Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,6.4e-05,15.989291,[57 22] ; [15 28],[46.62295082 32.37704918] ; [25.37704918 17.62295082],1
p3,1,0.003099,8.748431,[57 23] ; [20 25],[49.28 30.72] ; [27.72 17.28],0
p5,1,0.005613,7.670622,[16 63] ; [ 1 43],[10.91869919 68.08130081] ; [ 6.08130081 37.91869919],0
p2,1,0.009106,6.801895,[67 12] ; [29 16],[61.16129032 17.83870968] ; [34.83870968 10.16129032],0
d3,1,0.020987,5.327848,[42 38] ; [14 31],[35.84 44.16] ; [20.16 24.84],0
p6,1,0.042015,4.134601,[42 37] ; [15 29],[36.6097561 42.3902439] ; [20.3902439 23.6097561],0
p7,1,0.050682,3.818743,[60 19] ; [26 18],[55.23577236 23.76422764] ; [30.76422764 13.23577236],0
n5,1,0.075786,3.153028,[70 10] ; [33 11],[66.4516129 13.5483871] ; [36.5483871  7.4516129],0
s1,1,0.108732,2.572557,[ 2 78] ; [ 4 41],[ 3.84 76.16] ; [ 2.16 42.84],0
a8,1,0.11091,2.541212,[14 65] ; [ 3 39],[11.09917355 67.90082645] ; [ 5.90082645 36.09917355],0
p9,1,0.111243,2.536478,[73  7] ; [35  8],[70.24390244  9.75609756] ; [37.75609756  5.24390244],0
a5,1,0.281421,1.160214,[59 21] ; [37  8],[61.44 18.56] ; [34.56 10.44],0
n6,1,0.282924,1.152991,[71  9] ; [36  8],[69.03225806 10.96774194] ; [37.96774194  6.03225806],0
d1,1,0.287249,1.132471,[47 33] ; [22 23],[44.16 35.84] ; [24.84 20.16],0
s4,1,0.319254,0.992,[14 66] ; [11 33],[16.12903226 63.87096774] ; [ 8.87096774 35.12903226],0
r2,1,0.352771,0.863465,[71  7] ; [43  2],[72.29268293  5.70731707] ; [41.70731707  3.29268293],0
b4,1,0.37071,0.801282,[36 44] ; [24 21],[38.4 41.6] ; [21.6 23.4],0
u1,1,0.393828,0.727089,[ 4 76] ; [ 4 41],[ 5.12 74.88] ; [ 2.88 42.12],0
r4,1,0.422098,0.644465,[69 11] ; [41  4],[70.4  9.6] ; [39.6  5.4],0
r1,1,0.436075,0.606589,[61 19] ; [37  8],[62.72 17.28] ; [35.28  9.72],0
d5,1,0.472891,0.515212,[64 15] ; [34 11],[62.43548387 16.56451613] ; [35.56451613  9.43548387],0
v4,1,0.47403,0.512565,[76  3] ; [42  3],[75.17741935  3.82258065] ; [42.82258065  2.17741935],0
n2,1,0.523579,0.406838,[14  7] ; [10  3],[14.82352941  6.17647059] ; [9.17647059 3.82352941],0
s7,1,0.546386,0.363832,[63 14] ; [34 10],[61.72727273 15.27272727] ; [35.27272727  8.72727273],0
b2,1,0.552131,0.353514,[30 26] ; [17 19],[28.60869565 27.39130435] ; [18.39130435 17.60869565],0
b3,1,0.552131,0.353514,[30 26] ; [17 19],[28.60869565 27.39130435] ; [18.39130435 17.60869565],0
b5,1,0.557318,0.344369,[33 47] ; [21 24],[34.56 45.44] ; [19.44 25.56],0
u3,1,0.579639,0.306818,[10  8] ; [6 3],[10.66666667  7.33333333] ; [5.33333333 3.66666667],0
v2,1,0.636738,0.223034,[39 37] ; [24 19],[40.23529412 35.76470588] ; [22.76470588 20.23529412],0
p1,1,0.683604,0.166097,[ 7 72] ; [ 5 40],[ 7.64516129 71.35483871] ; [ 4.35483871 40.64516129],0
p10,1,0.705127,0.143194,[69 11] ; [36  7],[68.29268293 11.70731707] ; [36.70731707  6.29268293],0
a3,1,0.744405,0.106293,[62 18] ; [36  9],[62.72 17.28] ; [35.28  9.72],0
p12,1,0.752016,0.099845,[ 9 70] ; [ 4 38],[ 8.48760331 70.51239669] ; [ 4.51239669 37.48760331],0
d2,1,0.752947,0.099072,[45 35] ; [24 21],[44.16 35.84] ; [24.84 20.16],0
s5,1,0.767244,0.087605,[32 43] ; [20 24],[32.77310924 42.22689076] ; [19.22689076 24.77310924],0
v1,1,0.777073,0.080166,[47 30] ; [28 16],[47.72727273 29.27272727] ; [27.27272727 16.72727273],0
u2,1,0.778096,0.079412,[11  7] ; [6 3],[11.33333333  6.66666667] ; [5.66666667 3.33333333],0
s2,1,0.824295,0.049295,[59 21] ; [34 11],[59.52 20.48] ; [33.48 11.52],0
s3,1,0.824295,0.049295,[59 21] ; [34 11],[59.52 20.48] ; [33.48 11.52],0
n4,1,0.836597,0.042539,[68 12] ; [38  6],[68.38709677 11.61290323] ; [37.61290323  6.38709677],0
a2,1,0.84513,0.038156,[ 8 72] ; [ 5 40],[ 8.32 71.68] ; [ 4.68 40.32],0
r3,1,0.849167,0.036169,[77  3] ; [43  2],[76.8  3.2] ; [43.2  1.8],0
a4,1,0.857481,0.03225,[36 44] ; [21 24],[36.48 43.52] ; [20.52 24.48],0
s6,1,0.87406,0.025123,[67 12] ; [36  7],[66.69672131 12.30327869] ; [36.30327869  6.69672131],0
a1,1,0.927206,0.008347,[ 5 75] ; [ 3 42],[ 5.12 74.88] ; [ 2.88 42.12],0
n1,1,0.929576,0.007811,[12  8] ; [8 5],[12.12121212  7.87878788] ; [7.87878788 5.12121212],0
a6,1,0.938113,0.006028,[29 51] ; [16 29],[28.8 51.2] ; [16.2 28.8],0
b1,1,0.952193,0.003594,[44 36] ; [25 20],[44.16 35.84] ; [24.84 20.16],0
p11,1,0.968775,0.001532,[66 14] ; [37  8],[65.92 14.08] ; [37.08  7.92],0
