Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,30.131931,[45 42] ; [ 6 59],[29.19078947 57.80921053] ; [21.80921053 43.19078947],1
p3,1,5e-06,20.970213,[48 40] ; [12 54],[34.28571429 53.71428571] ; [25.71428571 40.28571429],1
p4,1,2.6e-05,17.708824,[56 32] ; [19 46],[43.1372549 44.8627451] ; [31.8627451 33.1372549],1
p2,1,0.000122,14.761242,[75 13] ; [38 28],[64.57142857 23.42857143] ; [48.42857143 17.57142857],1
p8,1,0.000232,13.549637,[57 30] ; [23 42],[45.78947368 41.21052632] ; [34.21052632 30.78947368],1
s7,1,0.000456,12.289004,[46 38] ; [17 48],[35.51677852 48.48322148] ; [27.48322148 37.51677852],1
s8,1,0.006989,7.275848,[38 49] ; [15 51],[30.1372549 56.8627451] ; [22.8627451 43.1372549],0
s3,1,0.013085,6.157635,[51 36] ; [24 39],[43.5 43.5] ; [31.5 31.5],0
v2,1,0.01493,5.92476,[46 39] ; [21 41],[38.7414966 46.2585034] ; [28.2585034 33.7414966],0
r2,1,0.029846,4.718137,[82  6] ; [54 12],[77.71428571 10.28571429] ; [58.28571429  7.71428571],0
b4,1,0.033663,4.511719,[45 43] ; [45 21],[51.42857143 36.57142857] ; [38.57142857 27.42857143],0
s2,1,0.035427,4.424487,[43 45] ; [20 43],[36.71523179 51.28476821] ; [26.28476821 36.71523179],0
p5,1,0.036714,4.363628,[17 70] ; [ 5 61],[12.50980392 74.49019608] ; [ 9.49019608 56.50980392],0
s1,1,0.111299,2.535677,[ 2 85] ; [ 5 59],[ 4.03311258 82.96688742] ; [ 2.96688742 61.03311258],0
a7,1,0.114325,2.493399,[59 29] ; [36 30],[54.28571429 33.71428571] ; [40.71428571 25.28571429],0
r4,1,0.142039,2.155731,[76 12] ; [51 15],[72.57142857 15.42857143] ; [54.42857143 11.57142857],0
r3,1,0.148294,2.089707,[81  7] ; [55 10],[78.22222222  9.77777778] ; [57.77777778  7.22222222],0
a3,1,0.181737,1.783365,[47 40] ; [28 37],[42.92763158 44.07236842] ; [32.07236842 32.92763158],0
v3,1,0.185032,1.756734,[32 55] ; [17 47],[28.23178808 58.76821192] ; [20.76821192 43.23178808],0
n3,1,0.19659,1.667524,[14  4] ; [11  8],[12.16216216  5.83783784] ; [12.83783784  6.16216216],0
s5,1,0.244303,1.355594,[28 58] ; [15 48],[24.81879195 61.18120805] ; [18.18120805 44.81879195],0
n1,1,0.248286,1.332921,[ 8 10] ; [ 5 14],[ 6.32432432 11.67567568] ; [ 6.67567568 12.32432432],0
a2,1,0.278412,1.174825,[ 8 80] ; [ 3 63],[ 6.28571429 81.71428571] ; [ 4.71428571 61.28571429],0
u1,1,0.293727,1.102461,[ 4 84] ; [ 1 65],[ 2.85714286 85.14285714] ; [ 2.14285714 63.85714286],0
r1,1,0.294266,1.1,[63 25] ; [42 24],[60. 28.] ; [45. 21.],0
b1,1,0.320433,0.987179,[39 49] ; [24 42],[36. 52.] ; [27. 39.],0
d3,1,0.320433,0.987179,[39 49] ; [24 42],[36. 52.] ; [27. 39.],0
s6,1,0.390903,0.736132,[51 35] ; [34 31],[48.41059603 37.58940397] ; [36.58940397 28.41059603],0
s4,1,0.398462,0.712963,[14 74] ; [14 52],[16. 72.] ; [12. 54.],0
v4,1,0.416264,0.660839,[83  5] ; [60  6],[81.71428571  6.28571429] ; [61.28571429  4.71428571],0
v1,1,0.472538,0.516036,[40 46] ; [26 38],[37.84 48.16] ; [28.16 35.84],0
u3,1,0.4749,0.510551,[19 21] ; [15 23],[17.43589744 22.56410256] ; [16.56410256 21.43589744],0
d2,1,0.479061,0.501001,[23 65] ; [14 52],[21.14285714 66.85714286] ; [15.85714286 50.14285714],0
d4,1,0.485115,0.487342,[45 43] ; [30 36],[42.85714286 45.14285714] ; [32.14285714 33.85714286],0
a6,1,0.536371,0.382308,[55 33] ; [38 28],[53.14285714 34.85714286] ; [39.85714286 26.14285714],0
n4,1,0.541927,0.371981,[60 28] ; [48 18],[61.71428571 26.28571429] ; [46.28571429 19.71428571],0
d1,1,0.551845,0.354023,[ 6 82] ; [ 3 63],[ 5.14285714 82.85714286] ; [ 3.85714286 62.14285714],0
n5,1,0.562632,0.335168,[63 25] ; [50 16],[64.57142857 23.42857143] ; [48.42857143 17.57142857],0
n2,1,0.573373,0.317071,[13  5] ; [16  4],[13.73684211  4.26315789] ; [15.26315789  4.73684211],0
a8,1,0.652156,0.203193,[10 73] ; [ 6 56],[ 9.15862069 73.84137931] ; [ 6.84137931 55.15862069],0
p12,1,0.669981,0.181625,[10 78] ; [ 6 59],[ 9.20261438 78.79738562] ; [ 6.79738562 58.20261438],0
a4,1,0.701105,0.147325,[14 73] ; [12 53],[14.88157895 72.11842105] ; [11.11842105 53.88157895],0
b3,1,0.704928,0.143396,[22 34] ; [12 22],[21.15555556 34.84444444] ; [12.84444444 21.15555556],0
b2,1,0.704928,0.143396,[22 34] ; [12 22],[21.15555556 34.84444444] ; [12.84444444 21.15555556],0
a5,1,0.709655,0.138622,[44 44] ; [35 31],[45.14285714 42.85714286] ; [33.85714286 32.14285714],0
u2,1,0.72058,0.127937,[18 21] ; [16 22],[17.22077922 21.77922078] ; [16.77922078 21.22077922],0
b5,1,0.814184,0.05524,[51 37] ; [37 29],[50.28571429 37.71428571] ; [37.71428571 28.28571429],0
p9,1,0.831915,0.045048,[67 20] ; [51 14],[67.53947368 19.46052632] ; [50.46052632 14.53947368],0
u4,1,0.837211,0.042215,[ 1 87] ; [ 1 65],[ 1.14285714 86.85714286] ; [ 0.85714286 65.14285714],0
p1,1,0.841926,0.039773,[13 75] ; [ 9 57],[12.57142857 75.42857143] ; [ 9.42857143 56.57142857],0
p10,1,0.863007,0.029773,[64 23] ; [47 18],[63.53289474 23.46710526] ; [47.46710526 17.53289474],0
p11,1,0.866385,0.028309,[69 19] ; [51 15],[68.57142857 19.42857143] ; [51.42857143 14.57142857],0
a1,1,0.895579,0.017226,[ 3 85] ; [ 2 64],[ 2.85714286 85.14285714] ; [ 2.14285714 63.85714286],0
