Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,44.103229,[18 35] ; [97 17],[36.49700599 16.50299401] ; [78.50299401 35.49700599],1
n6,1,2.2e-05,18.013615,[31 22] ; [99 14],[41.5060241 11.4939759] ; [88.4939759 24.5060241],1
s4,1,0.004733,7.978753,[22 31] ; [23 89],[14.45454545 38.54545455] ; [30.54545455 81.45454545],0
p11,1,0.008822,6.858453,[31 22] ; [89 25],[38.08383234 14.91616766] ; [81.91616766 32.08383234],0
a8,1,0.023742,5.113376,[ 3 43] ; [23 84],[ 7.81699346 38.18300654] ; [18.18300654 88.81699346],0
s7,1,0.024082,5.088722,[25 26] ; [75 36],[31.48148148 19.51851852] ; [68.51851852 42.48148148],0
a3,1,0.029957,4.711745,[30 23] ; [83 30],[36.07831325 16.92168675] ; [76.92168675 36.07831325],0
b1,1,0.030909,4.658003,[14 39] ; [50 64],[20.31137725 32.68862275] ; [43.68862275 70.31137725],0
p10,1,0.046202,3.974221,[36 15] ; [95 18],[40.73780488 10.26219512] ; [90.26219512 22.73780488],0
v3,1,0.063119,3.453468,[14 35] ; [49 62],[19.29375 29.70625] ; [43.70625 67.29375],0
v1,1,0.092394,2.832168,[21 31] ; [60 50],[26. 26.] ; [55. 55.],0
p7,1,0.138056,2.199489,[21 28] ; [59 47],[25.29032258 23.70967742] ; [54.70967742 51.29032258],0
s8,1,0.153228,2.039814,[23 30] ; [63 51],[27.29341317 25.70658683] ; [58.70658683 55.29341317],0
p2,1,0.223513,1.481675,[34 18] ; [85 29],[37.27710843 14.72289157] ; [81.72289157 32.27710843],0
b2,1,0.235987,1.404409,[ 6 17] ; [29 44],[ 8.38541667 14.61458333] ; [26.61458333 46.38541667],0
b3,1,0.235987,1.404409,[ 6 17] ; [29 44],[ 8.38541667 14.61458333] ; [26.61458333 46.38541667],0
p1,1,0.250237,1.321978,[ 2 50] ; [ 10 103],[ 3.78181818 48.21818182] ; [  8.21818182 104.78181818],0
a2,1,0.274937,1.19195,[ 7 46] ; [23 91],[ 9.52095808 43.47904192] ; [20.47904192 93.52095808],0
v2,1,0.303117,1.060429,[25 24] ; [64 43],[27.95512821 21.04487179] ; [61.04487179 45.95512821],0
a5,1,0.365267,0.819704,[32 21] ; [77 37],[34.59281437 18.40718563] ; [74.40718563 39.59281437],0
d3,1,0.408022,0.684558,[33 19] ; [64 49],[30.56969697 21.43030303] ; [66.43030303 46.56969697],0
n1,1,0.437183,0.603665,[7 9] ; [10 21],[ 5.78723404 10.21276596] ; [11.21276596 19.78723404],0
r1,1,0.441683,0.591906,[39 14] ; [90 24],[40.94011976 12.05988024] ; [88.05988024 25.94011976],0
d2,1,0.449112,0.572893,[22 31] ; [54 59],[24.26506024 28.73493976] ; [51.73493976 61.26506024],0
b5,1,0.491416,0.473425,[31 22] ; [73 41],[33.00598802 19.99401198] ; [70.99401198 43.00598802],0
d5,1,0.504654,0.445135,[42 10] ; [86 27],[40.33939394 11.66060606] ; [87.66060606 25.33939394],0
p6,1,0.548942,0.359216,[11 42] ; [28 84],[12.52727273 40.47272727] ; [26.47272727 85.52727273],0
d1,1,0.581271,0.304185,[25 28] ; [59 55],[26.65868263 26.34131737] ; [57.34131737 56.65868263],0
s1,1,0.583261,0.300992,[ 3 50] ; [  9 103],[ 3.85454545 49.14545455] ; [  8.14545455 103.85454545],0
s5,1,0.62839,0.23425,[21 27] ; [44 67],[19.62264151 28.37735849] ; [45.37735849 65.62264151],0
a7,1,0.64185,0.216331,[37 15] ; [77 37],[35.71084337 16.28915663] ; [78.28915663 35.71084337],0
a4,1,0.653836,0.201098,[19 34] ; [45 69],[20.31137725 32.68862275] ; [43.68862275 70.31137725],0
r3,1,0.666603,0.185602,[51  2] ; [107   6],[50.44578313  2.55421687] ; [107.55421687   5.44578313],0
n3,1,0.669521,0.182163,[11  5] ; [20 12],[10.33333333  5.66666667] ; [20.66666667 11.33333333],0
p3,1,0.67427,0.176648,[11 42] ; [27 87],[12.05988024 40.94011976] ; [25.94011976 88.05988024],0
a1,1,0.674826,0.176009,[ 2 51] ; [  6 108],[ 2.53892216 50.46107784] ; [  5.46107784 108.53892216],0
s3,1,0.73738,0.112443,[46  7] ; [95 17],[45.29090909  7.70909091] ; [95.70909091 16.29090909],0
u3,1,0.783784,0.075291,[14  9] ; [20 11],[14.48148148  8.51851852] ; [19.51851852 11.48148148],0
p5,1,0.795715,0.067027,[ 1 50] ; [  3 111],[ 1.23636364 49.76363636] ; [  2.76363636 111.23636364],0
p9,1,0.808827,0.058534,[41 10] ; [91 20],[41.55555556  9.44444444] ; [90.44444444 20.55555556],0
d4,1,0.823024,0.050023,[43 10] ; [90 23],[42.46385542 10.53614458] ; [90.53614458 22.46385542],0
u2,1,0.833098,0.044407,[12 10] ; [16 15],[11.62264151 10.37735849] ; [16.37735849 14.62264151],0
n2,1,0.852737,0.034457,[12  4] ; [24  7],[12.25531915  3.74468085] ; [23.74468085  7.25531915],0
a6,1,0.85955,0.03131,[32 21] ; [66 46],[31.47878788 21.52121212] ; [66.52121212 45.47878788],0
p8,1,0.85984,0.03118,[18 34] ; [40 71],[18.50306748 33.49693252] ; [39.49693252 71.50306748],0
r4,1,0.866474,0.028271,[46  7] ; [100  14],[46.33532934  6.66467066] ; [99.66467066 14.33532934],0
p12,1,0.893757,0.017836,[ 3 49] ; [  6 108],[ 2.81927711 49.18072289] ; [  6.18072289 107.81927711],0
v4,1,0.925737,0.008688,[49  3] ; [107   7],[48.86746988  3.13253012] ; [107.13253012   6.86746988],0
u1,1,0.928802,0.007984,[ 9 44] ; [20 94],[ 9.20359281 43.79640719] ; [19.79640719 94.20359281],0
b4,1,0.959919,0.002526,[30 23] ; [65 49],[30.1497006 22.8502994] ; [64.8502994 49.1497006],0
s6,1,0.968127,0.001597,[41 11] ; [88 24],[40.90243902 11.09756098] ; [88.09756098 23.90243902],0
