Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.001153,10.564756,[32 19] ; [68 10],[39.53488372 11.46511628] ; [60.46511628 17.53488372],0
r4,1,0.001437,10.157873,[27 24] ; [62 16],[35.18604651 15.81395349] ; [53.81395349 24.18604651],0
s6,1,0.003715,8.418283,[13 38] ; [39 37],[20.88188976 30.11811024] ; [31.11811024 44.88188976],0
r3,1,0.004106,8.236158,[31 20] ; [65 13],[37.95348837 13.04651163] ; [58.04651163 19.95348837],0
n5,1,0.006294,7.464029,[23 28] ; [54 24],[30.44186047 20.55813953] ; [46.55813953 31.44186047],0
p8,1,0.008703,6.882758,[ 6 44] ; [25 52],[12.20472441 37.79527559] ; [18.79527559 58.20472441],0
d1,1,0.036751,4.361925,[13 38] ; [34 44],[18.58139535 32.41860465] ; [28.41860465 49.58139535],0
s7,1,0.041945,4.137433,[ 7 38] ; [24 50],[11.72268908 33.27731092] ; [19.27731092 54.72268908],0
s8,1,0.066633,3.364077,[ 5 46] ; [17 59],[ 8.83464567 42.16535433] ; [13.16535433 62.83464567],0
a1,1,0.087371,2.92215,[ 7 44] ; [ 4 74],[ 4.34883721 46.65116279] ; [ 6.65116279 71.34883721],0
b1,1,0.103924,2.644262,[31 20] ; [36 42],[26.48837209 24.51162791] ; [40.51162791 37.48837209],0
p5,1,0.111745,2.529368,[ 1 49] ; [ 7 71],[ 3.125 46.875] ; [ 4.875 73.125],0
p11,1,0.112413,2.519972,[17 34] ; [37 41],[21.34883721 29.65116279] ; [32.65116279 45.34883721],0
b5,1,0.138576,2.193696,[26 25] ; [50 28],[30.04651163 20.95348837] ; [45.95348837 32.04651163],0
n2,1,0.164071,1.936303,[12 14] ; [20 11],[14.59649123 11.40350877] ; [17.40350877 13.59649123],0
s5,1,0.211582,1.560572,[ 5 44] ; [14 62],[ 7.448 41.552] ; [11.552 64.448],0
d3,1,0.219195,1.509631,[22 28] ; [43 35],[25.390625 24.609375] ; [39.609375 38.390625],0
d5,1,0.223914,1.479111,[28 22] ; [52 26],[31.25 18.75] ; [48.75 29.25],0
s2,1,0.232869,1.423249,[11 40] ; [24 53],[13.9453125 37.0546875] ; [21.0546875 55.9453125],0
a6,1,0.268141,1.226234,[30 20] ; [39 39],[26.953125 23.046875] ; [42.046875 35.953125],0
u1,1,0.278216,1.175784,[ 4 47] ; [11 67],[ 5.93023256 45.06976744] ; [ 9.06976744 68.93023256],0
r1,1,0.283651,1.149512,[29 22] ; [51 26],[31.875 19.125] ; [48.125 28.875],0
u2,1,0.35027,0.872478,[10 11] ; [13 24],[ 8.32758621 12.67241379] ; [14.67241379 22.32758621],0
a4,1,0.352166,0.865638,[23 28] ; [28 48],[20.48031496 30.51968504] ; [30.51968504 45.48031496],0
d4,1,0.358125,0.844458,[30 20] ; [53 25],[32.421875 17.578125] ; [50.578125 27.421875],0
p4,1,0.392869,0.730042,[14 37] ; [27 51],[16.20930233 34.79069767] ; [24.79069767 53.20930233],0
v3,1,0.402742,0.700125,[ 7 41] ; [16 62],[ 8.76190476 39.23809524] ; [14.23809524 63.76190476],0
p2,1,0.410605,0.677048,[25 26] ; [44 34],[27.27906977 23.72093023] ; [41.72093023 36.27906977],0
p3,1,0.424137,0.638824,[13 38] ; [25 53],[15.02325581 35.97674419] ; [22.97674419 55.02325581],0
s1,1,0.450319,0.569848,[ 6 45] ; [ 6 71],[ 4.78125 46.21875] ; [ 7.21875 69.78125],0
r2,1,0.471749,0.517877,[39 11] ; [64 13],[40.5511811  9.4488189] ; [62.4488189 14.5511811],0
a3,1,0.502724,0.449181,[30 20] ; [41 35],[28.17460317 21.82539683] ; [42.82539683 33.17460317],0
p1,1,0.527474,0.399256,[ 3 47] ; [ 7 70],[ 3.93700787 46.06299213] ; [ 6.06299213 70.93700787],0
p6,1,0.541855,0.372112,[ 9 42] ; [17 60],[10.359375 40.640625] ; [15.640625 61.359375],0
p9,1,0.570906,0.32117,[15 36] ; [25 48],[16.4516129 34.5483871] ; [23.5483871 49.4516129],0
b3,1,0.658513,0.195335,[10 24] ; [17 33],[10.92857143 23.07142857] ; [16.07142857 33.92857143],0
b2,1,0.658513,0.195335,[10 24] ; [17 33],[10.92857143 23.07142857] ; [16.07142857 33.92857143],0
p7,1,0.668452,0.183418,[19 32] ; [32 46],[20.1627907 30.8372093] ; [30.8372093 47.1627907],0
n4,1,0.703042,0.145327,[31 20] ; [50 28],[32.02325581 18.97674419] ; [48.97674419 29.02325581],0
n1,1,0.711695,0.13659,[10 16] ; [13 17],[10.67857143 15.32142857] ; [12.32142857 17.67857143],0
s4,1,0.719591,0.128885,[10 41] ; [13 63],[ 9.23622047 41.76377953] ; [13.76377953 62.23622047],0
a2,1,0.733618,0.115816,[ 9 42] ; [12 66],[ 8.30232558 42.69767442] ; [12.69767442 65.30232558],0
a7,1,0.736309,0.113397,[29 22] ; [42 36],[28.06976744 22.93023256] ; [42.93023256 35.06976744],0
v1,1,0.784649,0.074674,[13 38] ; [18 59],[12.3515625 38.6484375] ; [18.6484375 58.3515625],0
a5,1,0.807397,0.059431,[27 24] ; [43 35],[27.6744186 23.3255814] ; [42.3255814 35.6744186],0
n3,1,0.807541,0.059341,[12 12] ; [16 14],[12.44444444 11.55555556] ; [15.55555556 14.44444444],0
a8,1,0.827059,0.047731,[ 6 43] ; [ 8 65],[ 5.62295082 43.37704918] ; [ 8.37704918 64.62295082],0
s3,1,0.923948,0.009113,[21 29] ; [33 44],[21.25984252 28.74015748] ; [32.74015748 44.25984252],0
u3,1,0.939885,0.005687,[11 10] ; [19 18],[10.86206897 10.13793103] ; [19.13793103 17.86206897],0
d2,1,0.951924,0.003635,[23 27] ; [35 42],[22.83464567 27.16535433] ; [35.16535433 41.83464567],0
b4,1,0.979851,0.000638,[28 23] ; [43 35],[28.06976744 22.93023256] ; [42.93023256 35.06976744],0
