Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,118.239382,[290   6] ; [29 27],[268.25  27.75] ; [50.75  5.25],1
r2,1,0.0,96.324662,[288   6] ; [30 22],[270.20809249  23.79190751] ; [47.79190751  4.20809249],1
v4,1,0.0,85.595102,[284  11] ; [31 25],[264.74358974  30.25641026] ; [50.25641026  5.74358974],1
r1,1,0.0,81.40749,[253  42] ; [18 40],[226.47308782  68.52691218] ; [44.52691218 13.47308782],1
n6,1,0.0,26.201841,[258  38] ; [33 23],[244.70454545  51.29545455] ; [46.29545455  9.70454545],1
p2,1,0.0,25.676983,[240  56] ; [29 29],[224.92655367  71.07344633] ; [44.07344633 13.92655367],1
p10,1,3e-06,21.72757,[227  66] ; [27 30],[212.63428571  80.36571429] ; [41.36571429 15.63428571],1
s6,1,1e-05,19.455334,[195  96] ; [21 37],[180.10315186 110.89684814] ; [35.89684814 22.10315186],1
a7,1,1.4e-05,18.808771,[218  78] ; [26 32],[204.02259887  91.97740113] ; [39.97740113 18.02259887],1
a1,1,1.5e-05,18.786539,[  9 287] ; [10 49],[ 15.84225352 280.15774648] ; [ 3.15774648 55.84225352],1
p9,1,1.8e-05,18.349602,[236  55] ; [30 25],[223.71676301  67.28323699] ; [42.28323699 12.71676301],1
p11,1,1.9e-05,18.270828,[234  62] ; [31 28],[220.95774648  75.04225352] ; [44.04225352 14.95774648],1
d3,1,3.2e-05,17.300082,[208  87] ; [25 34],[194.16666667 100.83333333] ; [38.83333333 20.16666667],1
p7,1,0.000147,14.411958,[154 132] ; [15 42],[140.9154519 145.0845481] ; [28.0845481 28.9154519],1
d4,1,0.000177,14.056297,[243  52] ; [35 23],[232.32294618  62.67705382] ; [45.67705382 12.32294618],1
p8,1,0.001348,10.275697,[117 170] ; [11 48],[106.1734104 180.8265896] ; [21.8265896 37.1734104],0
n3,1,0.001896,9.647687,[51 15] ; [13 16],[44.46315789 21.53684211] ; [19.53684211  9.46315789],0
d5,1,0.002481,9.154301,[238  57] ; [37 22],[229.16666667  65.83333333] ; [45.83333333 13.16666667],0
s3,1,0.002591,9.075049,[161 127] ; [19 37],[150.69767442 137.30232558] ; [29.30232558 26.69767442],0
s2,1,0.002809,8.927371,[143 149] ; [16 42],[132.65142857 159.34857143] ; [26.34857143 31.65142857],0
a5,1,0.002948,8.839606,[222  74] ; [33 26],[212.61971831  83.38028169] ; [42.38028169 16.61971831],0
u3,1,0.005038,7.865834,[48 40] ; [ 5 18],[42.01801802 45.98198198] ; [10.98198198 12.01801802],0
s8,1,0.005281,7.780457,[122 173] ; [13 46],[112.5 182.5] ; [22.5 36.5],0
p4,1,0.005968,7.560008,[122 171] ; [13 45],[112.69230769 180.30769231] ; [22.30769231 35.69230769],0
v1,1,0.00812,7.00685,[146 144] ; [17 38],[137.01449275 152.98550725] ; [25.98550725 29.01449275],0
p6,1,0.010078,6.6211,[ 83 207] ; [ 7 50],[ 75.21613833 214.78386167] ; [14.78386167 42.21613833],0
s5,1,0.0135,6.102371,[ 84 200] ; [ 8 50],[ 76.39766082 207.60233918] ; [15.60233918 42.39766082],0
b5,1,0.015924,5.811229,[190 106] ; [28 31],[181.76901408 114.23098592] ; [36.23098592 22.76901408],0
d1,1,0.015979,5.80522,[171 125] ; [24 35],[162.5915493 133.4084507] ; [32.4084507 26.5915493],0
a6,1,0.02836,4.806059,[199  96] ; [31 28],[191.66666667 103.33333333] ; [38.33333333 20.66666667],0
v3,1,0.053484,3.728731,[104 178] ; [14 45],[ 97.58357771 184.41642229] ; [20.41642229 38.58357771],0
a8,1,0.076442,3.138981,[ 52 217] ; [ 5 49],[ 47.47058824 221.52941176] ; [ 9.52941176 44.47058824],0
a2,1,0.087437,2.920936,[ 70 226] ; [ 8 51],[ 65.03661972 230.96338028] ; [12.96338028 46.03661972],0
v2,1,0.143235,2.142857,[145 135] ; [23 33],[140. 140.] ; [28. 28.],0
b1,1,0.145567,2.118096,[101 195] ; [26 33],[105.89295775 190.10704225] ; [21.10704225 37.89295775],0
a3,1,0.203442,1.617494,[208  87] ; [36 22],[203.90934844  91.09065156] ; [40.09065156 17.90934844],0
u2,1,0.231444,1.431963,[48 39] ; [ 9 13],[45.49541284 41.50458716] ; [11.50458716 10.49541284],0
s7,1,0.284635,1.144826,[129 156] ; [21 35],[125.36656891 159.63343109] ; [24.63343109 31.36656891],0
n5,1,0.296026,1.092012,[242  53] ; [50  7],[244.71590909  50.28409091] ; [47.28409091  9.71590909],0
u1,1,0.343782,0.896277,[ 44 252] ; [ 6 53],[ 41.69014085 254.30985915] ; [ 8.30985915 50.69014085],0
n2,1,0.416039,0.661478,[53 16] ; [20  9],[51.39795918 17.60204082] ; [21.60204082  7.39795918],0
p12,1,0.421388,0.646441,[ 18 276] ; [ 2 56],[ 16.70454545 277.29545455] ; [ 3.29545455 54.70454545],0
b2,1,0.49554,0.464476,[ 61 114] ; [17 25],[ 62.90322581 112.09677419] ; [15.09677419 26.90322581],0
b3,1,0.49554,0.464476,[ 61 114] ; [17 25],[ 62.90322581 112.09677419] ; [15.09677419 26.90322581],0
a4,1,0.525549,0.402991,[135 159] ; [24 34],[132.80113636 161.19886364] ; [26.19886364 31.80113636],0
p1,1,0.575285,0.31392,[ 19 275] ; [ 5 54],[ 19.98866856 274.01133144] ; [ 4.01133144 54.98866856],0
s1,1,0.695403,0.153298,[ 13 274] ; [ 2 57],[ 12.44219653 274.55780347] ; [ 2.55780347 56.44219653],0
p5,1,0.767561,0.08736,[ 17 277] ; [ 4 55],[ 17.49008499 276.50991501] ; [ 3.50991501 55.49008499],0
s4,1,0.802712,0.062419,[ 38 253] ; [ 7 52],[ 37.41428571 253.58571429] ; [ 7.58571429 51.41428571],0
d2,1,0.897569,0.016572,[142 152] ; [27 30],[141.55555556 152.44444444] ; [27.44444444 29.55555556],0
n1,1,0.936019,0.006444,[29 37] ; [13 16],[29.17894737 36.82105263] ; [12.82105263 16.17894737],0
b4,1,0.945814,0.004619,[177 119] ; [35 24],[176.76619718 119.23380282] ; [35.23380282 23.76619718],0
