Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.000694,11.506376,[39 42] ; [16 57],[28.92857143 52.07142857] ; [26.07142857 46.92857143],1
v3,1,0.001245,10.422064,[31 50] ; [11 62],[22.09090909 58.90909091] ; [19.90909091 53.09090909],0
d1,1,0.00204,9.513397,[53 32] ; [28 46],[43.30188679 41.69811321] ; [37.69811321 36.30188679],0
r1,1,0.004776,7.962447,[67 18] ; [43 31],[58.80503145 26.19496855] ; [51.19496855 22.80503145],0
a6,1,0.004783,7.95963,[60 25] ; [36 38],[51.32075472 33.67924528] ; [44.67924528 29.32075472],0
r2,1,0.00884,6.854843,[80  2] ; [63 10],[75.6516129  6.3483871] ; [67.3483871  5.6516129],0
a3,1,0.01087,6.486454,[62 23] ; [39 34],[54.33544304 30.66455696] ; [46.66455696 26.33544304],0
u1,1,0.017612,5.634382,[15 70] ; [ 4 70],[10.1572327 74.8427673] ; [ 8.8427673 65.1572327],0
d5,1,0.026862,4.899676,[70 15] ; [49 24],[64.01898734 20.98101266] ; [54.98101266 18.01898734],0
s8,1,0.03632,4.382033,[33 52] ; [17 56],[26.89873418 58.10126582] ; [23.10126582 49.89873418],0
d2,1,0.043197,4.087691,[41 44] ; [24 50],[34.74842767 50.25157233] ; [30.25157233 43.74842767],0
a5,1,0.066616,3.364498,[58 27] ; [40 34],[52.38993711 32.61006289] ; [45.61006289 28.38993711],0
a2,1,0.094055,2.803563,[16 69] ; [ 7 67],[12.29559748 72.70440252] ; [10.70440252 63.29559748],0
d3,1,0.095442,2.78011,[65 20] ; [47 26],[60.25316456 24.74683544] ; [51.74683544 21.25316456],0
d4,1,0.103402,2.652279,[72 13] ; [55 19],[67.89308176 17.10691824] ; [59.10691824 14.89308176],0
s3,1,0.124906,2.354697,[42 41] ; [28 45],[37.24358974 45.75641026] ; [32.75641026 40.24358974],0
n4,1,0.135273,2.230925,[41 44] ; [27 47],[36.35220126 48.64779874] ; [31.64779874 42.35220126],0
n1,1,0.159372,1.980172,[ 3 19] ; [ 8 18],[ 5.04166667 16.95833333] ; [ 5.95833333 20.04166667],0
v4,1,0.211477,1.561288,[81  3] ; [67  6],[79.18471338  4.81528662] ; [68.81528662  4.18471338],0
a4,1,0.242096,1.36835,[34 51] ; [23 51],[30.47169811 54.52830189] ; [26.52830189 47.47169811],0
r4,1,0.299453,1.076627,[75 10] ; [61 13],[72.70440252 12.29559748] ; [63.29559748 10.70440252],0
u2,1,0.305595,1.049616,[ 9 14] ; [18 16],[10.89473684 12.10526316] ; [16.10526316 17.89473684],0
p12,1,0.329641,0.950309,[ 5 80] ; [ 2 72],[ 3.74213836 81.25786164] ; [ 3.25786164 70.74213836],0
p5,1,0.342656,0.900468,[ 3 82] ; [ 5 68],[ 4.30379747 80.69620253] ; [ 3.69620253 69.30379747],0
a7,1,0.472853,0.515301,[67 18] ; [54 19],[65.09493671 19.90506329] ; [55.90506329 17.09493671],0
p4,1,0.488367,0.480123,[34 50] ; [34 40],[36.15189873 47.84810127] ; [31.84810127 42.15189873],0
s1,1,0.508494,0.437165,[ 4 81] ; [ 2 72],[ 3.20754717 81.79245283] ; [ 2.79245283 71.20754717],0
s7,1,0.597727,0.278438,[31 53] ; [24 49],[29.42675159 54.57324841] ; [25.57324841 47.42675159],0
b4,1,0.598594,0.277122,[54 31] ; [44 30],[52.38993711 32.61006289] ; [45.61006289 28.38993711],0
p1,1,0.612358,0.256755,[ 5 80] ; [ 3 70],[ 4.30379747 80.69620253] ; [ 3.69620253 69.30379747],0
p8,1,0.613952,0.25446,[33 51] ; [32 42],[34.55696203 49.44303797] ; [30.44303797 43.55696203],0
s2,1,0.628893,0.233565,[37 48] ; [29 44],[35.50632911 49.49367089] ; [30.49367089 42.50632911],0
u3,1,0.704703,0.143626,[11 12] ; [18 16],[11.70175439 11.29824561] ; [17.29824561 16.70175439],0
p11,1,0.709203,0.139075,[62 23] ; [52 22],[60.94339623 24.05660377] ; [53.05660377 20.94339623],0
s4,1,0.723228,0.125421,[18 67] ; [14 60],[17.10691824 67.89308176] ; [14.89308176 59.10691824],0
p3,1,0.755099,0.097296,[29 56] ; [27 47],[29.93710692 55.06289308] ; [26.06289308 47.93710692],0
s5,1,0.795642,0.067076,[24 56] ; [23 49],[24.73684211 55.26315789] ; [22.26315789 49.73684211],0
a8,1,0.809331,0.05822,[ 7 71] ; [ 7 62],[ 7.42857143 70.57142857] ; [ 6.57142857 62.42857143],0
p6,1,0.814932,0.054788,[25 57] ; [21 52],[24.33548387 57.66451613] ; [21.66451613 51.33548387],0
b5,1,0.825251,0.048751,[52 33] ; [44 30],[51.32075472 33.67924528] ; [44.67924528 29.32075472],0
s6,1,0.842019,0.039725,[48 36] ; [40 32],[47.38461538 36.61538462] ; [40.61538462 31.38461538],0
a1,1,0.86252,0.029987,[ 3 82] ; [ 3 71],[ 3.20754717 81.79245283] ; [ 2.79245283 71.20754717],0
p10,1,0.874442,0.02497,[57 27] ; [48 24],[56.53846154 27.46153846] ; [48.46153846 23.53846154],0
b2,1,0.917446,0.010744,[13 33] ; [12 29],[13.2183908 32.7816092] ; [11.7816092 29.2183908],0
b3,1,0.917446,0.010744,[13 33] ; [12 29],[13.2183908 32.7816092] ; [11.7816092 29.2183908],0
p7,1,0.919415,0.010235,[49 35] ; [42 31],[48.68789809 35.31210191] ; [42.31210191 30.68789809],0
n2,1,0.926526,0.008504,[14  7] ; [17  9],[13.85106383  7.14893617] ; [17.14893617  8.85106383],0
b1,1,0.946475,0.004507,[26 59] ; [23 51],[26.19496855 58.80503145] ; [22.80503145 51.19496855],0
n3,1,0.952972,0.003478,[16  5] ; [20  6],[16.08510638  4.91489362] ; [19.91489362  6.08510638],0
p2,1,0.971463,0.00128,[65 20] ; [56 17],[65.09493671 19.90506329] ; [55.90506329 17.09493671],0
p9,1,1.0,0.0,[63 21] ; [54 18],[63. 21.] ; [54. 18.],0
