Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,27.554395,[ 2 71] ; [11 14],[ 9.68367347 63.31632653] ; [ 3.31632653 21.68367347],1
a3,1,0.539041,0.37732,[44 28] ; [17  8],[45.27835052 26.72164948] ; [15.72164948  9.27835052],0
d2,1,0.550438,0.356534,[32 39] ; [13 12],[33.28125 37.71875] ; [11.71875 13.28125],0
v2,1,0.564603,0.331797,[23 44] ; [ 7 18],[21.84782609 45.15217391] ; [ 8.15217391 16.84782609],0
d5,1,0.618782,0.247583,[45 28] ; [14 11],[43.94897959 29.05102041] ; [15.05102041  9.94897959],0
r3,1,0.622236,0.242737,[48 24] ; [18  7],[48.98969072 23.01030928] ; [17.01030928  7.98969072],0
r4,1,0.639371,0.219566,[39 34] ; [12 13],[37.98979592 35.01020408] ; [13.01020408 11.98979592],0
p1,1,0.673152,0.177938,[ 8 65] ; [ 2 23],[ 7.44897959 65.55102041] ; [ 2.55102041 22.44897959],0
r2,1,0.698766,0.149758,[55 14] ; [20  4],[55.64516129 13.35483871] ; [19.35483871  4.64516129],0
a1,1,0.731064,0.118137,[ 7 66] ; [ 3 22],[ 7.44897959 65.55102041] ; [ 2.55102041 22.44897959],0
a6,1,0.799453,0.064544,[43 30] ; [14 11],[42.45918367 30.54081633] ; [14.54081633 10.45918367],0
d1,1,0.808784,0.058562,[33 40] ; [12 13],[33.52040816 39.47959184] ; [11.47959184 13.52040816],0
n4,1,0.82454,0.049155,[45 27] ; [15 10],[44.53608247 27.46391753] ; [15.46391753  9.53608247],0
n3,1,0.836027,0.04284,[17 14] ; [7 5],[17.30232558 13.69767442] ; [6.69767442 5.30232558],0
b5,1,0.909615,0.012888,[36 37] ; [12 13],[35.75510204 37.24489796] ; [12.24489796 12.75510204],0
p11,1,0.916703,0.010939,[33 40] ; [11 14],[32.7755102 40.2244898] ; [11.2244898 13.7755102],0
a7,1,0.93456,0.006742,[41 31] ; [14 11],[40.82474227 31.17525773] ; [14.17525773 10.82474227],0
v4,1,0.995905,2.6e-05,[49 23] ; [17  8],[48.98969072 23.01030928] ; [17.01030928  7.98969072],0
p6,1,1.0,0.0,[ 3 69] ; [ 1 23],[ 3. 69.] ; [ 1. 23.],0
