Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,1e-05,19.537244,[21 36] ; [55 18],[33.32307692 23.67692308] ; [42.67692308 30.32307692],1
v1,1,0.280855,1.162946,[25 32] ; [40 35],[28.06818182 28.93181818] ; [36.93181818 38.06818182],0
a7,1,0.294966,1.096817,[34 23] ; [52 24],[36.85714286 20.14285714] ; [49.14285714 26.85714286],0
n4,1,0.421439,0.6463,[37 20] ; [55 22],[39.13432836 17.86567164] ; [52.86567164 24.13432836],0
u2,1,0.465312,0.533087,[11  9] ; [24 13],[12.28070175  7.71929825] ; [22.71929825 14.28070175],0
p11,1,0.480111,0.498611,[43 14] ; [62 15],[44.6641791 12.3358209] ; [60.3358209 16.6641791],0
n2,1,0.484123,0.48956,[15  3] ; [11  4],[14.18181818  3.81818182] ; [11.81818182  3.18181818],0
p2,1,0.506108,0.442105,[39 18] ; [56 20],[40.71428571 16.28571429] ; [54.28571429 21.71428571],0
b4,1,0.568733,0.324808,[32 25] ; [47 30],[33.60447761 23.39552239] ; [45.39552239 31.60447761],0
b1,1,0.603614,0.269579,[27 30] ; [33 44],[25.52238806 31.47761194] ; [34.47761194 42.52238806],0
n3,1,0.610863,0.25892,[11  5] ; [9 6],[10.32258065  5.67741935] ; [9.67741935 5.32258065],0
n1,1,0.617902,0.248827,[ 8 10] ; [5 9],[ 7.3125 10.6875] ; [5.6875 8.3125],0
b3,1,0.631888,0.229509,[16 23] ; [19 22],[17.0625 21.9375] ; [17.9375 23.0625],0
b2,1,0.631888,0.229509,[16 23] ; [19 22],[17.0625 21.9375] ; [17.9375 23.0625],0
p7,1,0.704842,0.143484,[31 25] ; [44 31],[32.0610687 23.9389313] ; [42.9389313 32.0610687],0
b5,1,0.711978,0.136309,[30 27] ; [43 34],[31.05223881 25.94776119] ; [41.94776119 35.05223881],0
v2,1,0.739647,0.110437,[26 27] ; [38 35],[26.92063492 26.07936508] ; [37.07936508 35.92063492],0
u4,1,0.829706,0.046259,[ 1 56] ; [ 1 76],[ 0.85074627 56.14925373] ; [ 1.14925373 75.85074627],0
d1,1,0.866026,0.028463,[ 4 53] ; [ 6 71],[ 4.25373134 52.74626866] ; [ 5.74626866 71.25373134],0
d4,1,0.914844,0.011434,[30 26] ; [40 36],[29.6969697 26.3030303] ; [40.3030303 35.6969697],0
a5,1,0.918555,0.010456,[34 23] ; [46 30],[34.28571429 22.71428571] ; [45.71428571 30.28571429],0
a8,1,0.921222,0.00978,[ 7 45] ; [10 61],[ 7.18699187 44.81300813] ; [ 9.81300813 61.18699187],0
s1,1,0.953348,0.003423,[ 4 53] ; [ 5 69],[ 3.91603053 53.08396947] ; [ 5.08396947 68.91603053],0
a2,1,0.979594,0.000654,[ 6 51] ; [ 8 69],[ 5.95522388 51.04477612] ; [ 8.04477612 68.95522388],0
u1,1,0.985973,0.000309,[ 3 54] ; [ 4 73],[ 2.97761194 54.02238806] ; [ 4.02238806 72.97761194],0
d2,1,0.987926,0.000229,[14 43] ; [19 58],[14.03731343 42.96268657] ; [18.96268657 58.03731343],0
d3,1,1.0,0.0,[27 30] ; [36 40],[27. 30.] ; [36. 40.],0
