Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,47.468649,[133  12] ; [2 9],[125.48076923  19.51923077] ; [9.51923077 1.48076923],1
r3,1,0.0,35.503223,[134  11] ; [3 7],[128.16129032  16.83870968] ; [8.83870968 1.16129032],1
r2,1,1e-06,23.732407,[141   4] ; [7 4],[137.56410256   7.43589744] ; [10.43589744  0.56410256],1
p11,1,2.1e-05,18.126401,[112  33] ; [2 9],[105.96153846  39.03846154] ; [8.03846154 2.96153846],1
s6,1,0.000149,14.381486,[103  38] ; [2 9],[97.40131579 43.59868421] ; [7.59868421 3.40131579],1
s1,1,0.000688,11.520596,[  5 136] ; [3 8],[  7.42105263 133.57894737] ; [ 0.57894737 10.42105263],1
n6,1,0.000769,11.313931,[121  24] ; [4 6],[116.93548387  28.06451613] ; [8.06451613 1.93548387],1
s3,1,0.001077,10.690143,[85 57] ; [ 1 10],[79.81699346 62.18300654] ; [6.18300654 4.81699346],0
r1,1,0.003135,8.726946,[118  25] ; [5 6],[114.21428571  28.78571429] ; [8.78571429 2.21428571],0
d1,1,0.004883,7.922257,[77 68] ; [ 1 10],[72.5 72.5] ; [5.5 5.5],0
p9,1,0.006077,7.527195,[124  20] ; [6 5],[120.77419355  23.22580645] ; [9.22580645 1.77419355],0
d5,1,0.010706,6.513427,[114  30] ; [5 6],[110.55483871  33.44516129] ; [8.44516129 2.55483871],0
p4,1,0.015394,5.870784,[93 52] ; [3 8],[89.23076923 55.76923077] ; [6.76923077 4.23076923],0
p2,1,0.028545,4.794823,[118  26] ; [6 5],[115.2  28.8] ; [8.8 2.2],0
p10,1,0.02972,4.725413,[117  26] ; [6 5],[114.21428571  28.78571429] ; [8.78571429 2.21428571],0
s5,1,0.030261,4.69442,[58 79] ; [ 1 10],[54.61486486 82.38513514] ; [4.38513514 6.61486486],0
n5,1,0.057664,3.603335,[115  30] ; [6 5],[112.46794872  32.53205128] ; [8.53205128 2.46794872],0
a1,1,0.067042,3.354002,[  7 138] ; [2 9],[  8.36538462 136.63461538] ; [ 0.63461538 10.36538462],0
p7,1,0.067903,3.332994,[91 51] ; [4 7],[88.16993464 53.83006536] ; [6.83006536 4.16993464],0
p8,1,0.069856,3.286412,[80 64] ; [3 8],[77.10967742 66.89032258] ; [5.89032258 5.10967742],0
d4,1,0.070086,3.280994,[113  31] ; [6 5],[110.55483871  33.44516129] ; [8.44516129 2.55483871],0
n4,1,0.070086,3.280994,[113  31] ; [6 5],[110.55483871  33.44516129] ; [8.44516129 2.55483871],0
d2,1,0.077955,3.107029,[66 79] ; [2 9],[63.20512821 81.79487179] ; [4.79487179 6.20512821],0
s2,1,0.089159,2.889501,[77 66] ; [3 8],[74.28571429 68.71428571] ; [5.71428571 5.28571429],0
a7,1,0.097281,2.749557,[101  44] ; [5 6],[98.52564103 46.47435897] ; [7.47435897 3.52564103],0
b1,1,0.098444,2.730579,[68 77] ; [8 3],[70.64102564 74.35897436] ; [5.35897436 5.64102564],0
n2,1,0.101471,2.682266,[27  5] ; [2 2],[25.77777778  6.22222222] ; [3.22222222 0.77777778],0
a3,1,0.127644,2.320928,[99 44] ; [10  1],[101.21428571  41.78571429] ; [7.78571429 3.21428571],0
a4,1,0.224961,1.472438,[66 77] ; [3 8],[64.07142857 78.92857143] ; [4.92857143 6.07142857],0
b5,1,0.276294,1.185229,[90 55] ; [5 6],[88.30128205 56.69871795] ; [6.69871795 4.30128205],0
a2,1,0.289796,1.120568,[ 33 112] ; [ 1 10],[ 31.6025641 113.3974359] ; [2.3974359 8.6025641],0
a6,1,0.320791,0.985719,[88 57] ; [5 6],[86.44230769 58.55769231] ; [6.55769231 4.44230769],0
p1,1,0.368832,0.807595,[ 14 131] ; [2 9],[ 14.87179487 130.12820513] ; [1.12820513 9.87179487],0
p3,1,0.43313,0.614417,[70 74] ; [4 7],[68.7483871 75.2516129] ; [5.2516129 5.7483871],0
b4,1,0.447223,0.577681,[83 62] ; [5 6],[81.79487179 63.20512821] ; [6.20512821 4.79487179],0
v3,1,0.552731,0.352448,[ 40 103] ; [4 7],[ 40.85714286 102.14285714] ; [3.14285714 7.85714286],0
a5,1,0.568117,0.325843,[104  41] ; [7 4],[103.17307692  41.82692308] ; [7.82692308 3.17307692],0
d3,1,0.620965,0.244514,[90 55] ; [6 5],[89.23076923 55.76923077] ; [6.76923077 4.23076923],0
s4,1,0.623986,0.240305,[ 30 113] ; [3 8],[ 30.64285714 112.35714286] ; [2.35714286 8.64285714],0
a8,1,0.626116,0.237364,[ 19 113] ; [ 1 10],[ 18.46153846 113.53846154] ; [1.53846154 9.46153846],0
n3,1,0.677607,0.172832,[20 11] ; [3 1],[20.37142857 10.62857143] ; [2.62857143 1.37142857],0
s7,1,0.73183,0.117438,[62 74] ; [4 6],[61.47945205 74.52054795] ; [4.52054795 5.47945205],0
n1,1,0.906041,0.013932,[17 15] ; [2 2],[16.88888889 15.11111111] ; [2.11111111 1.88888889],0
b3,1,0.933011,0.007066,[40 57] ; [3 4],[40.10576923 56.89423077] ; [2.89423077 4.10576923],0
b2,1,0.933011,0.007066,[40 57] ; [3 4],[40.10576923 56.89423077] ; [2.89423077 4.10576923],0
