Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,60.040264,[34 17] ; [ 12 111],[13.48275862 37.51724138] ; [32.51724138 90.48275862],1
s6,1,5e-05,16.462949,[34 15] ; [43 79],[22.06432749 26.93567251] ; [54.93567251 67.06432749],1
p3,1,5.3e-05,16.337522,[32 19] ; [36 85],[20.1627907 30.8372093] ; [47.8372093 73.1627907],1
s2,1,0.000263,13.314788,[28 23] ; [32 91],[17.5862069 33.4137931] ; [42.4137931 80.5862069],1
p6,1,0.000813,11.210877,[23 26] ; [25 93],[14.08383234 34.91616766] ; [33.91616766 84.08383234],1
p4,1,0.000841,11.147746,[34 17] ; [47 74],[24.01744186 26.98255814] ; [56.98255814 64.01744186],1
v1,1,0.001232,10.441798,[27 19] ; [38 83],[17.90419162 28.09580838] ; [47.09580838 73.90419162],0
v3,1,0.003298,8.634921,[23 27] ; [28 92],[15. 35.] ; [36. 84.],0
v2,1,0.003421,8.567904,[28 22] ; [38 81],[19.52662722 30.47337278] ; [46.47337278 72.52662722],0
p11,1,0.003627,8.461525,[43  8] ; [76 47],[34.87931034 16.12068966] ; [84.12068966 38.87931034],0
a3,1,0.003697,8.427078,[40 11] ; [67 55],[31.5433526 19.4566474] ; [75.4566474 46.5433526],0
s3,1,0.005425,7.731859,[30 21] ; [43 77],[21.77192982 29.22807018] ; [51.22807018 68.77192982],0
r2,1,0.010985,6.467701,[43  4] ; [89 32],[36.92857143 10.07142857] ; [95.07142857 25.92857143],0
n4,1,0.013395,6.116212,[41 10] ; [75 48],[34. 17.] ; [82. 41.],0
r3,1,0.015051,5.910462,[47  4] ; [93 29],[41.2716763  9.7283237] ; [98.7283237 23.2716763],0
a5,1,0.016689,5.728778,[35 16] ; [60 63],[27.84482759 23.15517241] ; [67.15517241 55.84482759],0
p2,1,0.016984,5.698074,[41 10] ; [74 46],[34.29824561 16.70175439] ; [80.70175439 39.29824561],0
n5,1,0.019128,5.489757,[40 11] ; [73 49],[33.31213873 17.68786127] ; [79.68786127 42.31213873],0
n1,1,0.026668,4.912181,[11  7] ; [10 24],[ 7.26923077 10.73076923] ; [13.73076923 20.26923077],0
p10,1,0.03353,4.518506,[39 11] ; [72 46],[33.03571429 16.96428571] ; [77.96428571 40.03571429],0
p5,1,0.040648,4.190622,[ 9 41] ; [  9 112],[ 5.26315789 44.73684211] ; [ 12.73684211 108.26315789],0
p9,1,0.046537,3.96206,[43  7] ; [86 34],[37.94117647 12.05882353] ; [91.05882353 28.94117647],0
d4,1,0.053609,3.724824,[40 11] ; [78 45],[34.5862069 16.4137931] ; [83.4137931 39.5862069],0
s5,1,0.058465,3.580414,[13 34] ; [ 18 102],[ 8.7245509 38.2754491] ; [22.2754491 97.7245509],0
p7,1,0.063605,3.440785,[30 21] ; [52 68],[24.45614035 26.54385965] ; [57.54385965 62.45614035],0
v4,1,0.081662,3.031509,[44  6] ; [93 29],[39.8255814 10.1744186] ; [97.1744186 24.8255814],0
a2,1,0.101311,2.684779,[ 9 42] ; [ 11 112],[ 5.86206897 45.13793103] ; [ 14.13793103 108.86206897],0
u3,1,0.102081,2.672727,[6 5] ; [16 39],[3.66666667 7.33333333] ; [18.33333333 36.66666667],0
r4,1,0.103469,2.651239,[33 18] ; [63 60],[28.13793103 22.86206897] ; [67.86206897 55.13793103],0
n6,1,0.128379,2.311997,[42  9] ; [87 35],[38.02890173 12.97109827] ; [90.97109827 31.02890173],0
d5,1,0.157597,1.997131,[38 13] ; [78 45],[34. 17.] ; [82. 41.],0
d1,1,0.198606,1.652595,[24 27] ; [45 78],[20.22413793 30.77586207] ; [48.77586207 74.22413793],0
a8,1,0.208255,1.583517,[ 8 41] ; [ 11 105],[ 5.64242424 43.35757576] ; [ 13.35757576 102.64242424],0
b1,1,0.231411,1.43217,[19 32] ; [58 65],[22.56896552 28.43103448] ; [54.43103448 68.56896552],0
a4,1,0.25679,1.285978,[20 31] ; [37 85],[16.80346821 34.19653179] ; [40.19653179 81.80346821],0
u2,1,0.313616,1.015385,[6 5] ; [21 34],[4.5 6.5] ; [22.5 32.5],0
b2,1,0.338416,0.916423,[17 24] ; [21 44],[14.69811321 26.30188679] ; [23.30188679 41.69811321],0
b3,1,0.338416,0.916423,[17 24] ; [21 44],[14.69811321 26.30188679] ; [23.30188679 41.69811321],0
p8,1,0.368035,0.81029,[22 29] ; [43 77],[19.38596491 31.61403509] ; [45.61403509 74.38596491],0
u1,1,0.444307,0.585135,[ 4 47] ; [  6 117],[ 2.93103448 48.06896552] ; [  7.06896552 115.93103448],0
b5,1,0.502374,0.449918,[30 21] ; [79 44],[31.94827586 19.05172414] ; [77.05172414 45.94827586],0
a6,1,0.504888,0.444647,[31 20] ; [68 55],[29.01724138 21.98275862] ; [69.98275862 53.01724138],0
u4,1,0.517935,0.418004,[ 1 50] ; [  1 122],[ 0.5862069 50.4137931] ; [  1.4137931 121.5862069],0
n2,1,0.547045,0.362638,[14  5] ; [23 12],[13.01851852  5.98148148] ; [23.98148148 11.01851852],0
p12,1,0.772311,0.083725,[ 3 47] ; [  6 116],[ 2.61627907 47.38372093] ; [  6.38372093 115.61627907],0
s1,1,0.833114,0.044399,[ 2 49] ; [  4 118],[ 1.76878613 49.23121387] ; [  4.23121387 117.76878613],0
n3,1,0.840309,0.040602,[13  6] ; [23 12],[12.66666667  6.33333333] ; [23.33333333 11.66666667],0
a7,1,0.848695,0.036398,[29 22] ; [68 55],[28.43103448 22.56896552] ; [68.56896552 54.43103448],0
a1,1,0.858038,0.031995,[ 5 46] ; [ 11 112],[ 4.68965517 46.31034483] ; [ 11.31034483 111.68965517],0
p1,1,0.867123,0.027994,[ 5 46] ; [ 13 109],[ 5.30635838 45.69364162] ; [ 12.69364162 109.30635838],0
d3,1,0.875818,0.024421,[27 24] ; [63 59],[26.53179191 24.46820809] ; [63.46820809 58.53179191],0
b4,1,0.88508,0.02089,[28 23] ; [69 54],[28.43103448 22.56896552] ; [68.56896552 54.43103448],0
