Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,63.45275,[37 66] ; [229  62],[69.53807107 33.46192893] ; [196.46192893  94.53807107],1
u1,1,0.0,25.603282,[ 5 98] ; [ 85 206],[23.52791878 79.47208122] ; [ 66.47208122 224.52791878],1
a2,1,1e-06,23.40121,[ 9 94] ; [ 97 194],[27.7106599 75.2893401] ; [ 78.2893401 212.7106599],1
b5,1,5e-06,20.963768,[41 62] ; [191 100],[60.64974619 42.35025381] ; [171.35025381 119.64974619],1
d3,1,7e-06,20.300563,[62 41] ; [239  52],[78.68781726 24.31218274] ; [222.31218274  68.68781726],1
b1,1,0.000143,14.4566,[57 46] ; [ 99 192],[40.78172589 62.21827411] ; [115.21827411 175.78172589],1
r4,1,0.000447,12.325078,[89 14] ; [280  11],[96.46446701  6.53553299] ; [272.53553299  18.46446701],1
r1,1,0.003161,8.712082,[77 26] ; [252  37],[86.44642857 16.55357143] ; [242.55357143  46.44642857],0
r2,1,0.004398,8.11183,[90 11] ; [279  10],[95.56153846  5.43846154] ; [273.43846154  15.56153846],0
v4,1,0.004767,7.965775,[93  9] ; [284   7],[97.84732824  4.15267176] ; [279.15267176  11.84732824],0
p2,1,0.005817,7.606247,[84 18] ; [267  23],[91.33163265 10.66836735] ; [259.66836735  30.33163265],0
v2,1,0.01902,5.499672,[48 51] ; [176 108],[57.90078329 41.09921671] ; [166.09921671 117.90078329],0
d4,1,0.019569,5.449926,[81 21] ; [258  33],[87.98473282 14.01526718] ; [251.01526718  39.98473282],0
r3,1,0.030186,4.698654,[97  6] ; [285   5],[100.11704835   2.88295165] ; [281.88295165   8.11704835],0
d1,1,0.033138,4.538636,[60 43] ; [203  88],[68.75380711 34.24619289] ; [194.24619289  96.75380711],0
a5,1,0.040066,4.215094,[74 29] ; [237  54],[81.30203046 21.69796954] ; [229.69796954  61.30203046],0
b4,1,0.048727,3.884738,[53 50] ; [182 109],[61.43401015 41.56598985] ; [173.56598985 117.43401015],0
p10,1,0.049928,3.843865,[82 20] ; [254  34],[87.87692308 14.12307692] ; [248.12307692  39.87692308],0
d5,1,0.057583,3.605662,[82 20] ; [256  35],[87.72519084 14.27480916] ; [250.27480916  40.72519084],0
n1,1,0.058874,3.568822,[14 11] ; [17 34],[10.19736842 14.80263158] ; [20.80263158 30.19736842],0
s7,1,0.080456,3.055674,[71 28] ; [169 104],[63.87096774 35.12903226] ; [176.12903226  96.87096774],0
s8,1,0.111822,2.528277,[67 36] ; [162 127],[60.17091837 42.82908163] ; [168.82908163 120.17091837],0
n6,1,0.124527,2.359436,[86 17] ; [258  31],[90.3877551 12.6122449] ; [253.6122449  35.3877551],0
b3,1,0.125893,2.342433,[31 39] ; [ 61 119],[25.76 44.24] ; [ 66.24 113.76],0
b2,1,0.125893,2.342433,[31 39] ; [ 61 119],[25.76 44.24] ; [ 66.24 113.76],0
n3,1,0.156416,2.008533,[14 10] ; [38 13],[16.64  7.36] ; [35.36 15.64],0
p11,1,0.184774,1.758798,[78 25] ; [238  53],[82.60913706 20.39086294] ; [233.39086294  57.60913706],0
v1,1,0.203166,1.61947,[54 46] ; [174 110],[59.375 40.625] ; [168.625 115.375],0
u3,1,0.223312,1.482962,[18 13] ; [50 21],[20.66666667 10.33333333] ; [47.33333333 23.66666667],0
s5,1,0.243252,1.361651,[50 48] ; [126 159],[45.03394256 52.96605744] ; [130.96605744 154.03394256],0
p9,1,0.321183,0.984122,[89 14] ; [260  29],[91.70153061 11.29846939] ; [257.29846939  31.70153061],0
a8,1,0.324339,0.971371,[16 83] ; [ 32 230],[13.1634349 85.8365651] ; [ 34.8365651 227.1634349],0
p12,1,0.332925,0.937485,[ 9 93] ; [ 36 255],[11.67938931 90.32061069] ; [ 33.32061069 257.67938931],0
a3,1,0.357164,0.847841,[72 31] ; [217  74],[75.55076142 27.44923858] ; [213.44923858  77.55076142],0
v3,1,0.397596,0.715585,[45 55] ; [112 167],[41.42480211 58.57519789] ; [115.57519789 163.42480211],0
u4,1,0.406557,0.688846,[ 5 98] ; [  9 282],[ 3.65989848 99.34010152] ; [ 10.34010152 280.65989848],0
p5,1,0.484821,0.487999,[21 82] ; [ 50 239],[18.65561224 84.34438776] ; [ 52.34438776 236.65561224],0
p3,1,0.550826,0.35584,[73 30] ; [197  94],[70.58375635 32.41624365] ; [199.41624365  91.58375635],0
u2,1,0.56737,0.327104,[19 12] ; [49 24],[20.26923077 10.73076923] ; [47.73076923 25.26923077],0
n5,1,0.621779,0.243376,[86 17] ; [235  54],[84.34438776 18.65561224] ; [236.65561224  52.34438776],0
s3,1,0.65898,0.194765,[73 30] ; [196  90],[71.22622108 31.77377892] ; [197.77377892  88.22622108],0
n2,1,0.681191,0.168789,[17  8] ; [37 14],[17.76315789  7.23684211] ; [36.23684211 14.76315789],0
s1,1,0.693421,0.155407,[ 3 98] ; [ 11 277],[ 3.63496144 97.36503856] ; [ 10.36503856 277.63496144],0
p6,1,0.696318,0.152331,[54 47] ; [148 141],[52.31282051 48.68717949] ; [149.68717949 139.31282051],0
s2,1,0.696321,0.152327,[72 31] ; [196  93],[70.41836735 32.58163265] ; [197.58163265  91.41836735],0
p8,1,0.708603,0.139676,[66 36] ; [181 108],[64.43478261 37.56521739] ; [182.56521739 106.43478261],0
a1,1,0.801139,0.06344,[ 6 97] ; [ 19 272],[ 6.53553299 96.46446701] ; [ 18.46446701 272.53553299],0
n4,1,0.856125,0.032873,[85 18] ; [237  53],[84.39185751 18.60814249] ; [237.60814249  52.39185751],0
p7,1,0.861999,0.030217,[73 28] ; [210  77],[73.66752577 27.33247423] ; [209.33247423  77.66752577],0
p1,1,0.868758,0.027303,[10 92] ; [ 30 259],[10.43478261 91.56521739] ; [ 29.56521739 259.43478261],0
d2,1,0.935976,0.006453,[56 47] ; [159 131],[56.34860051 46.65139949] ; [158.65139949 131.34860051],0
a4,1,0.944728,0.004806,[50 52] ; [141 149],[49.69897959 52.30102041] ; [141.30102041 148.69897959],0
s4,1,0.994822,4.2e-05,[22 81] ; [ 61 225],[21.97686375 81.02313625] ; [ 61.02313625 224.97686375],0
