Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,99.023718,[99 23] ; [ 25 108],[59.3254902 62.6745098] ; [64.6745098 68.3254902],1
d5,1,0.0,75.302485,[119   2] ; [67 67],[88.25882353 32.74117647] ; [97.74117647 36.25882353],1
d4,1,0.0,68.521866,[119   1] ; [73 61],[90.70866142 29.29133858] ; [101.29133858  32.70866142],1
d3,1,0.0,57.775321,[83 39] ; [ 28 106],[52.8984375 69.1015625] ; [58.1015625 75.8984375],1
a4,1,0.0,39.604047,[79 43] ; [34 99],[54.0627451 67.9372549] ; [58.9372549 74.0627451],1
a5,1,0.0,31.41794,[103  19] ; [69 65],[81.96875 40.03125] ; [90.03125 43.96875],1
a3,1,2e-06,22.851538,[101  21] ; [73 60],[83.24705882 38.75294118] ; [90.75294118 42.24705882],1
s8,1,0.003609,8.470883,[69 53] ; [51 82],[57.41176471 64.58823529] ; [62.58823529 70.41176471],0
a2,1,0.008224,6.984102,[ 17 105] ; [  6 128],[ 10.9609375 111.0390625] ; [ 12.0390625 121.9609375],0
u1,1,0.009739,6.682058,[ 12 110] ; [  3 131],[  7.1484375 114.8515625] ; [  7.8515625 126.1484375],0
s5,1,0.011188,6.43514,[53 63] ; [38 89],[43.44032922 72.55967078] ; [47.55967078 79.44032922],0
n4,1,0.01384,6.0585,[100  21] ; [93 41],[91.58039216 29.41960784] ; [101.41960784  32.58039216],0
p6,1,0.014688,5.953554,[50 66] ; [37 94],[40.8582996 75.1417004] ; [46.1417004 84.8582996],0
s7,1,0.019097,5.492649,[69 46] ; [59 72],[59.83739837 55.16260163] ; [68.16260163 62.83739837],0
p4,1,0.020174,5.396792,[73 47] ; [61 71],[63.80952381 56.19047619] ; [70.19047619 61.80952381],0
r2,1,0.020716,5.350509,[114   6] ; [115  18],[108.61660079  11.38339921] ; [120.38339921  12.61660079],0
b1,1,0.026438,4.927162,[67 55] ; [55 79],[58.140625 63.859375] ; [63.859375 70.140625],0
p2,1,0.027568,4.85486,[98 22] ; [92 40],[90.47619048 29.52380952] ; [99.52380952 32.47619048],0
s2,1,0.046278,3.971464,[67 54] ; [57 76],[59.07086614 61.92913386] ; [64.92913386 68.07086614],0
p9,1,0.052069,3.773546,[102  18] ; [100  33],[95.81027668 24.18972332] ; [106.18972332  26.81027668],0
p3,1,0.06418,3.425929,[65 56] ; [56 77],[57.64173228 63.35826772] ; [63.35826772 69.64173228],0
v2,1,0.073987,3.192267,[66 52] ; [57 71],[59. 59.] ; [64. 64.],0
p8,1,0.08308,3.003596,[63 55] ; [56 76],[56.168 61.832] ; [62.832 69.168],0
n2,1,0.088613,2.899394,[22 10] ; [35  6],[24.98630137  7.01369863] ; [32.01369863  8.98630137],0
r1,1,0.102835,2.66101,[94 28] ; [91 43],[88.1640625 33.8359375] ; [96.8359375 37.1640625],0
s6,1,0.118939,2.431231,[82 37] ; [76 52],[76.12145749 42.87854251] ; [81.87854251 46.12145749],0
p10,1,0.128711,2.307987,[93 26] ; [92 40],[87.70916335 31.29083665] ; [97.29083665 34.70916335],0
p5,1,0.155083,2.021525,[ 18 103] ; [ 12 120],[ 14.34782609 106.65217391] ; [ 15.65217391 116.34782609],0
s1,1,0.162921,1.946907,[  3 118] ; [  8 124],[  5.26086957 115.73913043] ; [  5.73913043 126.26086957],0
n6,1,0.168316,1.897876,[101  20] ; [101  31],[96.60869565 24.39130435] ; [105.39130435  26.60869565],0
r4,1,0.180141,1.796457,[109  13] ; [112  22],[105.3203125  16.6796875] ; [115.6796875  18.3203125],0
n5,1,0.190708,1.712141,[94 27] ; [93 39],[89.43478261 31.56521739] ; [97.56521739 34.43478261],0
a8,1,0.24063,1.376902,[ 11 106] ; [ 18 108],[ 13.96296296 103.03703704] ; [ 15.03703704 110.96296296],0
p7,1,0.243007,1.363067,[80 40] ; [78 53],[75.53784861 44.46215139] ; [82.46215139 48.53784861],0
v3,1,0.299171,1.077887,[48 69] ; [45 85],[44.05263158 72.94736842] ; [48.94736842 81.05263158],0
a6,1,0.304137,1.055967,[46 76] ; [59 75],[50.0390625 71.9609375] ; [54.9609375 79.0390625],0
u3,1,0.308007,1.039201,[12  9] ; [27 34],[ 9.98780488 11.01219512] ; [29.01219512 31.98780488],0
u2,1,0.33348,0.935338,[12  8] ; [29 32],[10.12345679  9.87654321] ; [30.87654321 30.12345679],0
v1,1,0.355488,0.853769,[66 53] ; [65 66],[62.356 56.644] ; [68.644 62.356],0
s4,1,0.382862,0.761493,[25 96] ; [ 22 112],[22.30196078 98.69803922] ; [ 24.69803922 109.30196078],0
n1,1,0.396144,0.72,[16 16] ; [16 24],[14.22222222 17.77777778] ; [17.77777778 22.22222222],0
b5,1,0.438536,0.600109,[56 66] ; [68 66],[59.09375 62.90625] ; [64.90625 69.09375],0
n3,1,0.500113,0.454696,[21 10] ; [30 10],[22.26760563  8.73239437] ; [28.73239437 11.26760563],0
p12,1,0.564522,0.331935,[  6 112] ; [  9 123],[  7.08 110.92] ; [  7.92 124.08],0
p11,1,0.594737,0.283006,[98 24] ; [104  30],[96.265625 25.734375] ; [105.734375  28.265625],0
s3,1,0.615764,0.251867,[72 49] ; [75 58],[70.02755906 50.97244094] ; [76.97244094 56.02755906],0
b2,1,0.624496,0.239599,[36 45] ; [35 51],[34.43712575 46.56287425] ; [36.56287425 49.43712575],0
b3,1,0.624496,0.239599,[36 45] ; [35 51],[34.43712575 46.56287425] ; [36.56287425 49.43712575],0
b4,1,0.747389,0.103738,[68 54] ; [72 62],[66.71875 55.28125] ; [73.28125 60.71875],0
a1,1,0.936962,0.006255,[  7 115] ; [  8 126],[  7.1484375 114.8515625] ; [  7.8515625 126.1484375],0
p1,1,0.965655,0.001854,[  9 113] ; [ 10 123],[  9.09019608 112.90980392] ; [  9.90980392 123.09019608],0
v4,1,0.966877,0.001724,[112   9] ; [122  10],[111.91304348   9.08695652] ; [122.08695652   9.91304348],0
