Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.012946,6.176467,[39 10] ; [22 18],[33.58426966 15.41573034] ; [27.41573034 12.58426966],0
a2,1,0.040576,4.193641,[ 7 42] ; [13 27],[11.01123596 37.98876404] ; [ 8.98876404 31.01123596],0
p9,1,0.041127,4.170774,[23 24] ; [11 29],[18.36781609 28.63218391] ; [15.63218391 24.36781609],0
n6,1,0.060501,3.523588,[38 11] ; [23 16],[33.96590909 15.03409091] ; [27.03409091 11.96590909],0
n4,1,0.142887,2.146591,[35 14] ; [22 17],[31.73863636 17.26136364] ; [25.26136364 13.73863636],0
p3,1,0.15071,2.065054,[13 36] ; [16 23],[16.14772727 32.85227273] ; [12.85227273 26.14772727],0
s6,1,0.155998,2.012598,[24 25] ; [25 14],[27.28409091 21.71590909] ; [21.71590909 17.28409091],0
a5,1,0.189644,1.720383,[29 20] ; [29 11],[31.93258427 17.06741573] ; [26.06741573 13.93258427],0
a4,1,0.2082,1.583897,[18 31] ; [20 20],[20.92134831 28.07865169] ; [17.07865169 22.92134831],0
a1,1,0.248435,1.332081,[ 4 45] ; [ 1 39],[ 2.75280899 46.24719101] ; [ 2.24719101 37.75280899],0
s8,1,0.267033,1.231925,[18 31] ; [10 29],[15.59090909 33.40909091] ; [12.40909091 26.59090909],0
s4,1,0.288993,1.124309,[ 4 45] ; [ 6 33],[ 5.56818182 43.43181818] ; [ 4.43181818 34.56818182],0
b3,1,0.301186,1.068935,[10 26] ; [ 9 13],[11.79310345 24.20689655] ; [ 7.20689655 14.79310345],0
b2,1,0.301186,1.068935,[10 26] ; [ 9 13],[11.79310345 24.20689655] ; [ 7.20689655 14.79310345],0
s7,1,0.324979,0.968801,[21 28] ; [12 25],[18.80232558 30.19767442] ; [14.19767442 22.80232558],0
u2,1,0.378715,0.774871,[ 6 10] ; [7 6],[7.17241379 8.82758621] ; [5.82758621 7.17241379],0
n1,1,0.389414,0.740772,[ 4 10] ; [7 9],[5.13333333 8.86666667] ; [ 5.86666667 10.13333333],0
p7,1,0.403555,0.697709,[23 24] ; [16 24],[21.06896552 25.93103448] ; [17.93103448 22.06896552],0
n3,1,0.411275,0.675111,[13  2] ; [12  4],[12.09677419  2.90322581] ; [12.90322581  3.09677419],0
r4,1,0.418253,0.655218,[38 11] ; [28 12],[36.33707865 12.66292135] ; [29.66292135 10.33707865],0
d5,1,0.423421,0.640801,[37 12] ; [33  7],[38.53932584 10.46067416] ; [31.46067416  8.53932584],0
p4,1,0.431259,0.61943,[21 28] ; [20 19],[22.82954545 26.17045455] ; [18.17045455 20.82954545],0
p6,1,0.444564,0.584474,[15 32] ; [ 9 28],[13.42857143 33.57142857] ; [10.57142857 26.42857143],0
v4,1,0.49408,0.46763,[44  5] ; [34  6],[42.94382022  6.05617978] ; [35.05617978  4.94382022],0
b1,1,0.501275,0.452236,[21 28] ; [20 20],[22.57303371 26.42696629] ; [18.42696629 21.57303371],0
r3,1,0.517413,0.419048,[45  3] ; [36  4],[44.18181818  3.81818182] ; [36.81818182  3.18181818],0
d2,1,0.533311,0.388079,[26 22] ; [19 21],[24.54545455 23.45454545] ; [20.45454545 19.54545455],0
n2,1,0.54393,0.368304,[11  3] ; [11  5],[10.26666667  3.73333333] ; [11.73333333  4.26666667],0
a7,1,0.558549,0.342222,[34 14] ; [26 14],[32.72727273 15.27272727] ; [27.27272727 12.72727273],0
s3,1,0.567528,0.326836,[20 27] ; [19 20],[21.31395349 25.68604651] ; [17.68604651 21.31395349],0
b4,1,0.606187,0.265766,[32 17] ; [24 16],[30.83146067 18.16853933] ; [25.16853933 14.83146067],0
a6,1,0.606187,0.265766,[32 17] ; [24 16],[30.83146067 18.16853933] ; [25.16853933 14.83146067],0
a8,1,0.609603,0.260753,[ 7 36] ; [ 4 29],[ 6.22368421 36.77631579] ; [ 4.77631579 28.22368421],0
u1,1,0.611137,0.258523,[ 8 41] ; [ 5 35],[ 7.15730337 41.84269663] ; [ 5.84269663 34.15730337],0
d4,1,0.641346,0.216986,[39  9] ; [34  6],[39.81818182  8.18181818] ; [33.18181818  6.81818182],0
d3,1,0.676598,0.17398,[31 18] ; [27 13],[31.93258427 17.06741573] ; [26.06741573 13.93258427],0
r1,1,0.717161,0.13123,[36 13] ; [28 12],[35.23595506 13.76404494] ; [28.76404494 11.23595506],0
p8,1,0.724559,0.124166,[19 29] ; [14 25],[18.20689655 29.79310345] ; [14.79310345 24.20689655],0
s2,1,0.761741,0.091927,[20 28] ; [15 24],[19.31034483 28.68965517] ; [15.68965517 23.31034483],0
n5,1,0.792062,0.069503,[24 25] ; [18 21],[23.38636364 25.61363636] ; [18.61363636 20.38636364],0
v1,1,0.792587,0.069144,[26 21] ; [21 19],[25.3908046 21.6091954] ; [21.6091954 18.3908046],0
p1,1,0.819062,0.052328,[ 3 46] ; [ 2 38],[ 2.75280899 46.24719101] ; [ 2.24719101 37.75280899],0
u4,1,0.835215,0.043271,[ 2 47] ; [ 2 38],[ 2.20224719 46.79775281] ; [ 1.79775281 38.20224719],0
v3,1,0.847345,0.037059,[19 29] ; [15 21],[19.42857143 28.57142857] ; [14.57142857 21.42857143],0
s5,1,0.853966,0.033878,[11 35] ; [10 29],[11.36470588 34.63529412] ; [ 9.63529412 29.36470588],0
r2,1,0.948786,0.004126,[43  5] ; [36  4],[43.09090909  4.90909091] ; [35.90909091  4.09090909],0
d1,1,0.97297,0.001148,[28 21] ; [23 17],[28.07865169 20.92134831] ; [22.92134831 17.07865169],0
a3,1,0.975945,0.000909,[32 17] ; [26 14],[31.93258427 17.06741573] ; [26.06741573 13.93258427],0
u3,1,0.980588,0.000592,[ 6 11] ; [5 9],[ 6.03225806 10.96774194] ; [4.96774194 9.03225806],0
b5,1,0.987773,0.000235,[33 16] ; [27 13],[33.03370787 15.96629213] ; [26.96629213 13.03370787],0
