Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,168.0359,[241 100] ; [ 74 272],[156.35371179 184.64628821] ; [158.64628821 187.35371179],1
s2,1,0.0,142.296589,[257  85] ; [102 242],[178.97667638 163.02332362] ; [180.02332362 163.97667638],1
s3,1,0.0,103.558133,[257  82] ; [127 215],[191.15418502 147.84581498] ; [192.84581498 149.15418502],1
s6,1,0.0,86.582551,[287  49] ; [177 162],[230.96888889 105.03111111] ; [233.03111111 105.96888889],1
a3,1,0.0,36.994078,[292  49] ; [228 119],[257.73255814  83.26744186] ; [262.26744186  84.73255814],1
s5,1,0.0,34.383942,[152 176] ; [ 82 252],[115.93957704 212.06042296] ; [118.06042296 215.93957704],1
p6,1,0.0,25.320574,[155 183] ; [ 92 246],[123.5 214.5] ; [123.5 214.5],1
u1,1,2e-06,22.679344,[ 97 246] ; [ 47 300],[ 71.5826087 271.4173913] ; [ 72.4173913 274.5826087],1
p4,1,6e-06,20.557635,[234 108] ; [177 167],[204.90087464 137.09912536] ; [206.09912536 137.90087464],1
n4,1,9e-06,19.808415,[289  52] ; [245 102],[264.67151163  76.32848837] ; [269.32848837  77.67151163],1
p3,1,1.3e-05,18.942991,[199 143] ; [143 201],[170.50145773 171.49854227] ; [171.49854227 172.50145773],1
v3,1,6.8e-05,15.855116,[156 173] ; [106 223],[131. 198.] ; [131. 198.],1
p5,1,9.9e-05,15.152939,[ 52 287] ; [ 21 322],[ 36.28592375 302.71407625] ; [ 36.71407625 306.28592375],1
d2,1,0.000231,13.559918,[212 131] ; [164 179],[188. 155.] ; [188. 155.],1
n6,1,0.000233,13.542862,[303  37] ; [271  73],[285.32163743  54.67836257] ; [288.67836257  55.32163743],1
p9,1,0.000259,13.343355,[303  36] ; [270  71],[285.65735294  53.34264706] ; [287.34264706  53.65735294],1
p10,1,0.000609,11.749353,[295  45] ; [262  80],[277.68328446  62.31671554] ; [279.31671554  62.68328446],1
n5,1,0.000641,11.654364,[274  66] ; [239 106],[254.62773723  85.37226277] ; [258.37226277  86.62773723],1
p7,1,0.000817,11.202861,[230 100] ; [194 145],[209.14798206 120.85201794] ; [214.85201794 124.14798206],1
s4,1,0.001176,10.527025,[ 74 267] ; [ 42 298],[ 58.08516887 282.91483113] ; [ 57.91483113 282.08516887],0
a4,1,0.001358,10.262187,[193 149] ; [153 193],[171.99418605 170.00581395] ; [174.00581395 171.99418605],0
