Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,92.01942,[ 42 206] ; [201 160],[ 98.95566502 149.04433498] ; [144.04433498 216.95566502],1
s1,1,0.186215,1.747309,[ 11 239] ; [  9 355],[  8.14332248 241.85667752] ; [ 11.85667752 352.14332248],0
d5,1,0.196173,1.670641,[204  49] ; [313  57],[209.95345104  43.04654896] ; [307.04654896  62.95345104],0
n4,1,0.203546,1.616748,[185  68] ; [287  83],[191.67897271  61.32102729] ; [280.32102729  89.67897271],0
n6,1,0.206077,1.598777,[210  44] ; [317  50],[215.55233494  38.44766506] ; [311.44766506  55.55233494],0
n1,1,0.214037,1.543905,[21 34] ; [20 52],[17.75590551 37.24409449] ; [23.24409449 48.75590551],0
p4,1,0.219275,1.509108,[148 105] ; [232 134],[155.31502423  97.68497577] ; [224.68497577 141.31502423],0
r2,1,0.224074,1.478087,[237  14] ; [354  13],[240.03398058  10.96601942] ; [350.96601942  16.03398058],0
p8,1,0.333601,0.93487,[128 125] ; [198 165],[133.89285714 119.10714286] ; [192.10714286 170.89285714],0
p5,1,0.376034,0.783626,[ 23 228] ; [ 42 327],[ 26.31451613 224.68548387] ; [ 38.68548387 330.31451613],0
b5,1,0.393233,0.728921,[170  84] ; [236 135],[164.9984  89.0016] ; [241.0016 129.9984],0
n2,1,0.408068,0.684423,[39 18] ; [54 18],[41.09302326 15.90697674] ; [51.90697674 20.09302326],0
a8,1,0.454778,0.558715,[ 32 204] ; [ 51 271],[ 35.10394265 200.89605735] ; [ 47.89605735 274.10394265],0
s3,1,0.506148,0.442023,[134 119] ; [201 160],[138.03745928 114.96254072] ; [196.96254072 164.03745928],0
u3,1,0.534692,0.385467,[56 32] ; [55 38],[53.96685083 34.03314917] ; [57.03314917 35.96685083],0
v4,1,0.683532,0.166177,[241  12] ; [354  15],[242.01768489  10.98231511] ; [352.98231511  16.01768489],0
b2,1,0.698369,0.150175,[49 98] ; [ 78 143],[50.73097826 96.26902174] ; [ 76.26902174 144.73097826],0
b3,1,0.698369,0.150175,[49 98] ; [ 78 143],[50.73097826 96.26902174] ; [ 76.26902174 144.73097826],0
s2,1,0.763344,0.090657,[126 126] ; [187 178],[127.83792545 124.16207455] ; [185.16207455 179.83792545],0
u4,1,0.77079,0.08488,[  4 250] ; [  7 364],[  4.4704 249.5296] ; [  6.5296 364.4704],0
n3,1,0.78364,0.075393,[41 15] ; [55 18],[41.6744186 14.3255814] ; [54.3255814 18.6744186],0
u2,1,0.795491,0.067178,[52 37] ; [52 40],[51.13812155 37.86187845] ; [52.86187845 39.13812155],0
r4,1,0.822505,0.050321,[235  19] ; [345  26],[235.712  18.288] ; [344.288  26.712],0
p1,1,0.847275,0.037094,[ 20 231] ; [ 31 338],[ 20.64677419 230.35322581] ; [ 30.35322581 338.64677419],0
p2,1,0.991305,0.000119,[214  39] ; [312  57],[213.95176849  39.04823151] ; [312.04823151  56.95176849],0
