Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,41.234229,[126  20] ; [37 43],[105.30088496  40.69911504] ; [57.69911504 22.30088496],1
p4,1,0.0,39.04321,[124  23] ; [38 46],[103.09090909  43.90909091] ; [58.90909091 25.09090909],1
p6,1,1e-06,24.026913,[81 65] ; [18 64],[63.39473684 82.60526316] ; [35.60526316 46.39473684],1
p2,1,3.1e-05,17.383885,[139   9] ; [62 21],[128.77922078  19.22077922] ; [72.22077922 10.77922078],1
p9,1,8e-05,15.553052,[138   9] ; [63 20],[128.46521739  18.53478261] ; [72.53478261 10.46521739],1
p5,1,0.000208,13.754109,[ 41 107] ; [ 6 77],[ 30.11255411 117.88744589] ; [16.88744589 66.11255411],1
p10,1,0.000928,10.965452,[135  12] ; [64 20],[126.63636364  20.36363636] ; [72.36363636 11.63636364],1
p11,1,0.00118,10.52106,[132  16] ; [61 23],[123.12068966  24.87931034] ; [69.87931034 14.12068966],0
s5,1,0.002493,9.145868,[69 74] ; [22 58],[58.35426009 84.64573991] ; [32.64573991 47.35426009],0
b5,1,0.002999,8.80791,[80 68] ; [62 22],[90.5862069 57.4137931] ; [51.4137931 32.5862069],0
p1,1,0.00352,8.516129,[ 27 120] ; [ 4 80],[ 19.72727273 127.27272727] ; [11.27272727 72.72727273],0
p3,1,0.003807,8.373595,[101  46] ; [41 42],[90.75652174 56.24347826] ; [51.24347826 31.75652174],0
s8,1,0.006068,7.530119,[92 52] ; [38 46],[82.10526316 61.89473684] ; [47.89473684 36.10526316],0
n6,1,0.011154,6.440684,[136   9] ; [70 14],[130.43668122  14.56331878] ; [75.56331878  8.43668122],0
n2,1,0.017924,5.603593,[19  3] ; [10  9],[15.56097561  6.43902439] ; [13.43902439  5.56097561],0
u1,1,0.021949,5.249834,[ 25 123] ; [25 59],[ 31.89655172 116.10344828] ; [18.10344828 65.89655172],0
d1,1,0.024861,5.033576,[106  42] ; [48 36],[98.24137931 49.75862069] ; [55.75862069 28.24137931],0
n5,1,0.025861,4.965278,[130  17] ; [65 19],[124.09090909  22.90909091] ; [70.90909091 13.09090909],0
n4,1,0.027968,4.83004,[132  16] ; [66 18],[126.31034483  21.68965517] ; [71.68965517 12.31034483],0
s3,1,0.036166,4.389263,[95 50] ; [41 39],[87.64444444 57.35555556] ; [48.35555556 31.64444444],0
s7,1,0.040599,4.192673,[94 46] ; [42 37],[86.94063927 53.05936073] ; [49.05936073 29.94063927],0
r4,1,0.047416,3.93058,[142   6] ; [75  9],[138.43103448   9.56896552] ; [78.56896552  5.43103448],0
a5,1,0.058678,3.574357,[120  28] ; [59 25],[114.18965517  33.81034483] ; [64.81034483 19.18965517],0
p12,1,0.122555,2.384355,[ 25 123] ; [ 8 76],[ 21.05172414 126.94827586] ; [11.94827586 72.05172414],0
v2,1,0.150215,2.070063,[123  24] ; [63 20],[118.87826087  28.12173913] ; [67.12173913 15.87826087],0
