Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,41.155748,[243  75] ; [52 66],[215.16055046 102.83944954] ; [79.83944954 38.16055046],1
a6,1,0.0,34.588809,[240  78] ; [54 64],[214.43119266 103.56880734] ; [79.56880734 38.43119266],1
r3,1,2e-06,22.956346,[305  10] ; [99 19],[293.90300231  21.09699769] ; [110.09699769   7.90300231],1
r4,1,7e-06,20.275683,[288  30] ; [87 31],[273.50917431  44.49082569] ; [101.49082569  16.50917431],1
a2,1,1e-05,19.437396,[ 79 239] ; [  7 111],[ 62.72477064 255.27522936] ; [23.27522936 94.72477064],1
v4,1,5.1e-05,16.402203,[305  10] ; [102  16],[296.08545035  18.91454965] ; [110.91454965   7.08545035],1
r2,1,0.00011,14.955579,[299  14] ; [98 18],[289.65268065  23.34731935] ; [107.34731935   8.65268065],1
r1,1,0.000164,14.206287,[247  69] ; [71 47],[231.53917051  84.46082949] ; [86.46082949 31.53917051],1
u1,1,0.000704,11.477877,[ 57 261] ; [  6 112],[ 45.94954128 272.05045872] ; [ 17.05045872 100.94954128],1
p4,1,0.000868,11.090746,[185 131] ; [47 69],[169.7037037 146.2962963] ; [62.2962963 53.7037037],1
u3,1,0.001394,10.213227,[63 48] ; [14 34],[53.75471698 57.24528302] ; [23.24528302 24.75471698],0
d4,1,0.002446,9.180883,[261  57] ; [81 37],[249.44036697  68.55963303] ; [92.55963303 25.44036697],0
p10,1,0.00262,9.055187,[254  59] ; [79 38],[242.39302326  70.60697674] ; [90.60697674 26.39302326],0
d5,1,0.003716,8.417709,[255  63] ; [79 39],[243.60550459  74.39449541] ; [90.39449541 27.60550459],0
s2,1,0.003973,8.295978,[117 198] ; [26 90],[104.51276102 210.48723898] ; [38.48723898 77.51276102],0
d1,1,0.007291,7.199863,[178 140] ; [49 69],[165.56422018 152.43577982] ; [61.43577982 56.56422018],0
p8,1,0.011517,6.383809,[161 153] ; [44 73],[149.35034803 164.64965197] ; [55.64965197 61.35034803],0
p2,1,0.014586,5.965745,[265  51] ; [86 31],[256.15704388  59.84295612] ; [94.84295612 22.15704388],0
p3,1,0.022933,5.173575,[147 170] ; [40 77],[136.5875576 180.4124424] ; [50.4124424 66.5875576],0
v1,1,0.028221,4.814488,[155 156] ; [44 72],[144.93911007 166.06088993] ; [54.06088993 61.93911007],0
a5,1,0.032772,4.557652,[223  95] ; [70 48],[213.70183486 104.29816514] ; [79.29816514 38.70183486],0
b5,1,0.03406,4.491702,[200 118] ; [61 57],[190.36238532 127.63761468] ; [70.63761468 47.36238532],0
