Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000882,11.060049,[3 7] ; [14  1],[6.8 3.2] ; [10.2  4.8],1
p2,1,0.004975,7.888595,[4 6] ; [13  1],[7.08333333 2.91666667] ; [9.91666667 4.08333333],0
n6,1,0.00729,7.2,[3 6] ; [13  2],[6. 3.] ; [10.  5.],0
p11,1,0.008926,6.837607,[2 8] ; [11  4],[5.2 4.8] ; [7.8 7.2],0
n4,1,0.041227,4.166667,[4 6] ; [12  3],[6.4 3.6] ; [9.6 5.4],0
r3,1,0.045465,4.001323,[5 5] ; [13  2],[7.2 2.8] ; [10.8  4.2],0
p6,1,0.068817,3.31102,[2 8] ; [8 6],[4.16666667 5.83333333] ; [5.83333333 8.16666667],0
v1,1,0.095581,2.777778,[2 8] ; [8 7],[4. 6.] ; [6. 9.],0
s6,1,0.143235,2.142857,[5 5] ; [11  3],[6.66666667 3.33333333] ; [9.33333333 4.66666667],0
s7,1,0.189717,1.71981,[1 8] ; [5 9],[2.34782609 6.65217391] ; [ 3.65217391 10.34782609],0
b2,1,0.210209,1.569986,[2 4] ; [ 1 10],[1.05882353 4.94117647] ; [1.94117647 9.05882353],0
b3,1,0.210209,1.569986,[2 4] ; [ 1 10],[1.05882353 4.94117647] ; [1.94117647 9.05882353],0
d5,1,0.233762,1.417824,[5 5] ; [11  4],[6.4 3.6] ; [9.6 5.4],0
d4,1,0.293622,1.102941,[8 2] ; [9 6],[6.8 3.2] ; [10.2  4.8],0
s4,1,0.307434,1.041667,[1 9] ; [ 4 11],[2. 8.] ; [ 3. 12.],0
s1,1,0.314879,1.010101,[2 8] ; [ 1 14],[1.2 8.8] ; [ 1.8 13.2],0
p5,1,0.363646,0.825263,[1 8] ; [ 4 11],[1.875 7.125] ; [ 3.125 11.875],0
v2,1,0.404657,0.694444,[5 5] ; [10  5],[6. 4.] ; [9. 6.],0
u2,1,0.429195,0.625,[1 3] ; [3 3],[1.6 2.4] ; [2.4 3.6],0
v3,1,0.465209,0.533333,[3 6] ; [ 3 12],[2.25 6.75] ; [ 3.75 11.25],0
p7,1,0.48384,0.490196,[6 4] ; [11  4],[6.8 3.2] ; [10.2  4.8],0
p8,1,0.521245,0.411429,[3 6] ; [7 8],[3.75 5.25] ; [6.25 8.75],0
s2,1,0.609834,0.260417,[3 7] ; [6 9],[3.6 6.4] ; [5.4 9.6],0
b1,1,0.621685,0.243506,[5 5] ; [9 6],[5.6 4.4] ; [8.4 6.6],0
d2,1,0.621685,0.243506,[5 5] ; [9 6],[5.6 4.4] ; [8.4 6.6],0
a7,1,0.621685,0.243506,[5 5] ; [6 9],[4.4 5.6] ; [6.6 8.4],0
s5,1,0.632585,0.228571,[2 8] ; [ 4 10],[2.5 7.5] ; [ 3.5 10.5],0
p3,1,0.733701,0.115741,[6 4] ; [10  5],[6.4 3.6] ; [9.6 5.4],0
r2,1,0.742174,0.108225,[6 4] ; [8 7],[5.6 4.4] ; [8.4 6.6],0
r1,1,0.742174,0.108225,[4 6] ; [7 8],[4.4 5.6] ; [6.6 8.4],0
p1,1,0.763441,0.09058,[1 9] ; [ 1 14],[0.8 9.2] ; [ 1.2 13.8],0
a2,1,0.801614,0.063131,[1 9] ; [ 2 13],[1.2 8.8] ; [ 1.8 13.2],0
d3,1,0.861052,0.030637,[7 3] ; [10  5],[6.8 3.2] ; [10.2  4.8],0
b5,1,0.861052,0.030637,[7 3] ; [10  5],[6.8 3.2] ; [10.2  4.8],0
s3,1,0.87018,0.026709,[5 5] ; [7 8],[4.8 5.2] ; [7.2 7.8],0
a6,1,0.87018,0.026709,[5 5] ; [8 7],[5.2 4.8] ; [7.8 7.2],0
b4,1,1.0,0.0,[6 4] ; [9 6],[6. 4.] ; [9. 6.],0
r4,1,1.0,0.0,[4 6] ; [6 9],[4. 6.] ; [6. 9.],0
a3,1,1.0,0.0,[6 4] ; [9 6],[6. 4.] ; [9. 6.],0
a4,1,1.0,0.0,[4 6] ; [6 9],[4. 6.] ; [6. 9.],0
d1,1,1.0,0.0,[4 6] ; [6 9],[4. 6.] ; [6. 9.],0
a5,1,1.0,0.0,[8 2] ; [12  3],[8. 2.] ; [12.  3.],0
