Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,26.063288,[13 69] ; [34 26],[27.14084507 54.85915493] ; [19.85915493 40.14084507],1
r1,1,0.000222,13.635148,[44 38] ; [50 10],[54.28169014 27.71830986] ; [39.71830986 20.28169014],1
v1,1,0.000934,10.953603,[27 55] ; [36 23],[36.63829787 45.36170213] ; [26.36170213 32.63829787],1
a7,1,0.002032,9.520406,[42 40] ; [46 14],[50.81690141 31.18309859] ; [37.18309859 22.81690141],0
r3,1,0.003173,8.704958,[68 14] ; [59  1],[73.33802817  8.66197183] ; [53.66197183  6.33802817],0
d3,1,0.019922,5.41876,[18 64] ; [24 36],[24.25352113 57.74647887] ; [17.74647887 42.25352113],0
p9,1,0.022859,5.179198,[56 24] ; [51  8],[61.58273381 18.41726619] ; [45.41726619 13.58273381],0
r4,1,0.031956,4.60088,[65 18] ; [55  5],[69.65034965 13.34965035] ; [50.34965035  9.65034965],0
p3,1,0.032945,4.548642,[31 51] ; [33 26],[37.21985816 44.78014184] ; [26.78014184 32.21985816],0
p6,1,0.039479,4.240151,[20 62] ; [24 35],[25.58865248 56.41134752] ; [18.41134752 40.58865248],0
r2,1,0.068534,3.317778,[71 12] ; [57  3],[74.29370629  8.70629371] ; [53.70629371  6.29370629],0
p10,1,0.085294,2.961028,[54 25] ; [48 11],[58.39130435 20.60869565] ; [43.60869565 15.39130435],0
a6,1,0.098148,2.735386,[41 42] ; [38 22],[45.85314685 37.14685315] ; [33.14685315 26.85314685],0
a5,1,0.110714,2.544,[40 43] ; [37 23],[44.69230769 38.30769231] ; [32.30769231 27.69230769],0
s4,1,0.111758,2.529178,[20 62] ; [ 8 51],[16.28368794 65.71631206] ; [11.71631206 47.28368794],0
s1,1,0.121897,2.392776,[ 6 74] ; [ 1 58],[ 4.02877698 75.97122302] ; [ 2.97122302 56.02877698],0
u2,1,0.139114,2.187727,[12 31] ; [13 16],[14.93055556 28.06944444] ; [10.06944444 18.93055556],0
s5,1,0.178405,1.810858,[17 64] ; [18 40],[20.39568345 60.60431655] ; [14.60431655 43.39568345],0
a4,1,0.189324,1.722874,[21 60] ; [10 50],[17.80851064 63.19148936] ; [13.19148936 46.80851064],0
p4,1,0.190465,1.714017,[40 43] ; [35 24],[43.83802817 39.16197183] ; [31.16197183 27.83802817],0
b1,1,0.201112,1.634279,[35 48] ; [19 41],[31.34265734 51.65734266] ; [22.65734266 37.34265734],0
s8,1,0.210016,1.571315,[25 57] ; [24 35],[28.4964539 53.5035461] ; [20.5035461 38.4964539],0
p12,1,0.215782,1.532207,[ 3 80] ; [ 5 54],[ 4.67605634 78.32394366] ; [ 3.32394366 55.67605634],0
p7,1,0.231599,1.431012,[44 37] ; [38 21],[47.44285714 33.55714286] ; [34.55714286 24.44285714],0
p11,1,0.258728,1.275551,[58 25] ; [47 13],[60.94405594 22.05594406] ; [44.05594406 15.94405594],0
p1,1,0.267842,1.227765,[12 70] ; [ 5 54],[ 9.88652482 72.11347518] ; [ 7.11347518 51.88652482],0
s6,1,0.271978,1.206744,[43 37] ; [36 21],[46.13138686 33.86861314] ; [32.86861314 24.13138686],0
b2,1,0.281725,1.15875,[10 42] ; [11 27],[12.13333333 39.86666667] ; [ 8.86666667 29.13333333],0
b3,1,0.281725,1.15875,[10 42] ; [11 27],[12.13333333 39.86666667] ; [ 8.86666667 29.13333333],0
n4,1,0.308021,1.039143,[58 24] ; [47 13],[60.63380282 21.36619718] ; [44.36619718 15.63380282],0
p2,1,0.32999,0.948935,[61 21] ; [48 11],[63.39007092 18.60992908] ; [45.60992908 13.39007092],0
n3,1,0.342782,0.9,[19  5] ; [11  1],[20.  4.] ; [10.  2.],0
u3,1,0.350215,0.872677,[16 27] ; [14 15],[17.91666667 25.08333333] ; [12.08333333 16.91666667],0
b4,1,0.390358,0.737825,[41 42] ; [34 26],[43.53146853 39.46853147] ; [31.46853147 28.53146853],0
p8,1,0.399287,0.710474,[34 47] ; [29 30],[36.45 44.55] ; [26.55 32.45],0
u1,1,0.405306,0.692528,[ 2 81] ; [ 3 57],[ 2.9020979 80.0979021] ; [ 2.0979021 57.9020979],0
s7,1,0.418307,0.655066,[31 48] ; [25 29],[33.26315789 45.73684211] ; [22.73684211 31.26315789],0
b5,1,0.439719,0.597015,[51 32] ; [33 27],[48.75524476 34.24475524] ; [35.24475524 24.75524476],0
s3,1,0.456195,0.555214,[39 41] ; [32 26],[41.15942029 38.84057971] ; [29.84057971 28.15942029],0
d2,1,0.457777,0.551325,[21 62] ; [12 48],[19.15384615 63.84615385] ; [13.84615385 46.15384615],0
s2,1,0.528439,0.397393,[31 51] ; [25 33],[32.8 49.2] ; [23.2 34.8],0
n1,1,0.536158,0.382707,[11 14] ; [4 8],[10.13513514 14.86486486] ; [4.86486486 7.13513514],0
d5,1,0.617437,0.249486,[39 43] ; [26 34],[37.53521127 44.46478873] ; [27.46478873 32.53521127],0
a3,1,0.734026,0.115447,[40 42] ; [31 29],[41. 41.] ; [30. 30.],0
a8,1,0.749588,0.101878,[ 9 64] ; [ 6 51],[ 8.42307692 64.57692308] ; [ 6.57692308 50.42307692],0
a2,1,0.806777,0.059823,[ 6 77] ; [ 5 55],[ 6.38461538 76.61538462] ; [ 4.61538462 55.38461538],0
v4,1,0.822937,0.050072,[76  6] ; [55  5],[75.64788732  6.35211268] ; [55.35211268  4.64788732],0
n5,1,0.862306,0.030081,[64 19] ; [47 13],[64.42657343 18.57342657] ; [46.57342657 13.42657343],0
p5,1,0.95256,0.003539,[10 72] ; [ 7 52],[ 9.88652482 72.11347518] ; [ 7.11347518 51.88652482],0
d1,1,0.960578,0.002443,[ 4 79] ; [ 3 57],[ 4.06293706 78.93706294] ; [ 2.93706294 57.06293706],0
