Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,91.041909,[ 16 108] ; [108  46],[55.30935252 68.69064748] ; [68.69064748 85.30935252],1
d4,1,0.0,82.038913,[69 55] ; [154   1],[99.11111111 24.88888889] ; [123.88888889  31.11111111],1
d3,1,0.0,66.314552,[59 65] ; [142  13],[89.33333333 34.66666667] ; [111.66666667  43.33333333],1
d5,1,0.0,60.58686,[77 47] ; [152   3],[101.77777778  22.22222222] ; [127.22222222  27.77777778],1
a2,1,0.0,35.599368,[  6 118] ; [ 53 102],[26.22222222 97.77777778] ; [ 32.77777778 122.22222222],1
a4,1,0.0,29.699667,[35 88] ; [95 60],[57.51798561 65.48201439] ; [72.48201439 82.51798561],1
a3,1,4e-06,21.389658,[61 63] ; [117  37],[79.39568345 44.60431655] ; [98.60431655 55.39568345],1
a5,1,3.8e-05,16.970933,[75 49] ; [128  27],[90.22222222 33.77777778] ; [112.77777778  42.22222222],1
r1,1,0.004738,7.976861,[86 38] ; [128  25],[95.79783394 28.20216606] ; [118.20216606  34.79783394],0
v2,1,0.005353,7.756138,[56 66] ; [93 55],[67.32592593 54.67407407] ; [81.67407407 66.32592593],0
n6,1,0.021405,5.293537,[96 27] ; [136  18],[103.01805054  19.98194946] ; [128.98194946  25.01805054],0
a7,1,0.029737,4.724424,[87 37] ; [126  29],[94.66666667 29.33333333] ; [118.33333333  36.66666667],0
n4,1,0.029737,4.724424,[87 37] ; [126  29],[94.66666667 29.33333333] ; [118.33333333  36.66666667],0
p11,1,0.046353,3.968706,[92 32] ; [130  25],[98.66666667 25.33333333] ; [123.33333333  31.66666667],0
a6,1,0.054307,3.703226,[77 47] ; [113  42],[84.44444444 39.55555556] ; [105.55555556  49.44444444],0
v1,1,0.05927,3.557691,[55 66] ; [86 65],[62.72426471 58.27573529] ; [78.27573529 72.72426471],0
r2,1,0.064317,3.422423,[108  15] ; [144   9],[112.30434783  10.69565217] ; [139.69565217  13.30434783],0
s2,1,0.067497,3.342862,[38 85] ; [64 90],[45.29241877 77.70758123] ; [56.70758123 97.29241877],0
