Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.004645,8.012527,[50 13] ; [26 22],[43.13513514 19.86486486] ; [32.86486486 15.13513514],0
r4,1,0.00626,7.473879,[55  9] ; [32 18],[48.84210526 15.15789474] ; [38.15789474 11.84210526],0
p2,1,0.010669,6.519568,[48 16] ; [26 24],[41.54385965 22.45614035] ; [32.45614035 17.54385965],0
r3,1,0.013072,6.159297,[59  4] ; [38 11],[54.5625  8.4375] ; [42.4375  6.5625],0
n1,1,0.052135,3.771429,[ 4 18] ; [10 12],[ 7. 15.] ; [ 7. 15.],0
b4,1,0.063436,3.445193,[43 21] ; [25 25],[38.1754386 25.8245614] ; [29.8245614 20.1754386],0
n4,1,0.066348,3.371144,[43 21] ; [24 24],[38.28571429 25.71428571] ; [28.71428571 19.28571429],0
p9,1,0.083887,2.987932,[29 33] ; [15 34],[24.57657658 37.42342342] ; [19.42342342 29.57657658],0
p3,1,0.089795,2.878051,[12 52] ; [16 33],[15.85840708 48.14159292] ; [12.14159292 36.85840708],0
s1,1,0.133126,2.25567,[ 2 60] ; [ 5 44],[ 3.90990991 58.09009009] ; [ 3.09009009 45.90990991],0
u3,1,0.136583,2.216038,[10 12] ; [ 5 16],[ 7.6744186 14.3255814] ; [ 7.3255814 13.6744186],0
n3,1,0.138069,2.199349,[17  6] ; [11 10],[14.63636364  8.36363636] ; [13.36363636  7.63636364],0
n2,1,0.139919,2.178854,[17  5] ; [13 10],[14.66666667  7.33333333] ; [15.33333333  7.66666667],0
v4,1,0.161092,1.963949,[56  8] ; [38 11],[53.23893805 10.76106195] ; [40.76106195  8.23893805],0
a2,1,0.17441,1.84462,[ 9 55] ; [12 38],[11.78947368 52.21052632] ; [ 9.21052632 40.78947368],0
s8,1,0.176224,1.829188,[17 47] ; [ 8 42],[14.03508772 49.96491228] ; [10.96491228 39.03508772],0
p5,1,0.201344,1.632597,[ 1 63] ; [ 3 47],[ 2.24561404 61.75438596] ; [ 1.75438596 48.24561404],0
r1,1,0.231431,1.432042,[48 16] ; [31 17],[45.14285714 18.85714286] ; [33.85714286 14.14285714],0
a1,1,0.247402,1.337917,[ 2 62] ; [ 4 46],[ 3.36842105 60.63157895] ; [ 2.63157895 47.36842105],0
r2,1,0.263879,1.248294,[58  5] ; [41  7],[56.18918919  6.81081081] ; [42.81081081  5.18918919],0
p8,1,0.269418,1.219707,[17 46] ; [18 31],[19.6875 43.3125] ; [15.3125 33.6875],0
p1,1,0.280912,1.16267,[ 3 60] ; [ 5 45],[ 4.46017699 58.53982301] ; [ 3.53982301 46.46017699],0
s5,1,0.308674,1.036343,[14 49] ; [ 7 41],[11.91891892 51.08108108] ; [ 9.08108108 38.91891892],0
d2,1,0.312792,1.01885,[35 28] ; [23 27],[32.33628319 30.66371681] ; [25.66371681 24.33628319],0
