Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,42.332238,[244  46] ; [34 37],[223.32409972  66.67590028] ; [54.67590028 16.32409972],1
p7,1,0.0,40.226291,[198  92] ; [18 50],[174.97206704 115.02793296] ; [41.02793296 26.97206704],1
p11,1,0.0,30.111841,[246  48] ; [38 33],[228.75616438  65.24383562] ; [55.24383562 15.75616438],1
v1,1,0.0,28.374384,[165 125] ; [15 55],[145. 145.] ; [35. 35.],1
p8,1,0.0,27.024356,[167 119] ; [17 54],[147.40616246 138.59383754] ; [36.59383754 34.40616246],1
p10,1,0.0,25.749754,[234  56] ; [36 34],[217.5  72.5] ; [52.5 17.5],1
p4,1,1e-06,23.503783,[173 120] ; [18 50],[155.02216066 137.97783934] ; [35.97783934 32.02216066],1
r3,1,9e-06,19.66061,[282  11] ; [58 13],[273.68131868  19.31868132] ; [66.31868132  4.68131868],1
p6,1,0.000369,12.685213,[ 94 195] ; [ 8 63],[ 81.88333333 207.11666667] ; [20.11666667 50.88333333],1
r4,1,0.001129,10.602825,[278  16] ; [59 12],[271.44657534  22.55342466] ; [65.55342466  5.44657534],0
v4,1,0.00944,6.737633,[278  13] ; [62  9],[273.31491713  17.68508287] ; [66.68508287  4.31491713],0
a1,1,0.01326,6.13415,[  7 287] ; [ 6 65],[ 10.47123288 283.52876712] ; [ 2.52876712 68.47123288],0
d3,1,0.014026,6.034905,[210  84] ; [40 31],[201.36986301  92.63013699] ; [48.63013699 22.36986301],0
p3,1,0.015661,5.840492,[142 152] ; [23 48],[132.90410959 161.09589041] ; [32.09589041 38.90410959],0
b1,1,0.016671,5.73069,[100 194] ; [35 36],[108.73972603 185.26027397] ; [26.26027397 44.73972603],0
n6,1,0.022853,5.179659,[239  55] ; [49 22],[231.97808219  62.02191781] ; [56.02191781 14.97808219],0
a5,1,0.023425,5.136704,[225  69] ; [45 26],[217.47945205  76.52054795] ; [52.52054795 18.47945205],0
a6,1,0.026906,4.896828,[217  77] ; [43 28],[209.42465753  84.57534247] ; [50.57534247 20.42465753],0
s1,1,0.029057,4.764248,[  4 286] ; [ 4 67],[  6.4265928 283.5734072] ; [ 1.5734072 69.4265928],0
u4,1,0.03803,4.303665,[  1 293] ; [ 2 69],[  2.41643836 291.58356164] ; [ 0.58356164 70.41643836],0
d5,1,0.042917,4.098687,[239  55] ; [50 21],[232.78356164  61.21643836] ; [56.21643836 14.78356164],0
n4,1,0.051334,3.797356,[223  70] ; [46 25],[216.53021978  76.46978022] ; [52.46978022 18.53021978],0
n1,1,0.081843,3.027923,[18 44] ; [13 14],[21.59550562 40.40449438] ; [ 9.40449438 17.59550562],0
v2,1,0.087475,2.92023,[165 117] ; [32 36],[158.72571429 123.27428571] ; [38.27428571 29.72571429],0
p1,1,0.114668,2.48868,[ 24 269] ; [ 2 69],[ 20.92857143 272.07142857] ; [ 5.07142857 65.92857143],0
b5,1,0.117648,2.44836,[179 115] ; [36 35],[173.17808219 120.82191781] ; [41.82191781 29.17808219],0
a3,1,0.160891,1.965827,[204  89] ; [42 27],[199.11049724  93.88950276] ; [46.88950276 22.11049724],0
n5,1,0.173419,1.853136,[204  88] ; [43 27],[199.23756906  92.76243094] ; [47.76243094 22.23756906],0
s6,1,0.186954,1.741463,[140 147] ; [28 42],[135.05882353 151.94117647] ; [32.94117647 37.05882353],0
a7,1,0.204022,1.613344,[216  77] ; [47 24],[211.70054945  81.29945055] ; [51.29945055 19.70054945],0
u1,1,0.214159,1.543088,[ 46 248] ; [ 7 64],[ 42.69041096 251.30958904] ; [10.30958904 60.69041096],0
n3,1,0.26206,1.257839,[44 18] ; [14 10],[41.81395349 20.18604651] ; [16.18604651  7.81395349],0
s4,1,0.491418,0.473421,[ 26 266] ; [ 8 61],[ 27.50138504 264.49861496] ; [ 6.49861496 62.50138504],0
