Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.000974,10.875847,[35 25] ; [34 72],[24.93975904 35.06024096] ; [44.06024096 61.93975904],1
r1,1,0.001007,10.815175,[48 13] ; [58 51],[38.03529412 22.96470588] ; [67.96470588 41.03529412],0
r3,1,0.001513,10.062961,[58  3] ; [82 26],[50.53254438 10.46745562] ; [89.46745562 18.53254438],0
v3,1,0.002641,9.040478,[26 35] ; [22 84],[17.53293413 43.46706587] ; [30.46706587 75.53293413],0
r4,1,0.002771,8.952443,[54  7] ; [74 35],[45.92941176 15.07058824] ; [82.07058824 26.92941176],0
s6,1,0.006581,7.383939,[37 23] ; [43 65],[28.57142857 31.42857143] ; [51.42857143 56.57142857],0
p3,1,0.018754,5.524264,[21 40] ; [20 89],[14.71176471 46.28823529] ; [26.28823529 82.71176471],0
r2,1,0.024824,5.036142,[57  4] ; [88 21],[52.02941176  8.97058824] ; [92.97058824 16.02941176],0
a5,1,0.026026,4.954313,[41 20] ; [54 55],[34.08823529 26.91176471] ; [60.91176471 48.08823529],0
n2,1,0.041317,4.162954,[14  1] ; [23 12],[11.1  3.9] ; [25.9  9.1],0
s1,1,0.056614,3.633893,[ 1 59] ; [10 98],[ 3.92857143 56.07142857] ; [  7.07142857 100.92857143],0
a7,1,0.060767,3.516313,[42 19] ; [59 50],[36.24117647 24.75882353] ; [64.75882353 44.24117647],0
u2,1,0.067283,3.348086,[16 11] ; [20 33],[12.15 14.85] ; [23.85 29.15],0
p4,1,0.069493,3.294947,[24 37] ; [28 80],[18.76923077 42.23076923] ; [33.23076923 74.76923077],0
p9,1,0.083838,2.988886,[48 13] ; [70 36],[43.10179641 17.89820359] ; [74.89820359 31.10179641],0
a4,1,0.096429,2.763636,[11 50] ; [32 76],[15.52071006 45.47928994] ; [27.47928994 80.52071006],0
d5,1,0.100124,2.703571,[36 25] ; [50 59],[30.85882353 30.14117647] ; [55.14117647 53.85882353],0
v4,1,0.101555,2.680948,[55  6] ; [87 21],[51.25443787  9.74556213] ; [90.74556213 17.25443787],0
s2,1,0.105606,2.618777,[23 36] ; [29 79],[18.37125749 40.62874251] ; [33.62874251 74.37125749],0
p10,1,0.106195,2.609959,[43 18] ; [62 45],[38.125 22.875] ; [66.875 40.125],0
d4,1,0.136994,2.211405,[38 23] ; [55 54],[33.37058824 27.62941176] ; [59.62941176 49.37058824],0
d2,1,0.140752,2.169713,[ 7 54] ; [22 86],[10.46745562 50.53254438] ; [18.53254438 89.46745562],0
s3,1,0.146926,2.103875,[26 34] ; [34 72],[21.68674699 38.31325301] ; [38.31325301 67.68674699],0
n1,1,0.151207,2.060035,[ 3 12] ; [14 20],[5.20408163 9.79591837] ; [11.79591837 22.20408163],0
n6,1,0.155536,2.017104,[47 14] ; [72 36],[42.95266272 18.04733728] ; [76.04733728 31.95266272],0
p11,1,0.158294,1.990451,[43 18] ; [65 44],[38.75294118 22.24705882] ; [69.24705882 39.75294118],0
d3,1,0.170466,1.878844,[26 35] ; [35 74],[21.88823529 39.11176471] ; [39.11176471 69.88823529],0
s8,1,0.196562,1.667735,[17 44] ; [21 88],[13.63529412 47.36470588] ; [24.36470588 84.63529412],0
p6,1,0.223542,1.481485,[ 8 53] ; [  8 100],[ 5.77514793 55.22485207] ; [10.22485207 97.77514793],0
b1,1,0.232542,1.425244,[19 42] ; [44 65],[22.60588235 38.39411765] ; [40.39411765 68.60588235],0
p8,1,0.305628,1.049476,[16 45] ; [21 87],[13.35502959 47.64497041] ; [23.64497041 84.35502959],0
s7,1,0.338724,0.915253,[19 39] ; [27 78],[16.36809816 41.63190184] ; [29.63190184 75.36809816],0
p2,1,0.378816,0.774542,[40 21] ; [64 45],[37.31764706 23.68235294] ; [66.68235294 42.31764706],0
p5,1,0.379983,0.770756,[ 2 59] ; [  7 102],[ 3.22941176 57.77058824] ; [  5.77058824 103.22941176],0
n3,1,0.392783,0.730309,[11  4] ; [20 13],[9.6875 5.3125] ; [21.3125 11.6875],0
s5,1,0.421814,0.645256,[14 45] ; [19 84],[12.01851852 46.98148148] ; [20.98148148 82.01851852],0
