Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,140.927801,[219  68] ; [ 89 229],[146.10909091 140.89090909] ; [161.89090909 156.10909091],1
s2,1,0.0,80.838669,[210  84] ; [116 212],[154.09003215 139.90996785] ; [171.90996785 156.09003215],1
s3,1,0.0,76.301872,[222  70] ; [134 191],[168.47974068 123.52025932] ; [187.52025932 137.47974068],1
s6,1,0.0,61.64032,[247  46] ; [177 145],[202.00325203  90.99674797] ; [221.99674797 100.00325203],1
p6,1,9e-06,19.710339,[138 155] ; [ 97 229],[111.2358643 181.7641357] ; [123.7641357 202.2358643],1
d2,1,2.3e-05,17.958559,[164 132] ; [127 203],[137.59744409 158.40255591] ; [153.40255591 176.59744409],1
s5,1,3e-05,17.413694,[124 161] ; [ 88 234],[ 99.53871499 185.46128501] ; [112.46128501 209.53871499],1
a3,1,3.5e-05,17.113174,[238  57] ; [219 113],[215.01594896  79.98405104] ; [241.98405104  90.01594896],1
p7,1,5.9e-05,16.139138,[220  66] ; [201 124],[197.06382979  88.93617021] ; [223.93617021 101.06382979],1
d1,1,0.000383,12.614198,[199  97] ; [177 155],[177.22292994 118.77707006] ; [198.77707006 133.22292994],1
v3,1,0.000406,12.503976,[137 145] ; [110 210],[115.70431894 166.29568106] ; [131.29568106 188.70431894],1
p3,1,0.000964,10.895407,[182 114] ; [160 171],[161.45454545 134.54545455] ; [180.54545455 150.45454545],1
u4,1,0.000997,10.833957,[ 12 284] ; [  1 330],[  6.13716108 289.86283892] ; [  6.86283892 324.13716108],1
v1,1,0.001495,10.084534,[181 103] ; [164 158],[161.68316832 122.31683168] ; [183.31683168 138.68316832],0
a5,1,0.00229,9.300941,[242  54] ; [237  95],[225.77070064  70.22929936] ; [253.22929936  78.77070064],0
b2,1,0.003513,8.519943,[ 97 114] ; [ 56 122],[ 82.98971722 128.01028278] ; [ 70.01028278 107.98971722],0
b3,1,0.003513,8.519943,[ 97 114] ; [ 56 122],[ 82.98971722 128.01028278] ; [ 70.01028278 107.98971722],0
p12,1,0.003675,8.43798,[ 40 254] ; [ 22 309],[ 29.1648 264.8352] ; [ 32.8352 298.1648],0
p4,1,0.005418,7.734348,[207  88] ; [197 134],[190.38338658 104.61661342] ; [213.61661342 117.38338658],0
p8,1,0.014399,5.988581,[187 104] ; [179 149],[172.06138934 118.93861066] ; [193.93861066 134.06138934],0
u1,1,0.018998,5.501735,[ 63 233] ; [ 47 285],[ 51.84713376 244.15286624] ; [ 58.15286624 273.84713376],0
a2,1,0.021116,5.317162,[ 81 215] ; [ 65 267],[ 68.81528662 227.18471338] ; [ 77.18471338 254.81528662],0
n4,1,0.021533,5.28316,[249  47] ; [255  77],[237.55414013  58.44585987] ; [266.44585987  65.55414013],0
a6,1,0.022604,5.198683,[193 102] ; [245  87],[206.07655502  88.92344498] ; [231.92344498 100.07655502],0
a7,1,0.030564,4.677282,[203  92] ; [254  78],[215.01594896  79.98405104] ; [241.98405104  90.01594896],0
p5,1,0.039823,4.225397,[ 49 242] ; [ 37 295],[ 40.17014446 250.82985554] ; [ 45.82985554 286.17014446],0
r1,1,0.055218,3.675497,[246  48] ; [256  74],[236.51923077  57.48076923] ; [265.48076923  64.51923077],0
d4,1,0.076002,3.148399,[253  42] ; [267  65],[244.65709729  50.34290271] ; [275.34290271  56.65709729],0
a4,1,0.077525,3.116042,[142 154] ; [136 196],[131.03184713 164.96815287] ; [146.96815287 185.03184713],0
s1,1,0.077682,3.11274,[ 11 281] ; [  5 324],[  7.52334944 284.47665056] ; [  8.47665056 320.52334944],0
n1,1,0.079656,3.071906,[25 28] ; [19 42],[20.45614035 32.54385965] ; [23.54385965 37.45614035],0
