Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,1e-05,19.525043,[82 27] ; [21 32],[69.30246914 39.69753086] ; [33.69753086 19.30246914],1
r3,1,3.2e-05,17.284236,[99  9] ; [34 18],[89.775 18.225] ; [43.225  8.775],1
r4,1,0.000473,12.217622,[85 24] ; [27 26],[75.35802469 33.64197531] ; [36.64197531 16.35802469],1
v4,1,0.00113,10.602131,[97 11] ; [36 16],[89.775 18.225] ; [43.225  8.775],0
n4,1,0.003139,8.724709,[66 43] ; [19 34],[57.19135802 51.80864198] ; [27.80864198 25.19135802],0
v3,1,0.009319,6.760721,[33 74] ; [ 6 45],[26.41139241 80.58860759] ; [12.58860759 38.41139241],0
s6,1,0.017002,5.696143,[57 51] ; [17 35],[49.95 58.05] ; [24.05 27.95],0
v2,1,0.049188,3.868928,[47 55] ; [14 34],[41.48 60.52] ; [19.52 28.48],0
n5,1,0.051426,3.794339,[67 42] ; [24 29],[61.22839506 47.77160494] ; [29.77160494 23.22839506],0
p10,1,0.055636,3.662929,[68 38] ; [24 26],[62.51282051 43.48717949] ; [29.48717949 20.51282051],0
p9,1,0.090618,2.863367,[74 32] ; [28 22],[69.30769231 36.69230769] ; [32.69230769 17.30769231],0
r2,1,0.100335,2.70021,[96 12] ; [42 11],[92.57142857 15.42857143] ; [45.42857143  7.57142857],0
s8,1,0.101533,2.681293,[29 80] ; [ 8 45],[24.89506173 84.10493827] ; [12.10493827 40.89506173],0
a4,1,0.134748,2.236938,[20 88] ; [ 5 48],[16.77018634 91.22981366] ; [ 8.22981366 44.77018634],0
b1,1,0.200445,1.639132,[38 71] ; [24 29],[41.71604938 67.28395062] ; [20.28395062 32.71604938],0
a8,1,0.241629,1.371062,[12 89] ; [ 3 48],[ 9.96710526 91.03289474] ; [ 5.03289474 45.96710526],0
p7,1,0.25642,1.287982,[51 56] ; [19 31],[47.70700637 59.29299363] ; [22.29299363 27.70700637],0
d5,1,0.265927,1.237636,[63 45] ; [26 27],[59.70186335 48.29813665] ; [29.29813665 23.70186335],0
s2,1,0.279881,1.167669,[42 66] ; [16 37],[38.9068323 69.0931677] ; [19.0931677 33.9068323],0
a7,1,0.330065,0.948641,[71 36] ; [31 22],[68.2125 38.7875] ; [33.7875 19.2125],0
a3,1,0.332682,0.938431,[49 58] ; [20 33],[46.14375 60.85625] ; [22.85625 30.14375],0
a6,1,0.348261,0.879782,[47 62] ; [27 26],[49.79012346 59.20987654] ; [24.20987654 28.79012346],0
u1,1,0.357805,0.845581,[  3 106] ; [ 3 50],[  4.03703704 104.96296296] ; [ 1.96296296 51.03703704],0
a1,1,0.357805,0.845581,[  3 106] ; [ 3 50],[  4.03703704 104.96296296] ; [ 1.96296296 51.03703704],0
s5,1,0.403633,0.697476,[22 83] ; [ 8 44],[20.06369427 84.93630573] ; [ 9.93630573 42.06369427],0
u2,1,0.423121,0.641631,[28 31] ; [18 14],[29.82417582 29.17582418] ; [16.17582418 15.82417582],0
n2,1,0.492468,0.47113,[23 10] ; [14  9],[21.80357143 11.19642857] ; [15.19642857  7.80357143],0
s7,1,0.536655,0.381774,[29 78] ; [11 38],[27.43589744 79.56410256] ; [12.56410256 36.43589744],0
p3,1,0.584706,0.298689,[18 91] ; [ 7 46],[16.82098765 92.17901235] ; [ 8.17901235 44.82098765],0
v1,1,0.604836,0.267764,[37 69] ; [16 36],[35.55696203 70.44303797] ; [17.44303797 34.55696203],0
p8,1,0.612125,0.257093,[32 77] ; [13 38],[30.65625 78.34375] ; [14.34375 36.65625],0
b5,1,0.631469,0.230074,[66 43] ; [30 23],[64.59259259 44.40740741] ; [31.40740741 21.59259259],0
b4,1,0.633298,0.227616,[68 41] ; [31 22],[66.61111111 42.38888889] ; [32.38888889 20.61111111],0
d2,1,0.64371,0.213923,[23 85] ; [13 40],[24.14906832 83.85093168] ; [11.85093168 41.14906832],0
p2,1,0.664671,0.187899,[71 37] ; [33 20],[69.76397516 38.23602484] ; [34.23602484 18.76397516],0
p6,1,0.706669,0.141627,[18 87] ; [10 41],[18.84615385 86.15384615] ; [ 9.15384615 41.84615385],0
d1,1,0.723722,0.124954,[28 81] ; [15 38],[28.93209877 80.06790123] ; [14.06790123 38.93209877],0
r1,1,0.748042,0.103184,[64 44] ; [30 23],[63.05590062 44.94409938] ; [30.94409938 22.05590062],0
d4,1,0.76536,0.089072,[68 40] ; [34 18],[68.85 39.15] ; [33.15 18.85],0
s3,1,0.777321,0.079983,[54 53] ; [25 27],[53.16352201 53.83647799] ; [25.83647799 26.16352201],0
b2,1,0.784351,0.074886,[18 44] ; [ 8 17],[18.52873563 43.47126437] ; [ 7.47126437 17.52873563],0
b3,1,0.784351,0.074886,[18 44] ; [ 8 17],[18.52873563 43.47126437] ; [ 7.47126437 17.52873563],0
u3,1,0.790203,0.070781,[29 31] ; [15 18],[28.38709677 31.61290323] ; [15.61290323 17.38709677],0
s4,1,0.823314,0.049856,[21 88] ; [11 42],[21.5308642 87.4691358] ; [10.4691358 42.5308642],0
d3,1,0.905917,0.013969,[53 55] ; [25 27],[52.65 55.35] ; [25.35 26.65],0
n3,1,0.910276,0.012699,[22 11] ; [15  8],[21.80357143 11.19642857] ; [15.19642857  7.80357143],0
n1,1,0.910276,0.012699,[11 22] ; [ 8 15],[11.19642857 21.80357143] ; [ 7.80357143 15.19642857],0
s1,1,0.956183,0.003019,[  6 102] ; [ 3 49],[  6.075 101.925] ; [ 2.925 49.075],0
p1,1,0.98728,0.000254,[ 8 99] ; [ 4 49],[ 8.025 98.975] ; [ 3.975 49.025],0
