Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.001053,10.73271,[35 74] ; [19 10],[42.65217391 66.34782609] ; [11.34782609 17.65217391],0
v4,1,0.005016,7.873489,[102   5] ; [23  6],[98.34558824  8.65441176] ; [26.65441176  2.34558824],0
p3,1,0.006889,7.301682,[57 52] ; [ 7 22],[50.55072464 58.44927536] ; [13.44927536 15.55072464],0
p8,1,0.010075,6.62153,[62 45] ; [ 9 20],[55.86029412 51.13970588] ; [15.13970588 13.86029412],0
r1,1,0.023144,5.157648,[75 33] ; [13 15],[69.88235294 38.11764706] ; [18.11764706  9.88235294],0
p10,1,0.024811,5.037037,[98 10] ; [21  7],[94.5 13.5] ; [24.5  3.5],0
s2,1,0.043697,4.068224,[37 70] ; [16 13],[41.69852941 65.30147059] ; [11.30147059 17.69852941],0
r3,1,0.068783,3.311825,[101   7] ; [24  5],[98.54014599  9.45985401] ; [26.45985401  2.54014599],0
n4,1,0.074699,3.176632,[81 28] ; [16 12],[77.17518248 31.82481752] ; [19.82481752  8.17518248],0
r4,1,0.103148,2.656188,[93 16] ; [21  8],[90.04347826 18.95652174] ; [23.95652174  5.04347826],0
u2,1,0.10937,2.563303,[26 26] ; [ 4 11],[23.28358209 28.71641791] ; [6.71641791 8.28358209],0
a8,1,0.1098,2.557095,[ 9 93] ; [ 5 20],[11.24409449 90.75590551] ; [ 2.75590551 22.24409449],0
s7,1,0.1175,2.450329,[40 63] ; [15 12],[43.57692308 59.42307692] ; [11.42307692 15.57692308],0
v2,1,0.127763,2.319481,[51 50] ; [10 19],[47.39230769 53.60769231] ; [13.60769231 15.39230769],0
a1,1,0.148741,2.085114,[  2 107] ; [ 2 27],[  3.15942029 105.84057971] ; [ 0.84057971 28.15942029],0
p5,1,0.175173,1.838105,[13 95] ; [ 1 28],[11.03649635 96.96350365] ; [ 2.96350365 26.03649635],0
a6,1,0.185246,1.75503,[71 38] ; [15 14],[67.92753623 41.07246377] ; [18.07246377 10.92753623],0
p7,1,0.193201,1.693034,[66 41] ; [14 15],[62.94117647 44.05882353] ; [17.05882353 11.94117647],0
s1,1,0.279081,1.171562,[  3 104] ; [ 2 26],[  3.96296296 103.03703704] ; [ 1.03703704 26.96296296],0
n3,1,0.281695,1.158895,[21  3] ; [8 3],[19.88571429  4.11428571] ; [9.11428571 1.88571429],0
n2,1,0.281695,1.158895,[21  3] ; [8 3],[19.88571429  4.11428571] ; [9.11428571 1.88571429],0
s3,1,0.30396,1.056741,[49 57] ; [16 12],[51.41791045 54.58208955] ; [13.58208955 14.41791045],0
n6,1,0.343433,0.897574,[91 18] ; [22  7],[89.25362319 19.74637681] ; [23.74637681  5.25362319],0
n1,1,0.413272,0.669369,[10 14] ; [3 8],[ 8.91428571 15.08571429] ; [4.08571429 6.91428571],0
a2,1,0.464072,0.536057,[10 99] ; [ 4 25],[11.05797101 97.94202899] ; [ 2.94202899 26.05797101],0
b4,1,0.474782,0.510824,[57 52] ; [13 16],[55.28985507 53.71014493] ; [14.71014493 14.28985507],0
s5,1,0.529657,0.39505,[24 81] ; [ 8 20],[25.26315789 79.73684211] ; [ 6.73684211 21.26315789],0
n5,1,0.577861,0.309706,[87 22] ; [21  7],[85.9270073 23.0729927] ; [22.0729927  5.9270073],0
r2,1,0.591584,0.287878,[97 11] ; [27  2],[97.75182482 10.24817518] ; [26.24817518  2.75182482],0
p6,1,0.619373,0.24675,[35 73] ; [ 8 21],[33.89781022 74.10218978] ; [ 9.10218978 19.89781022],0
a4,1,0.641624,0.216624,[28 81] ; [ 6 22],[27.05109489 81.94890511] ; [ 6.94890511 21.05109489],0
s8,1,0.643779,0.213834,[40 69] ; [12 17],[41.07246377 67.92753623] ; [10.92753623 18.07246377],0
p1,1,0.649848,0.206092,[15 93] ; [ 5 24],[15.76642336 92.23357664] ; [ 4.23357664 24.76642336],0
a7,1,0.653807,0.201135,[69 40] ; [19  9],[70.01459854 38.98540146] ; [17.98540146 10.01459854],0
p2,1,0.659226,0.194465,[86 22] ; [22  7],[85.13868613 22.86131387] ; [22.86131387  6.13868613],0
b5,1,0.664595,0.187989,[65 44] ; [16 13],[63.97826087 45.02173913] ; [17.02173913 11.97826087],0
u3,1,0.672842,0.178295,[24 28] ; [6 9],[23.28358209 28.71641791] ; [6.71641791 8.28358209],0
b3,1,0.674579,0.176293,[19 47] ; [ 3 10],[18.37974684 47.62025316] ; [3.62025316 9.37974684],0
b2,1,0.674579,0.176293,[19 47] ; [ 3 10],[18.37974684 47.62025316] ; [3.62025316 9.37974684],0
d3,1,0.677699,0.172728,[28 81] ; [ 8 19],[28.85294118 80.14705882] ; [ 7.14705882 19.85294118],0
v1,1,0.695391,0.153312,[50 55] ; [15 14],[50.93283582 54.06716418] ; [14.06716418 14.93283582],0
s6,1,0.748142,0.103099,[67 40] ; [16 11],[66.2761194 40.7238806] ; [16.7238806 10.2761194],0
d5,1,0.761502,0.092118,[51 58] ; [14 14],[51.71532847 57.28467153] ; [13.28467153 14.71532847],0
d1,1,0.789253,0.071439,[  5 104] ; [ 1 28],[  4.73913043 104.26086957] ; [ 1.26086957 27.73913043],0
