Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,286.535527,[292  66] ; [ 33 227],[188.26860841 169.73139159] ; [136.73139159 123.26860841],1
s6,1,0.0,103.058823,[300  52] ; [120 137],[242.75862069 109.24137931] ; [177.24137931  79.75862069],1
s7,1,0.0,83.678039,[235 115] ; [ 72 175],[179.98324958 170.01675042] ; [127.01675042 119.98324958],1
s8,1,0.0,76.301872,[222 134] ; [ 70 191],[168.47974068 187.52025932] ; [123.52025932 137.47974068],1
s5,1,1e-06,25.166674,[148 196] ; [ 60 197],[119.05490849 224.94509151] ; [ 88.94509151 168.05490849],1
r2,1,8.2e-05,15.509568,[345   9] ; [234  26],[333.82084691  20.17915309] ; [245.17915309  14.82084691],1
s4,1,0.000467,12.244353,[ 75 280] ; [ 27 231],[ 59.07014682 295.92985318] ; [ 42.92985318 215.07014682],1
p12,1,0.005572,7.68367,[ 46 310] ; [ 16 245],[ 35.77309562 320.22690438] ; [ 26.22690438 234.77309562],0
a3,1,0.008698,6.883855,[275  82] ; [177  85],[260.68497577  96.31502423] ; [191.31502423  70.68497577],0
u4,1,0.010776,6.501859,[ 12 346] ; [  1 261],[  7.50645161 350.49354839] ; [  5.49354839 256.50645161],0
d1,1,0.028477,4.798925,[228 130] ; [144 118],[214.8 143.2] ; [157.2 104.8],0
d4,1,0.031081,4.648481,[306  50] ; [208  54],[296.09061489  59.90938511] ; [217.90938511  44.09061489],0
a2,1,0.036679,4.365258,[ 94 264] ; [ 50 212],[ 83.1483871 274.8516129] ; [ 60.8516129 201.1483871],0
u3,1,0.038131,4.299153,[56 27] ; [44 41],[49.4047619 33.5952381] ; [50.5952381 34.4047619],0
r1,1,0.046563,3.961126,[296  60] ; [201  61],[286.29773463  69.70226537] ; [210.70226537  51.29773463],0
v3,1,0.053721,3.721354,[152 191] ; [ 93 162],[140.52675585 202.47324415] ; [104.47324415 150.52675585],0
s1,1,0.075888,3.150845,[ 12 343] ; [  3 258],[  8.64448052 346.35551948] ; [  6.35551948 254.64448052],0
n1,1,0.080359,3.057634,[26 30] ; [17 39],[21.5 34.5] ; [21.5 34.5],0
n4,1,0.084156,2.982754,[296  62] ; [202  60],[287.55483871  70.44516129] ; [210.44516129  51.55483871],0
p6,1,0.105529,2.619924,[144 209] ; [ 89 170],[134.39379085 218.60620915] ; [ 98.60620915 160.39379085],0
r4,1,0.110658,2.544792,[335  23] ; [236  26],[329.70645161  28.29354839] ; [241.29354839  20.70645161],0
p3,1,0.111913,2.526992,[205 151] ; [134 128],[195.2815534 160.7184466] ; [143.7184466 118.2815534],0
d2,1,0.115869,2.472289,[176 181] ; [112 149],[166.36893204 190.63106796] ; [121.63106796 139.36893204],0
u1,1,0.120528,2.41045,[ 69 289] ; [ 38 224],[ 61.78387097 296.21612903] ; [ 45.21612903 216.78387097],0
b1,1,0.149299,2.079403,[132 226] ; [ 82 180],[123.56774194 234.43225806] ; [ 90.43225806 171.56774194],0
p7,1,0.158764,1.985961,[244  99] ; [171  89],[236.06135987 106.93864013] ; [178.93864013  81.06135987],0
u2,1,0.158867,1.984977,[55 27] ; [48 37],[50.5748503 31.4251497] ; [52.4251497 32.5748503],0
r3,1,0.160214,1.972201,[350   7] ; [251  10],[347.17961165   9.82038835] ; [253.82038835   7.17961165],0
a4,1,0.183704,1.767404,[166 192] ; [107 154],[157.8901454 200.1098546] ; [115.1098546 145.8901454],0
n5,1,0.242303,1.367148,[293  63] ; [205  56],[287.33873582  68.66126418] ; [210.66126418  50.33873582],0
p9,1,0.247506,1.337326,[337  21] ; [252  10],[340.1  17.9] ; [248.9  13.1],0
n2,1,0.247779,1.335786,[46 11] ; [40 16],[43.38053097 13.61946903] ; [42.61946903 13.38053097],0
d3,1,0.325024,0.968623,[253 104] ; [176  86],[247.42003231 109.57996769] ; [181.57996769  80.42003231],0
a1,1,0.385287,0.753765,[ 19 339] ; [ 10 252],[ 16.74516129 341.25483871] ; [ 12.25483871 249.74516129],0
