Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,304.725422,[624  58] ; [31 93],[554.23076923 127.76923077] ; [100.76923077  23.23076923],1
p11,1,0.0,41.140503,[568 115] ; [73 53],[541.16563659 141.83436341] ; [99.83436341 26.16563659],1
p2,1,0.0,37.19523,[589  92] ; [81 45],[565.39033457 115.60966543] ; [104.60966543  21.39033457],1
n5,1,0.0,26.915775,[531 148] ; [71 55],[507.77391304 171.22608696] ; [94.22608696 31.77391304],1
s6,1,0.0,25.311414,[482 187] ; [61 63],[458.09205549 210.90794451] ; [84.90794451 39.09205549],1
b1,1,1e-06,23.408585,[230 453] ; [71 55],[254.11990111 428.88009889] ; [46.88009889 79.11990111],1
p8,1,2e-06,22.621724,[380 294] ; [42 84],[355.535 318.465] ; [66.465 59.535],1
n6,1,2e-06,22.546105,[596  83] ; [90 36],[578.62608696 100.37391304] ; [107.37391304  18.62608696],1
s8,1,9e-06,19.632853,[333 347] ; [34 90],[310.39800995 369.60199005] ; [56.60199005 67.39800995],1
s7,1,3.7e-05,17.001316,[347 310] ; [38 80],[326.38064516 330.61935484] ; [58.61935484 59.38064516],1
s2,1,9.6e-05,15.207156,[372 306] ; [44 79],[352.11985019 325.88014981] ; [63.88014981 59.11985019],1
p3,1,0.00013,14.643058,[367 315] ; [44 81],[347.33828996 334.66171004] ; [63.66171004 61.33828996],1
p6,1,0.00014,14.504853,[270 405] ; [27 96],[251.22180451 423.77819549] ; [45.77819549 77.22180451],1
v1,1,0.000198,13.850547,[383 281] ; [50 76],[363.93924051 300.06075949] ; [69.06075949 56.93924051],1
s5,1,0.00027,13.27088,[244 409] ; [25 98],[226.3621134 426.6378866] ; [42.6378866 80.3621134],1
p4,1,0.000285,13.166173,[427 252] ; [57 68],[408.75124378 270.24875622] ; [75.24875622 49.75124378],1
p7,1,0.00035,12.782753,[446 222] ; [62 62],[428.46464646 239.53535354] ; [79.53535354 44.46464646],1
v2,1,0.000587,11.815264,[388 265] ; [52 70],[370.73548387 282.26451613] ; [69.26451613 52.73548387],1
a3,1,0.000943,10.93689,[503 177] ; [75 51],[487.6426799 192.3573201] ; [90.3573201 35.6426799],1
p12,1,0.001174,10.530521,[ 64 617] ; [  1 124],[ 54.91935484 626.08064516] ; [ 10.08064516 114.91935484],0
d1,1,0.001673,9.877177,[422 261] ; [59 67],[406.08529048 276.91470952] ; [74.91470952 51.08529048],0
a5,1,0.004047,8.262704,[522 161] ; [81 45],[509.08405439 173.91594561] ; [93.91594561 32.08405439],0
p5,1,0.006302,7.461965,[ 83 595] ; [  5 121],[ 74.20895522 603.79104478] ; [ 13.79104478 112.20895522],0
v4,1,0.008613,6.901362,[671  12] ; [117   7],[666.91945477  16.08054523] ; [121.08054523   2.91945477],0
d4,1,0.009672,6.694295,[571 109] ; [93 32],[560.89440994 119.10559006] ; [103.10559006  21.89440994],0
n4,1,0.011139,6.443027,[540 141] ; [87 39],[529.10408922 151.89591078] ; [97.89591078 28.10408922],0
d3,1,0.016591,5.739089,[483 197] ; [76 50],[471.61290323 208.38709677] ; [87.38709677 38.61290323],0
s3,1,0.019332,5.471251,[400 275] ; [60 65],[388.125 286.875] ; [71.875 53.125],0
a4,1,0.028327,4.808076,[323 358] ; [46 79],[311.77295285 369.22704715] ; [57.22704715 67.77295285],0
d5,1,0.03376,4.506831,[561 118] ; [94 32],[552.47826087 126.52173913] ; [102.52173913  23.47826087],0
b2,1,0.034352,4.477107,[165 247] ; [22 58],[156.59349593 255.40650407] ; [30.40650407 49.59349593],0
b3,1,0.034352,4.477107,[165 247] ; [22 58],[156.59349593 255.40650407] ; [30.40650407 49.59349593],0
s1,1,0.040141,4.211907,[ 19 654] ; [  8 116],[ 22.79924718 650.20075282] ; [  4.20075282 119.79924718],0
a2,1,0.071915,3.23877,[176 507] ; [ 23 103],[168.00618047 514.99381953] ; [30.99381953 95.00618047],0
a7,1,0.088428,2.902758,[509 172] ; [85 41],[501.25650558 179.74349442] ; [92.74349442 33.25650558],0
b4,1,0.107555,2.589778,[392 291] ; [82 44],[400.17552534 282.82447466] ; [73.82447466 52.17552534],0
a6,1,0.120158,2.415263,[479 201] ; [80 46],[471.61290323 208.38709677] ; [87.38709677 38.61290323],0
s4,1,0.121534,2.397446,[121 555] ; [ 15 108],[115.06382979 560.93617021] ; [ 20.93617021 102.06382979],0
a8,1,0.15103,2.061822,[ 92 528] ; [ 11 102],[ 87.12141883 532.87858117] ; [15.87858117 97.12141883],0
v3,1,0.157777,1.995407,[269 383] ; [42 80],[261.97932817 390.02067183] ; [49.02067183 72.97932817],0
u4,1,0.186631,1.744015,[ 19 664] ; [  1 125],[ 16.88504326 666.11495674] ; [  3.11495674 122.88504326],0
u1,1,0.38135,0.766345,[131 552] ; [ 20 106],[127.48207664 555.51792336] ; [ 23.51792336 102.48207664],0
b5,1,0.409361,0.680654,[417 266] ; [72 54],[412.83930779 270.16069221] ; [76.16069221 49.83930779],0
p1,1,0.457214,0.552707,[ 63 617] ; [  9 116],[ 60.81987578 619.18012422] ; [ 11.18012422 113.81987578],0
u2,1,0.550922,0.355668,[101  77] ; [26 24],[99.14912281 78.85087719] ; [27.85087719 22.14912281],0
r3,1,0.634948,0.225411,[670  12] ; [123   3],[669.33910891  12.66089109] ; [123.66089109   2.33910891],0
n2,1,0.73118,0.118031,[108  31] ; [27  9],[107.22857143  31.77142857] ; [27.77142857  8.22857143],0
n3,1,0.75363,0.098506,[106  32] ; [26  9],[105.29479769  32.70520231] ; [26.70520231  8.29479769],0
d2,1,0.784862,0.074523,[331 349] ; [63 63],[332.40694789 347.59305211] ; [61.59305211 64.40694789],0
r1,1,0.819178,0.052259,[583  97] ; [109  17],[583.82133995  96.17866005] ; [108.17866005  17.82133995],0
a1,1,0.853365,0.034161,[ 30 653] ; [  6 120],[ 30.39307787 652.60692213] ; [  5.60692213 120.39307787],0
n1,1,0.88802,0.019827,[55 83] ; [14 20],[55.36046512 82.63953488] ; [13.63953488 20.36046512],0
u3,1,0.98867,0.000202,[108  70] ; [31 20],[108.04366812  69.95633188] ; [30.95633188 20.04366812],0
