Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,89.370508,[254  26] ; [22 36],[228.63905325  51.36094675] ; [47.36094675 10.63905325],1
n6,1,0.0,42.947031,[260  20] ; [35 22],[245.10385757  34.89614243] ; [49.89614243  7.10385757],1
p10,1,1e-06,23.253849,[251  26] ; [38 19],[239.67964072  37.32035928] ; [49.32035928  7.67964072],1
r4,1,2e-05,18.160802,[268  13] ; [46 12],[260.27728614  20.72271386] ; [53.72271386  4.27728614],1
p7,1,2.8e-05,17.533539,[198  70] ; [26 31],[184.71384615  83.28615385] ; [39.28615385 17.71384615],1
p4,1,4.4e-05,16.68382,[202  77] ; [26 32],[188.75964392  90.24035608] ; [39.24035608 18.75964392],1
r2,1,0.000253,13.392862,[273   6] ; [49  7],[268.17313433  10.82686567] ; [53.82686567  2.17313433],1
p11,1,0.00199,9.559138,[234  47] ; [38 20],[225.46312684  55.53687316] ; [46.53687316 11.46312684],0
p2,1,0.002681,9.012429,[245  34] ; [42 16],[237.60534125  41.39465875] ; [49.39465875  8.60534125],0
p5,1,0.004086,8.245338,[ 53 227] ; [ 2 55],[ 45.69732938 234.30267062] ; [ 9.30267062 47.69732938],0
p9,1,0.010095,6.617978,[256  22] ; [47 11],[250.69642857  27.30357143] ; [52.30357143  5.69642857],0
p8,1,0.012413,6.250902,[167 107] ; [25 33],[158.45783133 115.54216867] ; [33.54216867 24.45783133],0
a3,1,0.014179,6.015693,[220  59] ; [37 21],[212.76854599  66.23145401] ; [44.23145401 13.76854599],0
v3,1,0.025024,5.022223,[145 129] ; [20 35],[137.41641337 136.58358663] ; [27.58358663 27.41641337],0
s8,1,0.026917,4.896116,[173 105] ; [27 31],[165.47619048 112.52380952] ; [34.52380952 23.47619048],0
p6,1,0.0336,4.514928,[133 142] ; [18 37],[125.83333333 149.16666667] ; [25.16666667 29.83333333],0
d1,1,0.042198,4.127251,[185  96] ; [30 28],[178.21533923 102.78466077] ; [36.78466077 21.21533923],0
v4,1,0.048043,3.908485,[274   6] ; [53  4],[271.69139466   8.30860534] ; [55.30860534  1.69139466],0
