Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,60.591189,[52 98] ; [265 106],[91.26679463 58.73320537] ; [225.73320537 145.26679463],1
p6,1,0.0,49.238777,[ 35 110] ; [217 154],[70.81395349 74.18604651] ; [181.18604651 189.81395349],1
p8,1,0.0,28.938452,[76 71] ; [281  89],[101.50676983  45.49323017] ; [255.49323017 114.50676983],1
p5,1,1.3e-05,19.035946,[  6 144] ; [ 70 300],[ 21.92307692 128.07692308] ; [ 54.07692308 315.92307692],1
n5,1,0.000124,14.732006,[98 50] ; [302  67],[114.50676983  33.49323017] ; [285.49323017  83.50676983],1
s7,1,0.000135,14.570443,[59 85] ; [211 142],[78.22937626 65.77062374] ; [191.77062374 161.22937626],1
p10,1,0.000228,13.585516,[115  33] ; [332  37],[127.96131528  20.03868472] ; [319.03868472  49.96131528],1
a5,1,0.000498,12.123148,[97 53] ; [294  77],[112.57197697  37.42802303] ; [278.42802303  92.57197697],1
d1,1,0.000504,12.10228,[71 79] ; [237 134],[88.6756238 61.3243762] ; [219.3243762 151.6756238],1
d3,1,0.000892,11.039043,[91 57] ; [282  89],[106.36608863  41.63391137] ; [266.63391137 104.36608863],1
n4,1,0.001446,10.146469,[105  44] ; [307  63],[118.28131021  30.71868979] ; [293.71868979  76.28131021],0
p9,1,0.003077,8.761283,[119  27] ; [337  34],[128.77369439  17.22630561] ; [327.22630561  43.77369439],0
v1,1,0.004045,8.26332,[69 76] ; [224 140],[83.4675835 61.5324165] ; [209.5324165 154.4675835],0
s6,1,0.004949,7.898114,[90 57] ; [265  94],[103.13241107  43.86758893] ; [251.86758893 107.13241107],0
s2,1,0.006436,7.424065,[64 86] ; [205 162],[78.04642166 71.95357834] ; [190.95357834 176.04642166],0
p1,1,0.009169,6.789689,[  6 143] ; [ 42 328],[ 13.78034682 135.21965318] ; [ 34.21965318 335.78034682],0
a7,1,0.01152,6.383221,[96 53] ; [279  91],[107.65895954  41.34104046] ; [267.34104046 102.65895954],0
a6,1,0.011622,6.36757,[89 60] ; [264 107],[101.14807692  47.85192308] ; [251.85192308 119.14807692],0
s8,1,0.01312,6.152803,[60 89] ; [193 176],[72.77413127 76.22586873] ; [180.22586873 188.77413127],0
u1,1,0.013631,6.085355,[ 19 131] ; [ 82 289],[ 29.07869482 120.92130518] ; [ 71.92130518 299.07869482],0
a2,1,0.013987,6.039822,[ 28 122] ; [108 263],[ 39.15547025 110.84452975] ; [ 96.84452975 274.15547025],0
