Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,58.126879,[37 48] ; [143  18],[62.19512195 22.80487805] ; [117.80487805  43.19512195],1
r2,1,0.0,27.985995,[57 25] ; [152   9],[70.52674897 11.47325103] ; [138.47325103  22.52674897],1
a7,1,0.000244,13.459278,[43 42] ; [119  42],[55.97560976 29.02439024] ; [106.02439024  54.97560976],1
a6,1,0.000422,12.433741,[39 46] ; [111  50],[51.82926829 33.17073171] ; [98.17073171 62.82926829],1
r3,1,0.000463,12.258212,[62 22] ; [146  15],[71.31428571 12.68571429] ; [136.68571429  24.31428571],1
v4,1,0.000513,12.069001,[62 23] ; [144  16],[71.46938776 13.53061224] ; [134.53061224  25.46938776],1
s6,1,0.000914,10.994582,[30 55] ; [91 67],[42.32510288 42.67489712] ; [78.67489712 79.32510288],1
a2,1,0.00135,10.272652,[ 5 80] ; [ 35 126],[13.82113821 71.17886179] ; [ 26.17886179 134.82113821],0
d3,1,0.004349,8.132118,[40 45] ; [106  55],[50.44715447 34.55284553] ; [95.55284553 65.44715447],0
a5,1,0.005317,7.768401,[45 40] ; [114  47],[54.93902439 30.06097561] ; [104.06097561  56.93902439],0
s8,1,0.009297,6.764883,[13 72] ; [ 49 112],[21.42276423 63.57723577] ; [ 40.57723577 120.42276423],0
d4,1,0.009839,6.663893,[56 29] ; [130  31],[64.26829268 20.73170732] ; [121.73170732  39.26829268],0
d5,1,0.013143,6.149714,[54 31] ; [126  35],[62.19512195 22.80487805] ; [117.80487805  43.19512195],0
v2,1,0.020052,5.407403,[21 63] ; [62 93],[29.17154812 54.82845188] ; [ 53.82845188 101.17154812],0
u3,1,0.05605,3.650576,[17 23] ; [36 22],[21.63265306 18.36734694] ; [31.36734694 26.63265306],0
n4,1,0.057947,3.595177,[50 35] ; [114  47],[56.66666667 28.33333333] ; [107.33333333  53.66666667],0
s7,1,0.05972,3.545136,[20 60] ; [58 98],[26.44067797 53.55932203] ; [ 51.55932203 104.44067797],0
d1,1,0.067843,3.334453,[35 50] ; [86 75],[41.80894309 43.19105691] ; [79.19105691 81.80894309],0
a3,1,0.071294,3.252976,[45 40] ; [103  56],[51.55737705 33.44262295] ; [96.44262295 62.55737705],0
p2,1,0.073064,3.212813,[50 35] ; [113  48],[56.32113821 28.67886179] ; [106.67886179  54.32113821],0
s3,1,0.077623,3.113981,[30 54] ; [76 84],[36.49180328 47.50819672] ; [69.50819672 90.49180328],0
n1,1,0.084083,2.984161,[ 9 23] ; [28 32],[12.86956522 19.13043478] ; [24.13043478 35.86956522],0
a4,1,0.11384,2.50009,[30 54] ; [74 86],[35.80327869 48.19672131] ; [68.19672131 91.80327869],0
u2,1,0.164894,1.928757,[15 25] ; [30 28],[18.36734694 21.63265306] ; [26.63265306 31.36734694],0
a1,1,0.177047,1.822239,[ 5 80] ; [  4 157],[ 3.1097561 81.8902439] ; [  5.8902439 155.1097561],0
p11,1,0.198843,1.650849,[50 35] ; [108  53],[54.59349593 30.40650407] ; [103.40650407  57.59349593],0
p8,1,0.204553,1.609565,[15 69] ; [ 40 120],[18.93442623 65.06557377] ; [ 36.06557377 123.93442623],0
u1,1,0.223081,1.484439,[ 8 77] ; [ 24 137],[11.05691057 73.94308943] ; [ 20.94308943 140.05691057],0
v1,1,0.237758,1.393841,[25 56] ; [61 97],[29.14644351 51.85355649] ; [ 56.85355649 101.14644351],0
b2,1,0.284381,1.146033,[20 27] ; [31 62],[17.12142857 29.87857143] ; [33.87857143 59.12142857],0
b3,1,0.284381,1.146033,[20 27] ; [31 62],[17.12142857 29.87857143] ; [33.87857143 59.12142857],0
b1,1,0.292578,1.107719,[37 48] ; [ 59 102],[33.17073171 51.82926829] ; [62.82926829 98.17073171],0
p10,1,0.31201,1.022148,[49 34] ; [105  55],[52.60082305 30.39917695] ; [101.39917695  58.60082305],0
