Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,4.1e-05,16.84589,[24 81] ; [29 23],[35.44585987 69.55414013] ; [17.55414013 34.44585987],1
p6,1,0.002058,9.497434,[16 91] ; [19 33],[23.55345912 83.44654088] ; [11.44654088 40.55345912],0
p7,1,0.003655,8.447907,[27 75] ; [26 26],[35.1038961 66.8961039] ; [17.8961039 34.1038961],0
p8,1,0.00636,7.445394,[20 88] ; [20 32],[27. 81.] ; [13. 39.],0
r3,1,0.009576,6.712055,[91 17] ; [51  1],[95.85 12.15] ; [46.15  5.85],0
n4,1,0.016166,5.784766,[62 46] ; [40 12],[68.85 39.15] ; [33.15 18.85],0
n6,1,0.025678,4.977538,[76 32] ; [45  7],[81.675 26.325] ; [39.325 12.675],0
r4,1,0.041946,4.137398,[89 19] ; [49  3],[93.15 14.85] ; [44.85  7.15],0
p11,1,0.04568,3.993352,[59 49] ; [37 15],[64.8 43.2] ; [31.2 20.8],0
p10,1,0.067172,3.350815,[61 44] ; [38 14],[66.21019108 38.78980892] ; [32.78980892 19.21019108],0
n5,1,0.076316,3.141668,[65 42] ; [39 13],[69.98742138 37.01257862] ; [34.01257862 17.98742138],0
d3,1,0.103786,2.646375,[66 41] ; [25 27],[61.23899371 45.76100629] ; [29.76100629 22.23899371],0
s6,1,0.118974,2.430776,[57 48] ; [35 17],[61.52866242 43.47133758] ; [30.47133758 21.52866242],0
s5,1,0.136612,2.21571,[24 77] ; [17 31],[27.79194631 73.20805369] ; [13.20805369 34.79194631],0
a5,1,0.137201,2.209073,[66 42] ; [38 14],[70.2 37.8] ; [33.8 18.2],0
u2,1,0.212699,1.552961,[23 14] ; [ 9 11],[20.77192982 16.22807018] ; [11.22807018  8.77192982],0
s7,1,0.216302,1.528739,[36 66] ; [22 26],[39.44 62.56] ; [18.56 29.44],0
v2,1,0.22761,1.455734,[46 53] ; [29 22],[49.5 49.5] ; [25.5 25.5],0
s8,1,0.238861,1.387306,[37 70] ; [23 29],[40.37735849 66.62264151] ; [19.62264151 32.37735849],0
p9,1,0.265885,1.237856,[64 39] ; [37 15],[67.11612903 35.88387097] ; [33.88387097 18.11612903],0
r1,1,0.309348,1.033459,[77 31] ; [41 11],[79.65 28.35] ; [38.35 13.65],0
a2,1,0.311185,1.025641,[24 84] ; [ 8 44],[21.6 86.4] ; [10.4 41.6],0
d4,1,0.316676,1.002625,[82 25] ; [36 16],[79.40880503 27.59119497] ; [38.59119497 13.40880503],0
n3,1,0.31977,0.989888,[25 14] ; [11  3],[26.49056604 12.50943396] ; [9.50943396 4.49056604],0
r2,1,0.376354,0.782576,[99  8] ; [50  2],[100.27044025   6.72955975] ; [48.72955975  3.27044025],0
a7,1,0.383412,0.759734,[65 43] ; [35 17],[67.5 40.5] ; [32.5 19.5],0
s2,1,0.433523,0.613366,[46 60] ; [26 26],[48.30379747 57.69620253] ; [23.69620253 28.30379747],0
b3,1,0.441756,0.591716,[21 44] ; [14 21],[22.75 42.25] ; [12.25 22.75],0
b2,1,0.441756,0.591716,[21 44] ; [14 21],[22.75 42.25] ; [12.25 22.75],0
p5,1,0.457548,0.551887,[ 7 99] ; [ 5 45],[ 8.15384615 97.84615385] ; [ 3.84615385 46.15384615],0
v1,1,0.477727,0.504047,[42 66] ; [22 27],[44.02547771 63.97452229] ; [19.97452229 29.02547771],0
a1,1,0.480862,0.496907,[  7 101] ; [ 5 47],[ 8.1 99.9] ; [ 3.9 48.1],0
s3,1,0.535702,0.383563,[47 58] ; [26 26],[48.82165605 56.17834395] ; [24.17834395 27.82165605],0
u1,1,0.570546,0.32177,[15 93] ; [ 9 43],[16.2 91.8] ; [ 7.8 44.2],0
a8,1,0.57666,0.311665,[ 8 96] ; [ 5 43],[ 8.89473684 95.10526316] ; [ 4.10526316 43.89473684],0
p1,1,0.600991,0.273504,[  6 102] ; [ 4 48],[  6.75 101.25] ; [ 3.25 48.75],0
d5,1,0.611503,0.257993,[74 33] ; [38 14],[75.37106918 31.62893082] ; [36.62893082 15.37106918],0
