Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,37.497299,[59 21] ; [29 74],[38.46994536 41.53005464] ; [49.53005464 53.46994536],1
s6,1,0.0,33.277952,[61 15] ; [38 65],[42.03351955 33.96648045] ; [56.96648045 46.03351955],1
s8,1,0.0,32.292076,[44 36] ; [16 88],[26.08695652 53.91304348] ; [33.91304348 70.08695652],1
s5,1,0.0,31.89797,[34 39] ; [ 9 91],[18.14450867 54.85549133] ; [24.85549133 75.14450867],1
s7,1,1.2e-05,19.239676,[43 34] ; [23 75],[29.04 47.96] ; [36.96 61.04],1
s4,1,0.001752,9.792931,[24 56] ; [12 92],[15.65217391 64.34782609] ; [20.34782609 83.65217391],0
p10,1,0.008079,7.015855,[66 13] ; [66 34],[58.25698324 20.74301676] ; [73.74301676 26.25698324],0
a1,1,0.00816,6.998084,[ 9 71] ; [  2 102],[ 4.7826087 75.2173913] ; [ 6.2173913 97.7826087],0
v1,1,0.008343,6.958259,[39 37] ; [32 69],[30.48587571 45.51412429] ; [40.51412429 60.48587571],0
n3,1,0.009796,6.6717,[13 11] ; [32  6],[17.41935484  6.58064516] ; [27.58064516 10.41935484],0
u3,1,0.023632,5.121469,[18 14] ; [13 30],[13.22666667 18.77333333] ; [17.77333333 25.22666667],0
p3,1,0.039717,4.229917,[42 38] ; [38 64],[35.16483516 44.83516484] ; [44.83516484 57.16483516],0
d4,1,0.055041,3.680845,[64 16] ; [70 34],[58.26086957 21.73913043] ; [75.73913043 28.26086957],0
a5,1,0.056782,3.62898,[49 31] ; [49 55],[42.60869565 37.39130435] ; [55.39130435 48.60869565],0
b3,1,0.092357,2.832803,[12 39] ; [22 35],[16.05555556 34.94444444] ; [17.94444444 39.05555556],0
b2,1,0.092357,2.832803,[12 39] ; [22 35],[16.05555556 34.94444444] ; [17.94444444 39.05555556],0
v2,1,0.096474,2.762894,[39 37] ; [40 63],[33.54189944 42.45810056] ; [45.45810056 57.54189944],0
p4,1,0.104197,2.640105,[45 35] ; [45 57],[39.56043956 40.43956044] ; [50.43956044 51.56043956],0
d1,1,0.125815,2.343396,[39 41] ; [39 65],[33.91304348 46.08695652] ; [44.08695652 59.91304348],0
r2,1,0.178545,1.809693,[67 11] ; [78 22],[63.53932584 14.46067416] ; [81.46067416 18.53932584],0
p9,1,0.186485,1.745167,[68 11] ; [80 22],[64.59668508 14.40331492] ; [83.40331492 18.59668508],0
u2,1,0.242277,1.367298,[17 15] ; [17 26],[14.50666667 17.49333333] ; [19.49333333 23.50666667],0
d5,1,0.253868,1.301891,[60 19] ; [71 33],[56.55191257 22.44808743] ; [74.44808743 29.55191257],0
d3,1,0.261648,1.260017,[48 31] ; [54 49],[44.27472527 34.72527473] ; [57.72527473 45.27472527],0
b1,1,0.391382,0.734644,[35 45] ; [39 65],[32.17391304 47.82608696] ; [41.82608696 62.17391304],0
p6,1,0.392367,0.731594,[29 50] ; [30 68],[26.33333333 52.66666667] ; [32.66666667 65.33333333],0
p7,1,0.469313,0.523594,[44 34] ; [52 50],[41.6 36.4] ; [54.4 47.6],0
p12,1,0.472068,0.51713,[ 5 75] ; [ 4 98],[ 3.95604396 76.04395604] ; [ 5.04395604 96.95604396],0
