Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000521,12.039279,[ 5 41] ; [5 3],[ 8.51851852 37.48148148] ; [1.48148148 6.51851852],1
s6,1,0.0006,11.776863,[ 8 38] ; [6 2],[11.92592593 34.07407407] ; [2.07407407 5.92592593],1
p8,1,0.003178,8.702479,[ 4 40] ; [4 4],[ 6.76923077 37.23076923] ; [1.23076923 6.76923077],0
r4,1,0.010539,6.541421,[ 9 37] ; [5 3],[11.92592593 34.07407407] ; [2.07407407 5.92592593],0
p11,1,0.01133,6.412804,[18 28] ; [7 1],[21.2962963 24.7037037] ; [3.7037037 4.2962963],0
a8,1,0.030343,4.689755,[ 5 40] ; [3 4],[ 6.92307692 38.07692308] ; [1.07692308 5.92307692],0
a7,1,0.037793,4.314333,[22 24] ; [7 1],[24.7037037 21.2962963] ; [4.2962963 3.7037037],0
p10,1,0.039331,4.246515,[14 31] ; [5 2],[16.44230769 28.55769231] ; [2.55769231 4.44230769],0
r1,1,0.044598,4.033783,[17 29] ; [6 2],[19.59259259 26.40740741] ; [3.40740741 4.59259259],0
s7,1,0.077571,3.115067,[ 8 36] ; [3 3],[ 9.68 34.32] ; [1.32 4.68],0
d5,1,0.078179,3.102365,[25 21] ; [7 1],[27.25925926 18.74074074] ; [4.74074074 3.25925926],0
p2,1,0.08803,2.910032,[14 31] ; [5 3],[16.13207547 28.86792453] ; [2.86792453 5.13207547],0
p9,1,0.103711,2.647534,[17 27] ; [5 2],[18.98039216 25.01960784] ; [3.01960784 3.98039216],0
u3,1,0.104355,2.637698,[ 2 19] ; [1 1],[ 2.73913043 18.26086957] ; [0.26086957 1.73913043],0
p6,1,0.108574,2.574855,[ 3 41] ; [2 6],[ 4.23076923 39.76923077] ; [0.76923077 7.23076923],0
b1,1,0.125458,2.347826,[25 21] ; [2 6],[23. 23.] ; [4. 4.],0
p4,1,0.134269,2.242441,[ 7 39] ; [3 5],[ 8.51851852 37.48148148] ; [1.48148148 6.51851852],0
b4,1,0.14546,2.119222,[28 18] ; [7 1],[29.81481481 16.18518519] ; [5.18518519 2.81481481],0
p12,1,0.15347,2.037416,[ 1 45] ; [1 7],[ 1.7037037 44.2962963] ; [0.2962963 7.7037037],0
n4,1,0.175628,1.834239,[29 17] ; [7 1],[30.66666667 15.33333333] ; [5.33333333 2.66666667],0
d4,1,0.175628,1.834239,[29 17] ; [7 1],[30.66666667 15.33333333] ; [5.33333333 2.66666667],0
p7,1,0.192442,1.698823,[ 8 38] ; [3 5],[ 9.37037037 36.62962963] ; [1.62962963 6.37037037],0
v2,1,0.298571,1.080564,[14 31] ; [4 4],[15.28301887 29.71698113] ; [2.71698113 5.28301887],0
a3,1,0.303728,1.057755,[25 20] ; [6 2],[26.32075472 18.67924528] ; [4.67924528 3.32075472],0
u1,1,0.352853,0.863171,[ 2 44] ; [1 7],[ 2.55555556 43.44444444] ; [0.44444444 7.55555556],0
p5,1,0.363599,0.825426,[ 2 43] ; [1 7],[ 2.54716981 42.45283019] ; [0.45283019 7.54716981],0
s3,1,0.379093,0.773642,[12 33] ; [3 4],[12.98076923 32.01923077] ; [2.01923077 4.98076923],0
n5,1,0.382616,0.762281,[27 19] ; [6 2],[28.11111111 17.88888889] ; [4.88888889 3.11111111],0
r2,1,0.406178,0.68996,[23 20] ; [3 5],[21.92156863 21.07843137] ; [4.07843137 3.92156863],0
n2,1,0.448599,0.574189,[10 13] ; [2 1],[10.61538462 12.38461538] ; [1.38461538 1.61538462],0
b5,1,0.513706,0.426511,[23 23] ; [3 5],[22.14814815 23.85185185] ; [3.85185185 4.14814815],0
d3,1,0.563607,0.333498,[18 28] ; [4 4],[18.74074074 27.25925926] ; [3.25925926 4.74074074],0
a6,1,0.563607,0.333498,[18 28] ; [4 4],[18.74074074 27.25925926] ; [3.25925926 4.74074074],0
n1,1,0.737989,0.111902,[10 13] ; [1 2],[ 9.73076923 13.26923077] ; [1.26923077 1.73076923],0
a2,1,0.892269,0.018342,[ 5 41] ; [1 7],[ 5.11111111 40.88888889] ; [0.88888889 7.11111111],0
p1,1,0.892269,0.018342,[ 5 41] ; [1 7],[ 5.11111111 40.88888889] ; [0.88888889 7.11111111],0
a5,1,0.909572,0.0129,[22 24] ; [4 4],[22.14814815 23.85185185] ; [3.85185185 4.14814815],0
a4,1,0.915841,0.011167,[16 29] ; [3 5],[16.13207547 28.86792453] ; [2.86792453 5.13207547],0
s5,1,0.948853,0.004115,[ 6 39] ; [1 7],[ 5.94339623 39.05660377] ; [1.05660377 6.94339623],0
s2,1,0.948853,0.004115,[ 7 39] ; [1 6],[ 6.94339623 39.05660377] ; [1.05660377 5.94339623],0
d2,1,0.953807,0.003355,[22 23] ; [4 4],[22.0754717 22.9245283] ; [3.9245283 4.0754717],0
b2,1,0.956201,0.003016,[12 19] ; [2 3],[12.05555556 18.94444444] ; [1.94444444 3.05555556],0
b3,1,0.956201,0.003016,[12 19] ; [2 3],[12.05555556 18.94444444] ; [1.94444444 3.05555556],0
v1,1,0.973154,0.001132,[11 34] ; [2 6],[11.03773585 33.96226415] ; [1.96226415 6.03773585],0
d1,1,0.976562,0.000863,[17 29] ; [3 5],[17.03703704 28.96296296] ; [2.96296296 5.03703704],0
