Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,83.366974,[425   5] ; [59 20],[408.88015717  21.11984283] ; [75.11984283  3.88015717],1
r3,1,5e-06,20.773049,[421   7] ; [70  9],[414.49309665  13.50690335] ; [76.50690335  2.49309665],1
u1,1,0.000116,14.856868,[105 325] ; [ 4 75],[ 92.08251473 337.91748527] ; [16.91748527 62.08251473],1
a7,1,0.00029,13.136856,[337  92] ; [47 32],[324.28346457 104.71653543] ; [59.71653543 19.28346457],1
v4,1,0.00031,13.009377,[422   7] ; [72  7],[417.17716535  11.82283465] ; [76.82283465  2.17716535],1
a5,1,0.000389,12.582795,[349  81] ; [50 29],[337.07269155  92.92730845] ; [61.92730845 17.07269155],1
d3,1,0.000904,11.013974,[332  98] ; [47 32],[320.17681729 109.82318271] ; [58.82318271 20.17681729],1
d1,1,0.001097,10.655955,[294 136] ; [39 40],[281.31630648 148.68369352] ; [51.68369352 27.31630648],0
a2,1,0.001665,9.885996,[128 302] ; [10 69],[116.58153242 313.41846758] ; [21.41846758 57.58153242],0
n4,1,0.002444,9.181751,[361  69] ; [55 24],[351.43418468  78.56581532] ; [64.56581532 14.43418468],0
a6,1,0.002786,8.942404,[307 123] ; [43 36],[295.67779961 134.32220039] ; [54.32220039 24.67779961],0
s6,1,0.003492,8.530702,[322  99] ; [46 30],[311.72635815 109.27364185] ; [56.27364185 19.72635815],0
v3,1,0.003882,8.338247,[184 225] ; [21 56],[172.52057613 236.47942387] ; [32.47942387 44.52057613],0
d2,1,0.005542,7.693469,[241 188] ; [31 48],[229.7007874 199.2992126] ; [42.2992126 36.7007874],0
d4,1,0.007366,7.181369,[367  62] ; [58 21],[358.90748031  70.09251969] ; [66.09251969 12.90748031],0
b1,1,0.015779,5.827367,[161 269] ; [41 38],[170.64833006 259.35166994] ; [31.35166994 47.64833006],0
d5,1,0.016459,5.753133,[371  58] ; [60 19],[363.97440945  65.02559055] ; [67.02559055 11.97440945],0
p10,1,0.020841,5.34004,[373  55] ; [61 18],[366.37475345  61.62524655] ; [67.62524655 11.37475345],0
v2,1,0.021348,5.298152,[253 163] ; [36 41],[243.86206897 172.13793103] ; [45.13793103 31.86206897],0
