Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,124.21823,[182  66] ; [ 22 123],[128.73282443 119.26717557] ; [75.26717557 69.73282443],1
d4,1,0.0,120.530396,[246   2] ; [82 63],[206.9821883  41.0178117] ; [121.0178117  23.9821883],1
d3,1,0.0,110.323588,[221  28] ; [56 89],[175.05837563  73.94162437] ; [101.94162437  43.05837563],1
d5,1,0.0,96.187849,[241   7] ; [85 60],[205.72010178  42.27989822] ; [120.27989822  24.72010178],1
a4,1,0.0,37.669837,[148 101] ; [ 39 104],[118.78316327 130.21683673] ; [68.21683673 74.78316327],1
a5,1,0.0,36.738664,[219  31] ; [89 56],[194.93670886  55.06329114] ; [113.06329114  31.93670886],1
u1,1,0.0,34.735488,[ 77 173] ; [  8 137],[ 53.79746835 196.20253165] ; [ 31.20253165 113.79746835],1
a2,1,0.0,32.519962,[ 92 158] ; [ 15 130],[ 67.72151899 182.27848101] ; [ 39.27848101 105.72151899],1
p4,1,8e-06,19.923841,[192  55] ; [81 63],[172.45780051  74.54219949] ; [100.54219949  43.45780051],1
a3,1,7.2e-05,15.765381,[207  41] ; [95 49],[191.06122449  56.93877551] ; [110.93877551  33.06122449],1
p8,1,0.000234,13.532424,[165  79] ; [68 72],[148.05208333  95.94791667] ; [84.94791667 55.05208333],1
s5,1,0.000755,11.349229,[110 130] ; [ 40 101],[ 94.48818898 145.51181102] ; [55.51181102 85.48818898],1
a6,1,0.001152,10.565689,[183  65] ; [84 61],[168.48854962  79.51145038] ; [98.51145038 46.48854962],0
p3,1,0.00192,9.624268,[158  89] ; [69 75],[143.39897698 103.60102302] ; [83.60102302 60.39897698],0
v4,1,0.002558,9.098763,[246   4] ; [133  11],[240.4822335   9.5177665] ; [138.5177665   5.4822335],0
a7,1,0.003839,8.358375,[192  58] ; [91 53],[179.56852792  70.43147208] ; [103.43147208  40.56852792],0
v3,1,0.004386,8.116838,[138 101] ; [62 83],[124.47916667 114.52083333] ; [75.52083333 69.47916667],0
p6,1,0.004499,8.070545,[123 121] ; [50 91],[109.64155844 134.35844156] ; [63.35844156 77.64155844],0
r1,1,0.004661,8.006395,[219  30] ; [111  33],[209.08396947  39.91603053] ; [120.91603053  23.08396947],0
n4,1,0.006029,7.541529,[232  18] ; [121  23],[223.98477157  26.01522843] ; [129.01522843  14.98477157],0
r4,1,0.006257,7.474705,[239  11] ; [128  17],[232.27848101  17.72151899] ; [134.72151899  10.27848101],0
p10,1,0.008577,6.908944,[228  19] ; [118  23],[220.2628866  26.7371134] ; [125.7371134  15.2628866],0
p11,1,0.008898,6.843182,[217  33] ; [111  34],[207.59493671  42.40506329] ; [120.40506329  24.59493671],0
s2,1,0.012315,6.264917,[150  96] ; [68 74],[138.21649485 107.78350515] ; [79.78350515 62.21649485],0
r3,1,0.013094,6.156332,[244   6] ; [132  11],[239.18575064  10.81424936] ; [136.81424936   6.18575064],0
v2,1,0.016005,5.802335,[177  66] ; [86 55],[166.4296875  76.5703125] ; [96.5703125 44.4296875],0
p12,1,0.021623,5.275844,[ 32 216] ; [  8 135],[ 25.37084399 222.62915601] ; [ 14.62915601 128.37084399],0
s1,1,0.024582,5.053105,[  3 243] ; [  7 133],[  6.37305699 239.62694301] ; [  3.62694301 136.37305699],0
