Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,7.7e-05,15.637133,[20 29] ; [70 24],[30.83916084 18.16083916] ; [59.16083916 34.83916084],1
p9,1,0.003061,8.770632,[25 24] ; [71 23],[32.8951049 16.1048951] ; [63.1048951 30.8951049],0
n4,1,0.004505,8.068261,[26 26] ; [69 25],[33.83561644 18.16438356] ; [61.16438356 32.83561644],0
d5,1,0.025614,4.981887,[41 10] ; [58 35],[35.0625 15.9375] ; [63.9375 29.0625],0
n5,1,0.031169,4.64363,[27 25] ; [65 28],[32.99310345 19.00689655] ; [59.00689655 33.99310345],0
a2,1,0.051015,3.807772,[14 38] ; [13 81],[ 9.61643836 42.38356164] ; [17.38356164 76.61643836],0
v1,1,0.089646,2.880716,[17 35] ; [43 48],[21.81818182 30.18181818] ; [38.18181818 52.81818182],0
a3,1,0.093422,2.814402,[36 15] ; [53 41],[31.30344828 19.69655172] ; [57.69655172 36.30344828],0
r3,1,0.104812,2.630754,[48  4] ; [92  2],[49.8630137  2.1369863] ; [90.1369863  3.8630137],0
a8,1,0.120678,2.408496,[ 8 41] ; [ 7 83],[ 5.28776978 43.71223022] ; [ 9.71223022 80.28776978],0
n3,1,0.126448,2.335583,[19  3] ; [14  7],[16.88372093  5.11627907] ; [16.11627907  4.88372093],0
n6,1,0.141168,2.165185,[37 15] ; [76 17],[40.52413793 11.47586207] ; [72.47586207 20.52413793],0
u2,1,0.144226,2.132279,[7 9] ; [26 14],[9.42857143 6.57142857] ; [23.57142857 16.42857143],0
p4,1,0.160631,1.968277,[14 37] ; [36 56],[17.83216783 33.16783217] ; [32.16783217 59.83216783],0
s8,1,0.167486,1.905303,[17 34] ; [42 51],[20.89583333 30.10416667] ; [38.10416667 54.89583333],0
a6,1,0.185052,1.756574,[26 25] ; [58 35],[29.75 21.25] ; [54.25 38.75],0
p5,1,0.18632,1.746479,[ 2 50] ; [ 9 81],[ 4.02816901 47.97183099] ; [ 6.97183099 83.02816901],0
a5,1,0.203872,1.614421,[37 15] ; [57 37],[33.47945205 18.52054795] ; [60.52054795 33.47945205],0
d2,1,0.214296,1.542163,[26 25] ; [37 55],[22.46853147 28.53146853] ; [40.53146853 51.46853147],0
v4,1,0.222873,1.485779,[48  4] ; [91  3],[49.50684932  2.49315068] ; [89.49315068  4.50684932],0
a7,1,0.247132,1.339442,[36 16] ; [56 38],[32.76712329 19.23287671] ; [59.23287671 34.76712329],0
b4,1,0.251271,1.316221,[27 25] ; [58 36],[30.2739726 21.7260274] ; [54.7260274 39.2739726],0
n2,1,0.261327,1.261714,[18  7] ; [18  3],[19.56521739  5.43478261] ; [16.43478261  4.56521739],0
s2,1,0.311093,1.026029,[22 30] ; [47 45],[24.91666667 27.08333333] ; [44.08333333 47.91666667],0
u4,1,0.322236,0.979848,[ 1 51] ; [ 5 89],[ 2.1369863 49.8630137] ; [ 3.8630137 90.1369863],0
s1,1,0.34318,0.898517,[ 5 47] ; [ 5 87],[ 3.61111111 48.38888889] ; [ 6.38888889 85.61111111],0
b3,1,0.386768,0.74908,[ 9 22] ; [24 39],[10.88297872 20.11702128] ; [22.11702128 40.88297872],0
b2,1,0.386768,0.74908,[ 9 22] ; [24 39],[10.88297872 20.11702128] ; [22.11702128 40.88297872],0
b1,1,0.401272,0.704512,[27 25] ; [42 52],[24.57534247 27.42465753] ; [44.42465753 49.57534247],0
d4,1,0.401423,0.704059,[40 11] ; [67 26],[37.89583333 13.10416667] ; [69.10416667 23.89583333],0
p3,1,0.406375,0.689382,[16 36] ; [35 58],[18.28965517 33.71034483] ; [32.71034483 60.28965517],0
s3,1,0.417569,0.657148,[23 28] ; [48 44],[25.32167832 25.67832168] ; [45.67832168 46.32167832],0
b5,1,0.424087,0.638962,[35 17] ; [57 37],[32.76712329 19.23287671] ; [59.23287671 34.76712329],0
p8,1,0.465059,0.533691,[11 41] ; [25 69],[12.82191781 39.17808219] ; [23.17808219 70.82191781],0
r2,1,0.469639,0.522826,[50  1] ; [90  4],[49.24137931  1.75862069] ; [90.75862069  3.24137931],0
d1,1,0.489373,0.477905,[28 24] ; [45 49],[26. 26.] ; [47. 47.],0
a4,1,0.518244,0.417386,[24 27] ; [39 55],[22.15862069 28.84137931] ; [40.84137931 53.15862069],0
n1,1,0.544827,0.366667,[11 13] ; [11  9],[12. 12.] ; [10. 10.],0
d3,1,0.558932,0.341556,[30 21] ; [50 43],[28.33333333 22.66666667] ; [51.66666667 41.33333333],0
s4,1,0.618199,0.248407,[12 40] ; [18 74],[10.83333333 41.16666667] ; [19.16666667 72.83333333],0
s5,1,0.647729,0.208775,[16 32] ; [26 62],[14.82352941 33.17647059] ; [27.17647059 60.82352941],0
p7,1,0.706291,0.14201,[18 34] ; [34 56],[19.04225352 32.95774648] ; [32.95774648 57.04225352],0
p1,1,0.76423,0.089959,[ 4 48] ; [ 6 88],[ 3.56164384 48.43835616] ; [ 6.43835616 87.56164384],0
v2,1,0.808365,0.058823,[25 26] ; [44 42],[25.68613139 25.31386861] ; [43.31386861 42.68613139],0
s7,1,0.844582,0.03843,[18 27] ; [38 53],[18.52941176 26.47058824] ; [37.47058824 53.52941176],0
v3,1,0.862506,0.029993,[18 29] ; [32 55],[17.53731343 29.46268657] ; [32.46268657 54.53731343],0
r1,1,0.886751,0.020282,[42 10] ; [75 19],[41.67123288 10.32876712] ; [75.32876712 18.67123288],0
a1,1,0.908895,0.013095,[ 3 49] ; [ 5 89],[ 2.84931507 49.15068493] ; [ 5.15068493 88.84931507],0
u1,1,0.936703,0.006307,[ 8 44] ; [14 80],[ 7.83561644 44.16438356] ; [14.16438356 79.83561644],0
p6,1,0.937095,0.006229,[12 40] ; [22 71],[12.19310345 39.80689655] ; [21.80689655 71.19310345],0
u3,1,0.948712,0.004138,[10  6] ; [26 15],[10.10526316  5.89473684] ; [25.89473684 15.10526316],0
s6,1,0.951006,0.003775,[32 18] ; [60 33],[32.16783217 17.83216783] ; [59.83216783 33.16783217],0
