Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,56.274761,[207  45] ; [15 34],[185.86046512  66.13953488] ; [36.13953488 12.86046512],1
p7,1,2e-06,22.778023,[180  70] ; [18 31],[165.55183946  84.44816054] ; [32.44816054 16.55183946],1
p2,1,2e-06,22.303949,[208  44] ; [26 24],[195.25827815  56.74172185] ; [38.74172185 11.25827815],1
n4,1,3e-06,21.83908,[208  48] ; [24 24],[195.36842105  60.63157895] ; [36.63157895 11.36842105],1
n5,1,1.8e-05,18.343441,[203  53] ; [24 24],[191.15789474  64.84210526] ; [35.84210526 12.15789474],1
s8,1,5.9e-05,16.135255,[118 135] ; [ 8 42],[105.20792079 147.79207921] ; [20.79207921 29.20792079],1
r4,1,6.1e-05,16.084125,[223  33] ; [32 18],[213.33333333  42.66666667] ; [41.66666667  8.33333333],1
r3,1,8e-05,15.565721,[240  14] ; [38 11],[233.04290429  20.95709571] ; [44.95709571  4.04290429],1
n6,1,0.000156,14.295025,[204  52] ; [26 22],[193.68421053  62.31578947] ; [36.31578947 11.68421053],1
v4,1,0.00028,13.198729,[238  16] ; [38 11],[231.36633663  22.63366337] ; [44.63366337  4.36633663],1
p4,1,0.001085,10.677107,[162  92] ; [19 30],[151.72937294 102.27062706] ; [29.27062706 19.72937294],0
u3,1,0.001188,10.509548,[43 24] ; [ 5 16],[36.54545455 30.45454545] ; [11.45454545  9.54545455],0
p3,1,0.001286,10.362158,[146 107] ; [16 33],[135.71523179 117.28476821] ; [26.28476821 22.71523179],0
p6,1,0.002252,9.331806,[105 144] ; [ 9 39],[ 95.57575758 153.42424242] ; [18.42424242 29.57575758],0
s6,1,0.002861,8.894146,[155  92] ; [20 30],[145.53872054 101.46127946] ; [29.46127946 20.53872054],0
p8,1,0.003205,8.687022,[149 101] ; [18 31],[139.63210702 110.36789298] ; [27.36789298 21.63210702],0
s7,1,0.013797,6.063919,[116 127] ; [14 35],[108.18493151 134.81506849] ; [21.81506849 27.18493151],0
s5,1,0.016676,5.730178,[ 78 168] ; [ 7 41],[ 71.12244898 174.87755102] ; [13.87755102 34.12244898],0
u2,1,0.023453,5.134644,[42 24] ; [ 7 13],[37.60465116 28.39534884] ; [11.39534884  8.60465116],0
s1,1,0.026216,4.941714,[  8 245] ; [ 5 44],[ 10.89072848 242.10927152] ; [ 2.10927152 46.89072848],0
r1,1,0.03865,4.276182,[200  55] ; [31 17],[194.40594059  60.59405941] ; [36.59405941 11.40594059],0
n3,1,0.04201,4.1348,[34 10] ; [11 10],[30.46153846 13.53846154] ; [14.53846154  6.46153846],0
v1,1,0.042446,4.117341,[136 113] ; [19 30],[129.51342282 119.48657718] ; [25.48657718 23.51342282],0
d4,1,0.043543,4.07418,[206  49] ; [34 16],[200.6557377  54.3442623] ; [39.3442623 10.6557377],0
s2,1,0.046049,3.979803,[125 128] ; [17 33],[118.56765677 134.43234323] ; [23.43234323 26.56765677],0
a5,1,0.053541,3.726956,[197  59] ; [32 18],[191.58169935  64.41830065] ; [37.41830065 12.58169935],0
d5,1,0.064584,3.415572,[195  60] ; [32 18],[189.78688525  65.21311475] ; [37.21311475 12.78688525],0
a3,1,0.080898,3.046765,[189  66] ; [29 18],[184.07284768  70.92715232] ; [33.92715232 13.07284768],0
p5,1,0.099715,2.710103,[ 37 216] ; [ 3 47],[ 33.39933993 219.60066007] ; [ 6.60066007 43.39933993],0
n2,1,0.107993,2.583354,[34 11] ; [13 10],[31.10294118 13.89705882] ; [15.89705882  7.10294118],0
v2,1,0.108734,2.572526,[132 111] ; [20 28],[126.92783505 116.07216495] ; [25.07216495 22.92783505],0
v3,1,0.196422,1.66878,[ 96 155] ; [13 33],[ 92.11784512 158.88215488] ; [16.88215488 29.11784512],0
d1,1,0.200559,1.638302,[143 113] ; [23 27],[138.87581699 117.12418301] ; [27.12418301 22.87581699],0
a4,1,0.224144,1.477641,[123 132] ; [19 30],[119.11184211 135.88815789] ; [22.88815789 26.11184211],0
r2,1,0.286786,1.134646,[229  24] ; [41  7],[226.94352159  26.05647841] ; [43.05647841  4.94352159],0
b4,1,0.308055,1.038996,[148 108] ; [25 25],[144.73202614 111.26797386] ; [28.26797386 21.73202614],0
a8,1,0.334679,0.930707,[ 34 205] ; [ 4 41],[ 31.97887324 207.02112676] ; [ 6.02112676 38.97887324],0
s3,1,0.372781,0.794373,[143 108] ; [24 24],[140.19063545 110.80936455] ; [26.80936455 21.19063545],0
n1,1,0.486034,0.485294,[24 20] ; [10 12],[22.66666667 21.33333333] ; [11.33333333 10.66666667],0
p1,1,0.622748,0.242024,[ 20 233] ; [ 5 45],[ 20.87458746 232.12541254] ; [ 4.12541254 45.87458746],0
a7,1,0.646341,0.210545,[163  92] ; [33 16],[164.40789474  90.59210526] ; [31.59210526 17.40789474],0
b5,1,0.666583,0.185625,[140 116] ; [29 21],[141.38562092 114.61437908] ; [27.61437908 22.38562092],0
b3,1,0.675988,0.174678,[ 57 105] ; [11 17],[ 57.97894737 104.02105263] ; [10.02105263 17.97894737],0
b2,1,0.675988,0.174678,[ 57 105] ; [11 17],[ 57.97894737 104.02105263] ; [10.02105263 17.97894737],0
d3,1,0.676332,0.174284,[161  95] ; [33 17],[162.30065359  93.69934641] ; [31.69934641 18.30065359],0
d2,1,0.677048,0.173468,[126 130] ; [23 27],[124.65359477 131.34640523] ; [24.34640523 25.65359477],0
a1,1,0.728024,0.120933,[ 17 239] ; [ 4 46],[ 17.56862745 238.43137255] ; [ 3.43137255 46.56862745],0
a6,1,0.860821,0.03074,[165  90] ; [33 17],[165.54098361  89.45901639] ; [32.45901639 17.54098361],0
s4,1,0.957881,0.002789,[ 36 216] ; [ 7 43],[ 35.8807947 216.1192053] ; [ 7.1192053 42.8807947],0
a2,1,0.979192,0.00068,[ 61 195] ; [12 38],[ 61.07189542 194.92810458] ; [11.92810458 38.07189542],0
u1,1,0.997801,8e-06,[ 41 215] ; [ 8 42],[ 40.99346405 215.00653595] ; [ 8.00653595 41.99346405],0
