Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,5e-06,20.964297,[90 10] ; [339 165],[71.02649007 28.97350993] ; [357.97350993 146.02649007],1
s5,1,5.3e-05,16.330888,[53 43] ; [167 332],[35.49579832 60.50420168] ; [184.50420168 314.49579832],1
s2,1,0.000175,14.077994,[70 30] ; [251 256],[52.8830313 47.1169687] ; [268.1169687 238.8830313],1
s3,1,0.000258,13.351989,[75 26] ; [274 228],[58.45605307 42.54394693] ; [290.54394693 211.45605307],1
b3,1,0.001333,10.296213,[10 43] ; [137 189],[20.55672823 32.44327177] ; [126.44327177 199.55672823],0
b2,1,0.001333,10.296213,[10 43] ; [137 189],[20.55672823 32.44327177] ; [126.44327177 199.55672823],0
a8,1,0.003056,8.773897,[ 5 90] ; [ 79 379],[14.43037975 80.56962025] ; [ 69.56962025 388.43037975],0
n4,1,0.004088,8.244488,[75 28] ; [433  79],[85.0796748 17.9203252] ; [422.9203252  89.0796748],0
v3,1,0.009909,6.651196,[32 69] ; [225 268],[43.6986532 57.3013468] ; [213.3013468 279.6986532],0
p2,1,0.023607,5.123266,[80 23] ; [439  69],[87.49099836 15.50900164] ; [431.50900164  76.49099836],0
n5,1,0.032844,4.553914,[76 27] ; [423  88],[83.70846906 19.29153094] ; [415.29153094  95.70846906],0
v2,1,0.06052,3.523063,[52 48] ; [306 187],[60.37099494 39.62900506] ; [297.62900506 195.37099494],0
d3,1,0.072299,3.230036,[81 22] ; [357 154],[73.47557003 29.52442997] ; [364.52442997 146.47557003],0
u2,1,0.096613,2.76059,[ 8 14] ; [77 62],[11.61490683 10.38509317] ; [73.38509317 65.61490683],0
s7,1,0.105519,2.620084,[62 39] ; [256 231],[54.62244898 46.37755102] ; [263.37755102 223.62244898],0
p11,1,0.15704,2.002504,[79 24] ; [423  89],[84.07479675 18.92520325] ; [417.92520325  94.07479675],0
v1,1,0.170948,1.874607,[52 51] ; [288 210],[58.26955075 44.73044925] ; [281.73044925 216.26955075],0
n3,1,0.22782,1.454421,[17  3] ; [75 29],[14.83870968  5.16129032] ; [77.16129032 26.83870968],0
a3,1,0.236781,1.399655,[81 22] ; [371 137],[76.19639935 26.80360065] ; [375.80360065 132.19639935],0
p4,1,0.253807,1.302229,[70 33] ; [315 193],[64.90180033 38.09819967] ; [320.09819967 187.90180033],0
r2,1,0.284768,1.144194,[102   1] ; [493  14],[100.46721311   2.53278689] ; [494.53278689  12.46721311],0
u4,1,0.289767,1.120705,[  1 102] ; [ 14 498],[  2.51219512 100.48780488] ; [ 12.48780488 499.51219512],0
p9,1,0.308244,1.038184,[92 11] ; [431  73],[88.74629325 14.25370675] ; [434.25370675  69.74629325],0
