Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,103.863464,[ 57 177] ; [103  26],[103.14049587 130.85950413] ; [56.85950413 72.14049587],1
s2,1,0.0,52.044487,[ 84 157] ; [100  36],[117.62334218 123.37665782] ; [66.37665782 69.62334218],1
s6,1,0.0,49.144009,[116 126] ; [115  21],[147.88888889  94.11111111] ; [83.11111111 52.88888889],1
s3,1,0.0,27.576403,[103 137] ; [96 39],[127.36 112.64] ; [71.64 63.36],1
u1,1,1.2e-05,19.202167,[ 35 208] ; [46 91],[ 51.79736842 191.20263158] ; [ 29.20263158 107.79736842],1
p10,1,3.7e-05,17.02178,[156  86] ; [114  21],[173.31564987  68.68435013] ; [96.68435013 38.31564987],1
p9,1,4e-05,16.848122,[168  71] ; [120  15],[184.04278075  54.95721925] ; [103.95721925  31.04278075],1
d2,1,6.5e-05,15.93882,[110 130] ; [92 45],[128.59416446 111.40583554] ; [73.40583554 63.59416446],1
p6,1,0.000173,14.098449,[ 37 201] ; [44 93],[ 51.408 186.592] ; [ 29.592 107.408],1
s5,1,0.000204,13.793326,[ 57 179] ; [55 73],[ 72.61538462 163.38461538] ; [39.38461538 88.61538462],1
r4,1,0.000359,12.734964,[186  57] ; [125  12],[198.87631579  44.12368421] ; [112.12368421  24.87631579],1
v3,1,0.000449,12.317762,[ 65 171] ; [57 67],[ 79.97777778 156.02222222] ; [42.02222222 81.97777778],1
v4,1,0.000506,12.091647,[207  34] ; [133   4],[216.77248677  24.22751323] ; [123.22751323  13.77248677],1
n4,1,0.000811,11.216278,[161  82] ; [112  24],[175.03693931  67.96306069] ; [97.96306069 38.03693931],1
v2,1,0.001607,9.951257,[111 124] ; [82 45],[125.29005525 109.70994475] ; [67.70994475 59.29005525],0
a5,1,0.001683,9.866419,[160  83] ; [111  26],[173.29736842  69.70263158] ; [97.70263158 39.29736842],0
a2,1,0.001986,9.562685,[ 53 190] ; [50 87],[ 65.86578947 177.13421053] ; [37.13421053 99.86578947],0
d5,1,0.002445,9.181144,[195  48] ; [126  11],[205.27105263  37.72894737] ; [115.72894737  21.27105263],0
u3,1,0.002458,9.171957,[39 36] ; [23  4],[45.58823529 29.41176471] ; [16.41176471 10.58823529],0
p3,1,0.002797,8.93553,[ 69 172] ; [60 77],[ 82.24603175 158.75396825] ; [46.75396825 90.24603175],0
v1,1,0.004266,8.167045,[ 94 144] ; [71 58],[107.0027248 130.9972752] ; [57.9972752 71.0027248],0
u2,1,0.004292,8.156013,[38 34] ; [22  4],[44.08163265 27.91836735] ; [15.91836735 10.08163265],0
d1,1,0.004729,7.980195,[146  97] ; [102  35],[158.58947368  84.41052632] ; [89.41052632 47.58947368],0
p12,1,0.005457,7.72143,[  7 235] ; [ 13 123],[ 12.8042328 229.1957672] ; [  7.1957672 128.8042328],0
r1,1,0.01054,6.541278,[173  69] ; [114  23],[183.25593668  58.74406332] ; [103.74406332  33.25593668],0
b5,1,0.011434,6.396607,[146  97] ; [100  37],[157.31052632  85.68947368] ; [88.68947368 48.31052632],0
p4,1,0.015966,5.806657,[ 89 152] ; [68 69],[100.0978836 140.9021164] ; [56.9021164 80.0978836],0
a3,1,0.017333,5.662377,[167  75] ; [110  27],[176.8707124  65.1292876] ; [100.1292876  36.8707124],0
r3,1,0.027434,4.863269,[218  24] ; [132   5],[223.4828496  18.5171504] ; [126.5171504  10.4828496],0
n5,1,0.028321,4.808404,[146  95] ; [97 38],[155.75265957  85.24734043] ; [87.24734043 47.75265957],0
r2,1,0.031756,4.611638,[212  26] ; [129   6],[217.58176944  20.41823056] ; [123.41823056  11.58176944],0
u4,1,0.049126,3.871053,[  2 241] ; [  5 132],[  4.47631579 238.52368421] ; [  2.52368421 134.47631579],0
n6,1,0.04956,3.856298,[177  64] ; [112  24],[184.74535809  56.25464191] ; [104.25464191  31.74535809],0
a8,1,0.053972,3.713562,[ 20 208] ; [ 19 103],[ 25.40571429 202.59428571] ; [ 13.59428571 108.40571429],0
a4,1,0.078203,3.101848,[115 127] ; [78 59],[123.2348285 118.7651715] ; [69.7651715 67.2348285],0
p7,1,0.096358,2.764807,[ 88 149] ; [62 73],[ 95.56451613 141.43548387] ; [54.43548387 80.56451613],0
n1,1,0.159023,1.983488,[27 56] ; [17 20],[30.43333333 52.56666667] ; [13.56666667 23.43333333],0
p11,1,0.222295,1.489493,[159  84] ; [98 39],[164.34473684  78.65526316] ; [92.65526316 44.34473684],0
p1,1,0.260239,1.267484,[ 11 231] ; [ 10 127],[ 13.40897098 228.59102902] ; [  7.59102902 129.40897098],0
b2,1,0.271395,1.20968,[49 82] ; [45 56],[53.07758621 77.92241379] ; [40.92241379 60.07758621],0
b3,1,0.271395,1.20968,[49 82] ; [45 56],[53.07758621 77.92241379] ; [40.92241379 60.07758621],0
s4,1,0.301206,1.068845,[ 36 204] ; [ 26 110],[ 39.57446809 200.42553191] ; [ 22.42553191 113.57446809],0
b4,1,0.379915,0.770978,[153  90] ; [80 57],[148.99736842  94.00263158] ; [84.00263158 52.99736842],0
a6,1,0.512807,0.428336,[166  77] ; [98 39],[168.82105263  74.17894737] ; [95.17894737 41.82105263],0
s1,1,0.555065,0.348321,[ 10 230] ; [  4 131],[  8.96 231.04] ; [  5.04 129.96],0
p2,1,0.635627,0.224507,[165  76] ; [97 40],[167.04232804  73.95767196] ; [94.95767196 42.04232804],0
a7,1,0.646388,0.210484,[172  71] ; [100  37],[173.93684211  69.06315789] ; [98.06315789 38.93684211],0
n3,1,0.693505,0.155317,[56 27] ; [27 11],[56.9338843 26.0661157] ; [26.0661157 11.9338843],0
b1,1,0.702621,0.14576,[ 98 145] ; [58 79],[ 99.75789474 143.24210526] ; [56.24210526 80.75789474],0
n2,1,0.738957,0.111045,[55 28] ; [24 14],[54.19008264 28.80991736] ; [24.80991736 13.19008264],0
a1,1,0.841037,0.040227,[ 13 230] ; [  8 129],[ 13.42894737 229.57105263] ; [  7.57105263 129.42894737],0
p5,1,0.85839,0.031835,[ 12 230] ; [  6 126],[ 11.64705882 230.35294118] ; [  6.35294118 125.64705882],0
d3,1,0.940258,0.005617,[180  63] ; [101  36],[179.69210526  63.30789474] ; [101.30789474  35.69210526],0
