Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,91.594493,[251  46] ; [ 9 37],[225.13119534  71.86880466] ; [34.86880466 11.13119534],1
r2,1,0.0,56.782047,[275  20] ; [23 20],[260.0887574  34.9112426] ; [37.9112426  5.0887574],1
r3,1,0.0,50.477883,[271  24] ; [24 21],[255.95588235  39.04411765] ; [39.04411765  5.95588235],1
p2,1,0.0,38.5686,[227  70] ; [14 31],[209.28947368  87.71052632] ; [31.71052632 13.28947368],1
n6,1,0.0,31.183296,[230  66] ; [17 28],[214.40469208  81.59530792] ; [32.59530792 12.40469208],1
r1,1,1e-06,23.227952,[215  81] ; [17 29],[200.79532164  95.20467836] ; [31.20467836 14.79532164],1
p10,1,2e-06,22.826999,[198  93] ; [14 31],[183.60714286 107.39285714] ; [28.39285714 16.60714286],1
p9,1,2e-06,22.613918,[212  74] ; [17 27],[198.46666667  87.53333333] ; [30.53333333 13.46666667],1
p11,1,1.2e-05,19.233581,[213  84] ; [18 28],[200.02040816  96.97959184] ; [30.97959184 15.02040816],1
s6,1,8.9e-05,15.365911,[140 150] ; [ 8 38],[127.73809524 162.26190476] ; [20.26190476 25.73809524],1
a1,1,0.000111,14.938767,[  8 289] ; [ 7 39],[ 12.98833819 284.01166181] ; [ 2.01166181 43.98833819],1
a6,1,0.000282,13.186692,[198  98] ; [18 28],[186.94736842 109.05263158] ; [29.05263158 16.94736842],1
p8,1,0.000404,12.514091,[104 186] ; [ 4 40],[ 93.77245509 196.22754491] ; [14.22754491 29.77245509],1
p7,1,0.000431,12.393239,[128 157] ; [ 8 38],[117.09969789 167.90030211] ; [18.90030211 27.09969789],1
d3,1,0.000472,12.221362,[194 100] ; [18 28],[183.31764706 110.68235294] ; [28.68235294 17.31764706],1
u3,1,0.000607,11.753737,[55 55] ; [ 2 19],[47.86259542 62.13740458] ; [ 9.13740458 11.86259542],1
u2,1,0.001212,10.472669,[58 52] ; [ 3 18],[51.22137405 58.77862595] ; [ 9.77862595 11.22137405],0
a7,1,0.003188,8.696427,[206  89] ; [22 24],[197.24340176  97.75659824] ; [30.75659824 15.24340176],0
b1,1,0.003626,8.46225,[ 96 201] ; [25 21],[104.77259475 192.22740525] ; [16.22740525 29.77259475],0
