Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,106.619775,[282 121] ; [ 62 165],[220.05079365 182.94920635] ; [123.94920635 103.05079365],1
p6,1,0.0,61.4703,[197 209] ; [ 38 186],[151.44444444 254.55555556] ; [ 83.55555556 140.44444444],1
p2,1,0.0,60.475987,[375  32] ; [155  72],[340.23659306  66.76340694] ; [189.76340694  37.23659306],1
p3,1,0.0,52.087478,[261 146] ; [ 77 148],[217.66772152 189.33227848] ; [120.33227848 104.66772152],1
p4,1,0.0,49.418044,[299 107] ; [103 123],[258.24683544 147.75316456] ; [143.75316456  82.24683544],1
p10,1,0.0,27.444292,[360  45] ; [164  62],[336.32329635  68.67670365] ; [187.67670365  38.32329635],1
s5,1,3.1e-05,17.335655,[169 230] ; [ 54 159],[145.3872549 253.6127451] ; [ 77.6127451 135.3872549],1
p9,1,9.3e-05,15.275341,[365  41] ; [176  48],[348.64444444  57.35555556] ; [192.35555556  31.64444444],1
r4,1,0.000132,14.61092,[395  14] ; [202  25],[383.91981132  25.08018868] ; [213.08018868  13.91981132],1
s8,1,0.00018,14.027709,[216 189] ; [ 85 140],[193.5 211.5] ; [107.5 117.5],1
p11,1,0.001365,10.252093,[341  68] ; [165  62],[325.39937107  83.60062893] ; [180.60062893  46.39937107],0
s7,1,0.001542,10.028085,[224 168] ; [ 94 121],[205.36408567 186.63591433] ; [112.63591433 102.36408567],0
r1,1,0.00208,9.477862,[358  49] ; [178  48],[344.63191153  62.36808847] ; [191.36808847  34.63191153],0
r3,1,0.002506,9.136402,[399  10] ; [210  17],[391.63679245  17.36320755] ; [217.36320755   9.63679245],0
v2,1,0.007446,7.162191,[250 146] ; [114 105],[234.3804878 161.6195122] ; [129.6195122  89.3804878],0
p5,1,0.007749,7.090536,[ 58 350] ; [ 16 209],[ 47.69668246 360.30331754] ; [ 26.30331754 198.69668246],0
v1,1,0.01203,6.306459,[241 162] ; [107 110],[226.2 176.8] ; [121.8  95.2],0
a8,1,0.017765,5.619223,[ 60 309] ; [ 19 188],[ 50.609375 318.390625] ; [ 28.390625 178.609375],0
v3,1,0.017862,5.609672,[178 217] ; [ 76 140],[164.20621931 230.79378069] ; [ 89.79378069 126.20621931],0
s6,1,0.019725,5.436109,[288 113] ; [140  83],[275.04487179 125.95512821] ; [152.95512821  70.04487179],0
n6,1,0.021009,5.326068,[358  48] ; [185  42],[348.27488152  57.72511848] ; [194.72511848  32.27488152],0
n3,1,0.021746,5.266026,[61 13] ; [46 24],[54.98611111 19.01388889] ; [52.01388889 17.98611111],0
d5,1,0.026931,4.895241,[357  49] ; [185  42],[347.63349131  58.36650869] ; [194.36650869  32.63349131],0
d3,1,0.039729,4.229431,[307 100] ; [154  73],[295.94164038 111.05835962] ; [165.05835962  61.94164038],0
d1,1,0.063934,3.432271,[287 122] ; [143  84],[276.52515723 132.47484277] ; [153.47484277  73.52515723],0
s3,1,0.09952,2.713217,[234 170] ; [115 110],[224.15898251 179.84101749] ; [124.84101749 100.15898251],0
n5,1,0.121008,2.404225,[321  86] ; [166  60],[313.12638231  93.87361769] ; [173.87361769  52.12638231],0
b1,1,0.145951,2.114063,[170 239] ; [ 81 146],[161.41352201 247.58647799] ; [ 89.58647799 137.41352201],0
a1,1,0.168018,1.90054,[ 27 382] ; [  9 218],[ 23.1509434 385.8490566] ; [ 12.8490566 214.1509434],0
a3,1,0.188487,1.729403,[334  74] ; [176  51],[327.68503937  80.31496063] ; [182.31496063  44.68503937],0
s2,1,0.232013,1.428475,[221 186] ; [110 113],[213.83650794 193.16349206] ; [117.16349206 105.83650794],0
n1,1,0.271274,1.210295,[24 48] ; [30 41],[27.18881119 44.81118881] ; [26.81118881 44.18881119],0
a2,1,0.278352,1.175121,[136 273] ; [ 66 161],[129.90251572 279.09748428] ; [ 72.09748428 154.90251572],0
b5,1,0.309786,1.031587,[239 170] ; [142  85],[245.01415094 163.98584906] ; [135.98584906  91.01415094],0
b4,1,0.363123,0.827065,[228 181] ; [135  92],[233.43867925 175.56132075] ; [129.56132075  97.43867925],0
n4,1,0.364135,0.823581,[333  74] ; [179  48],[328.68138801  78.31861199] ; [183.31861199  43.68138801],0
b2,1,0.378375,0.775976,[110 145] ; [54 86],[105.87341772 149.12658228] ; [58.12658228 81.87341772],0
b3,1,0.378375,0.775976,[110 145] ; [54 86],[105.87341772 149.12658228] ; [58.12658228 81.87341772],0
r2,1,0.380482,0.769145,[391  14] ; [221   5],[392.80507132  12.19492868] ; [219.19492868   6.80507132],0
s1,1,0.384626,0.755864,[ 11 392] ; [  9 216],[ 12.8343949 390.1656051] ; [  7.1656051 217.8343949],0
d2,1,0.429084,0.625303,[231 176] ; [135  90],[235.69936709 171.30063291] ; [130.30063291  94.69936709],0
d4,1,0.500194,0.454525,[353  53] ; [193  34],[350.19905213  55.80094787] ; [195.80094787  31.19905213],0
u1,1,0.501806,0.451116,[ 96 313] ; [ 48 179],[ 92.60377358 316.39622642] ; [ 51.39622642 175.60377358],0
u3,1,0.553365,0.351323,[44 30] ; [33 18],[45.584 28.416] ; [31.416 19.584],0
a4,1,0.563298,0.334027,[218 189] ; [127 100],[221.47476341 185.52523659] ; [123.52523659 103.47476341],0
u4,1,0.632328,0.228917,[ 10 399] ; [  7 220],[ 10.93238994 398.06761006] ; [  6.06761006 220.93238994],0
p12,1,0.635197,0.225079,[ 39 368] ; [ 19 206],[ 37.35126582 369.64873418] ; [ 20.64873418 204.35126582],0
a6,1,0.64155,0.216721,[302 104] ; [165  62],[299.52922591 106.47077409] ; [167.47077409  59.52922591],0
u2,1,0.646273,0.210632,[39 35] ; [29 22],[40.256 33.744] ; [27.744 23.256],0
a7,1,0.652414,0.20287,[304 105] ; [165  62],[301.60534591 107.39465409] ; [167.39465409  59.60534591],0
n2,1,0.662501,0.190499,[58 16] ; [55 18],[56.88435374 17.11564626] ; [56.11564626 16.88435374],0
s4,1,0.897,0.016758,[ 67 338] ; [ 36 187],[ 66.42515924 338.57484076] ; [ 36.57484076 186.42515924],0
p1,1,0.93382,0.006896,[ 35 372] ; [ 19 207],[ 34.72037915 372.27962085] ; [ 19.27962085 206.72037915],0
