Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,120.118463,[223  22] ; [31 62],[184.11242604  60.88757396] ; [69.88757396 23.11242604],1
s6,1,0.0,35.018863,[222  20] ; [61 32],[204.4358209  37.5641791] ; [78.5641791 14.4358209],1
s7,1,0.0,32.628572,[200  35] ; [51 41],[180.382263  54.617737] ; [70.617737 21.382263],1
s5,1,1.1e-05,19.402822,[121 110] ; [23 68],[103.30434783 127.69565217] ; [40.69565217 50.30434783],1
n1,1,0.00337,8.595259,[25 21] ; [ 4 19],[19.33333333 26.66666667] ; [ 9.66666667 13.33333333],0
s4,1,0.003743,8.404663,[ 54 190] ; [ 8 86],[ 44.75739645 199.24260355] ; [17.24260355 76.75739645],0
r2,1,0.003989,8.289005,[236   6] ; [83  9],[231.13173653  10.86826347] ; [87.86826347  4.13173653],0
d1,1,0.009624,6.703184,[175  71] ; [53 41],[164.96470588  81.03529412] ; [63.03529412 30.96470588],0
a2,1,0.014634,5.960015,[ 74 172] ; [16 78],[ 65.11764706 180.88235294] ; [24.88235294 69.11764706],0
n5,1,0.021834,5.258996,[203  41] ; [67 26],[195.48961424  48.51038576] ; [74.51038576 18.48961424],0
d4,1,0.047676,3.921353,[216  29] ; [75 19],[210.30973451  34.69026549] ; [80.69026549 13.30973451],0
v4,1,0.059717,3.545239,[240   4] ; [89  5],[237.50295858   6.49704142] ; [91.49704142  2.50295858],0
p11,1,0.063827,3.435043,[196  50] ; [83 11],[201.86470588  44.13529412] ; [77.13529412 16.86470588],0
a3,1,0.077062,3.125809,[201  44] ; [69 25],[195.13274336  49.86725664] ; [74.86725664 19.13274336],0
n6,1,0.08993,2.875629,[218  25] ; [78 16],[213.43620178  29.56379822] ; [82.56379822 11.43620178],0
u3,1,0.091269,2.851852,[34 11] ; [14 11],[30.85714286 14.14285714] ; [17.14285714  7.85714286],0
p4,1,0.118952,2.431067,[180  65] ; [61 33],[174.1740413  70.8259587] ; [66.8259587 27.1740413],0
a4,1,0.119214,2.427621,[120 126] ; [37 57],[113.59411765 132.40588235] ; [43.40588235 50.59411765],0
n2,1,0.123913,2.36715,[35 11] ; [14 10],[32.2 13.8] ; [16.8  7.2],0
u1,1,0.125509,2.347193,[ 61 185] ; [16 78],[ 55.71176471 190.28823529] ; [21.28823529 72.71176471],0
u4,1,0.127753,2.319601,[ 11 235] ; [ 1 93],[  8.68235294 237.31764706] ; [ 3.31764706 90.68235294],0
p3,1,0.170712,1.876681,[156  90] ; [52 42],[150.49411765  95.50588235] ; [57.50588235 36.49411765],0
n3,1,0.182601,1.776323,[34 12] ; [14 10],[31.54285714 14.45714286] ; [16.45714286  7.54285714],0
d5,1,0.190392,1.714583,[212  33] ; [76 18],[208.14159292  36.85840708] ; [79.85840708 14.14159292],0
p12,1,0.195883,1.672807,[ 31 215] ; [ 7 85],[ 27.65680473 218.34319527] ; [10.34319527 81.65680473],0
d3,1,0.216598,1.526768,[179  67] ; [62 32],[174.37058824  71.62941176] ; [66.62941176 27.37058824],0
b5,1,0.2596,1.270888,[150  96] ; [51 43],[145.42941176 100.57058824] ; [55.57058824 38.42941176],0
v1,1,0.272928,1.201971,[152  85] ; [53 39],[147.67477204  89.32522796] ; [57.32522796 34.67477204],0
p6,1,0.275926,1.187047,[125 119] ; [41 51],[120.54761905 123.45238095] ; [45.45238095 46.54761905],0
u2,1,0.283581,1.149848,[26 18] ; [18  7],[28.05797101 15.94202899] ; [15.94202899  9.05797101],0
a1,1,0.284476,1.145582,[ 15 231] ; [ 3 91],[ 13.02352941 232.97647059] ; [ 4.97647059 89.02352941],0
b1,1,0.293319,1.104324,[ 99 147] ; [32 62],[ 94.78235294 151.21764706] ; [36.21764706 57.78235294],0
b4,1,0.30537,1.050595,[134 112] ; [57 37],[138.19411765 107.80588235] ; [52.80588235 41.19411765],0
p7,1,0.320567,0.986632,[177  61] ; [74 19],[180.47734139  57.52265861] ; [70.52265861 22.47734139],0
a7,1,0.329723,0.949986,[172  73] ; [71 23],[175.61946903  69.38053097] ; [67.38053097 26.61946903],0
d2,1,0.332144,0.94052,[140 106] ; [48 46],[136.02352941 109.97647059] ; [51.97647059 42.02352941],0
v2,1,0.340461,0.908695,[149  88] ; [52 39],[145.2347561  91.7652439] ; [55.7652439 35.2347561],0
a5,1,0.479447,0.500121,[197  49] ; [72 22],[194.62941176  51.37058824] ; [74.37058824 19.62941176],0
b3,1,0.490153,0.476191,[71 90] ; [31 32],[73.3125 87.6875] ; [28.6875 34.3125],0
b2,1,0.490153,0.476191,[71 90] ; [31 32],[73.3125 87.6875] ; [28.6875 34.3125],0
