Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.098889,2.723372,[95 31] ; [1 2],[93.76744186 32.23255814] ; [2.23255814 0.76744186],0
d4,1,0.101377,2.68374,[94 31] ; [1 2],[92.7734375 32.2265625] ; [2.2265625 0.7734375],0
s8,1,0.124975,2.353843,[33 91] ; [2 1],[34.17322835 89.82677165] ; [0.82677165 2.17322835],0
v3,1,0.248041,1.334305,[42 80] ; [2 1],[42.944 79.056] ; [1.056 1.944],0
p2,1,0.270906,1.212154,[81 45] ; [1 2],[80.09302326 45.90697674] ; [1.90697674 1.09302326],0
s4,1,0.277279,1.180377,[ 15 108] ; [1 2],[ 15.61904762 107.38095238] ; [0.38095238 2.61904762],0
a6,1,0.285499,1.140726,[80 46] ; [1 2],[79.11627907 46.88372093] ; [1.88372093 1.11627907],0
p11,1,0.394437,0.725219,[73 53] ; [1 2],[72.27906977 53.72093023] ; [1.72093023 1.27906977],0
b3,1,0.454001,0.560644,[21 59] ; [1 1],[21.46341463 58.53658537] ; [0.53658537 1.46341463],0
b2,1,0.454001,0.560644,[21 59] ; [1 1],[21.46341463 58.53658537] ; [0.53658537 1.46341463],0
p7,1,0.531398,0.391718,[64 60] ; [1 2],[63.46456693 60.53543307] ; [1.53543307 1.46456693],0
s6,1,0.549764,0.35774,[63 61] ; [1 2],[62.48818898 61.51181102] ; [1.51181102 1.48818898],0
s3,1,0.577583,0.310159,[62 63] ; [1 2],[61.5234375 63.4765625] ; [1.4765625 1.5234375],0
d1,1,0.643335,0.214406,[59 67] ; [1 2],[58.60465116 67.39534884] ; [1.39534884 1.60465116],0
p4,1,0.653664,0.201312,[58 67] ; [1 2],[57.6171875 67.3828125] ; [1.3828125 1.6171875],0
p6,1,0.667424,0.184631,[28 95] ; [1 2],[28.30952381 94.69047619] ; [0.69047619 2.30952381],0
n5,1,0.72159,0.126974,[71 55] ; [2 1],[71.30232558 54.69767442] ; [1.69767442 1.30232558],0
v2,1,0.72693,0.12195,[53 69] ; [1 2],[52.704 69.296] ; [1.296 1.704],0
b5,1,0.741664,0.10867,[72 54] ; [2 1],[72.27906977 53.72093023] ; [1.72093023 1.27906977],0
a3,1,0.782442,0.076252,[74 52] ; [2 1],[74.23255814 51.76744186] ; [1.76744186 1.23255814],0
d3,1,0.824085,0.049415,[76 50] ; [2 1],[76.18604651 49.81395349] ; [1.81395349 1.18604651],0
v1,1,0.84524,0.038101,[49 77] ; [1 2],[48.8372093 77.1627907] ; [1.1627907 1.8372093],0
a5,1,0.888239,0.019749,[79 47] ; [2 1],[79.11627907 46.88372093] ; [1.88372093 1.11627907],0
s2,1,0.907976,0.013362,[45 78] ; [1 2],[44.9047619 78.0952381] ; [1.0952381 1.9047619],0
p3,1,0.924214,0.009049,[45 80] ; [1 2],[44.921875 80.078125] ; [1.078125 1.921875],0
n4,1,0.929783,0.007765,[87 39] ; [2 1],[86.93023256 39.06976744] ; [2.06976744 0.93023256],0
s7,1,0.949888,0.00395,[37 80] ; [1 2],[37.05 79.95] ; [0.95 2.05],0
p8,1,0.977138,0.000821,[43 83] ; [1 2],[42.97674419 83.02325581] ; [1.02325581 1.97674419],0
a7,1,1.0,0.0,[84 42] ; [2 1],[84. 42.] ; [2. 1.],0
