Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,30.903232,[51  4] ; [14 22],[39.28571429 15.71428571] ; [25.71428571 10.28571429],1
r2,1,0.0,29.268349,[55  2] ; [17 18],[44.60869565 12.39130435] ; [27.39130435  7.60869565],1
u3,1,3e-05,17.403509,[27 11] ; [ 4 20],[19. 19.] ; [12. 12.],1
r1,1,4.3e-05,16.743887,[42 15] ; [11 25],[32.48387097 24.51612903] ; [20.51612903 15.48387097],1
v4,1,6.5e-05,15.938202,[52  4] ; [21 15],[44.43478261 11.56521739] ; [28.56521739  7.43478261],1
s6,1,0.000109,14.972496,[35 20] ; [ 8 28],[25.98901099 29.01098901] ; [17.01098901 18.98901099],1
d5,1,0.00042,12.442944,[41 15] ; [13 23],[32.86956522 23.13043478] ; [21.13043478 14.86956522],1
s3,1,0.00114,10.585804,[34 22] ; [ 9 26],[26.46153846 29.53846154] ; [16.53846154 18.46153846],0
s2,1,0.001448,10.144019,[30 27] ; [ 7 29],[22.67741935 34.32258065] ; [14.32258065 21.67741935],0
s8,1,0.00221,9.366061,[21 36] ; [ 3 33],[14.70967742 42.29032258] ; [ 9.29032258 26.70967742],0
a7,1,0.002791,8.939294,[38 18] ; [13 23],[31.04347826 24.95652174] ; [19.95652174 16.04347826],0
p4,1,0.003339,8.61219,[27 30] ; [ 6 29],[20.44565217 36.55434783] ; [12.55434783 22.44565217],0
n6,1,0.006446,7.421147,[40 17] ; [15 21],[33.70967742 23.29032258] ; [21.29032258 14.70967742],0
s7,1,0.012851,6.189474,[21 28] ; [ 6 29],[15.75 33.25] ; [11.25 23.75],0
p3,1,0.016324,5.767667,[23 34] ; [ 6 30],[17.77419355 39.22580645] ; [11.22580645 24.77419355],0
n3,1,0.018,5.596136,[13  4] ; [ 8 13],[9.39473684 7.60526316] ; [11.60526316  9.39473684],0
p2,1,0.020062,5.406459,[42 15] ; [18 18],[36.77419355 20.22580645] ; [23.22580645 12.77419355],0
p6,1,0.02239,5.215205,[16 40] ; [ 3 32],[11.69230769 44.30769231] ; [ 7.30769231 27.69230769],0
s5,1,0.036719,4.363417,[14 40] ; [ 3 33],[10.2 43.8] ; [ 6.8 29.2],0
a1,1,0.051341,3.797129,[ 1 56] ; [ 4 32],[ 3.06451613 53.93548387] ; [ 1.93548387 34.06451613],0
d1,1,0.052133,3.771488,[22 35] ; [ 7 29],[17.77419355 39.22580645] ; [11.22580645 24.77419355],0
p9,1,0.060122,3.534028,[30 22] ; [13 22],[25.70114943 26.29885057] ; [17.29885057 17.70114943],0
d3,1,0.063383,3.44657,[32 24] ; [13 22],[27.69230769 28.30769231] ; [17.30769231 17.69230769],0
p8,1,0.069303,3.299446,[19 37] ; [ 6 30],[15.2173913 40.7826087] ; [ 9.7826087 26.2173913],0
u2,1,0.097712,2.742491,[21 16] ; [ 8 15],[17.88333333 19.11666667] ; [11.11666667 11.88333333],0
b3,1,0.106745,2.601769,[ 6 25] ; [ 8 12],[ 8.50980392 22.49019608] ; [ 5.49019608 14.50980392],0
b2,1,0.106745,2.601769,[ 6 25] ; [ 8 12],[ 8.50980392 22.49019608] ; [ 5.49019608 14.50980392],0
a6,1,0.108149,2.581056,[27 30] ; [11 25],[23.29032258 33.70967742] ; [14.70967742 21.29032258],0
s4,1,0.109783,2.557349,[14 43] ; [ 4 32],[11.03225806 45.96774194] ; [ 6.96774194 29.03225806],0
n1,1,0.134766,2.236728,[ 7 10] ; [ 4 17],[ 4.92105263 12.07894737] ; [ 6.07894737 14.92105263],0
p10,1,0.148782,2.084697,[28 25] ; [13 22],[24.69318182 28.30681818] ; [16.30681818 18.69318182],0
v1,1,0.22756,1.456048,[23 33] ; [10 25],[20.30769231 35.69230769] ; [12.69230769 22.30769231],0
v2,1,0.263773,1.248844,[18 35] ; [ 8 27],[15.65909091 37.34090909] ; [10.34090909 24.65909091],0
d4,1,0.266327,1.235565,[39 17] ; [21 15],[36.52173913 19.47826087] ; [23.47826087 12.52173913],0
b5,1,0.322001,0.980801,[39 18] ; [21 15],[36.77419355 20.22580645] ; [23.22580645 12.77419355],0
s1,1,0.322082,0.980471,[ 3 52] ; [ 4 32],[ 4.23076923 50.76923077] ; [ 2.76923077 33.23076923],0
p7,1,0.354926,0.855766,[23 33] ; [11 24],[20.92307692 35.07692308] ; [13.07692308 21.92307692],0
d2,1,0.420545,0.648793,[17 40] ; [ 8 28],[15.32258065 41.67741935] ; [ 9.67741935 26.32258065],0
n2,1,0.44419,0.585434,[11  6] ; [11 10],[9.84210526 7.15789474] ; [12.15789474  8.84210526],0
p1,1,0.549475,0.358259,[ 7 50] ; [ 3 33],[ 6.12903226 50.87096774] ; [ 3.87096774 32.12903226],0
a8,1,0.56115,0.337717,[ 3 49] ; [ 1 32],[ 2.44705882 49.55294118] ; [ 1.55294118 31.44705882],0
b1,1,0.590452,0.28964,[30 27] ; [21 15],[31.25806452 25.74193548] ; [19.74193548 16.25806452],0
a4,1,0.707533,0.140753,[ 6 50] ; [ 3 33],[ 5.47826087 50.52173913] ; [ 3.52173913 32.47826087],0
p12,1,0.750143,0.101411,[ 1 55] ; [ 1 35],[ 1.2173913 54.7826087] ; [ 0.7826087 35.2173913],0
n5,1,0.824364,0.049255,[33 24] ; [20 16],[32.48387097 24.51612903] ; [20.51612903 15.48387097],0
a3,1,0.878482,0.023377,[18 37] ; [12 23],[18.33333333 36.66666667] ; [11.66666667 23.33333333],0
v3,1,0.881025,0.022401,[14 39] ; [ 9 27],[13.69662921 39.30337079] ; [ 9.30337079 26.69662921],0
b4,1,0.899945,0.015808,[34 23] ; [21 15],[33.70967742 23.29032258] ; [21.29032258 14.70967742],0
n4,1,0.934318,0.006792,[29 28] ; [18 18],[28.80645161 28.19354839] ; [18.19354839 17.80645161],0
