Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,44.752409,[126   4] ; [28 20],[112.47191011  17.52808989] ; [41.52808989  6.47191011],1
a5,1,2e-06,22.847793,[79 50] ; [10 38],[64.86440678 64.13559322] ; [24.13559322 23.86440678],1
v2,1,6.1e-05,16.056665,[65 57] ; [ 9 38],[53.42011834 68.57988166] ; [20.57988166 26.42011834],1
r3,1,0.000122,14.757161,[122   8] ; [35 13],[114.66292135  15.33707865] ; [42.33707865  5.66292135],1
p11,1,0.000214,13.705011,[106  24] ; [26 22],[96.40449438 33.59550562] ; [35.59550562 12.40449438],1
a6,1,0.007541,7.139257,[85 44] ; [21 27],[77.25423729 51.74576271] ; [28.74576271 19.25423729],0
v3,1,0.011875,6.329431,[52 74] ; [10 38],[44.89655172 81.10344828] ; [17.10344828 30.89655172],0
d3,1,0.015407,5.869323,[61 68] ; [13 35],[53.93220339 75.06779661] ; [20.06779661 27.93220339],0
v1,1,0.022106,5.237458,[64 64] ; [14 32],[57.37931034 70.62068966] ; [20.62068966 25.37931034],0
a7,1,0.022607,5.19842,[86 43] ; [23 25],[79.44067797 49.55932203] ; [29.55932203 18.44067797],0
a3,1,0.023632,5.121448,[71 57] ; [17 30],[64.36571429 63.63428571] ; [23.63428571 23.36571429],0
u2,1,0.02452,5.057471,[34 24] ; [10 20],[29. 29.] ; [15. 15.],0
v4,1,0.034616,4.463999,[124   5] ; [42  6],[120.98305085   8.01694915] ; [45.01694915  2.98305085],0
p10,1,0.036347,4.380752,[91 34] ; [27 21],[85.26011561 39.73988439] ; [32.73988439 15.26011561],0
a4,1,0.041044,4.174206,[31 96] ; [ 5 43],[ 26.12571429 100.87428571] ; [ 9.87428571 38.12571429],0
n4,1,0.044915,4.021835,[93 36] ; [27 21],[87.45762712 41.54237288] ; [32.54237288 15.45762712],0
s6,1,0.06746,3.343768,[74 51] ; [21 27],[68.6416185 56.3583815] ; [26.3583815 21.6416185],0
u3,1,0.07331,3.207304,[34 24] ; [12 19],[29.97752809 28.02247191] ; [16.02247191 14.97752809],0
s5,1,0.079505,3.074991,[37 85] ; [ 8 39],[32.4852071 89.5147929] ; [12.5147929 34.4852071],0
a2,1,0.081641,3.031918,[ 13 117] ; [ 1 47],[ 10.2247191 119.7752809] ; [ 3.7752809 44.2247191],0
n6,1,0.121908,2.392636,[106  24] ; [34 14],[102.24719101  27.75280899] ; [37.75280899 10.24719101],0
p3,1,0.157159,2.001348,[55 73] ; [15 33],[50.90909091 77.09090909] ; [19.09090909 28.90909091],0
d1,1,0.167829,1.902227,[ 10 120] ; [ 1 47],[  8.03370787 121.96629213] ; [ 2.96629213 45.03370787],0
s2,1,0.183498,1.769063,[56 70] ; [16 32],[52.13793103 73.86206897] ; [19.86206897 28.13793103],0
s8,1,0.202482,1.62438,[42 86] ; [11 37],[38.54545455 89.45454545] ; [14.45454545 33.54545455],0
s3,1,0.205641,1.60185,[74 50] ; [23 24],[70.33918129 53.66081871] ; [26.66081871 20.33918129],0
p6,1,0.21059,1.567364,[44 82] ; [12 36],[40.55172414 85.44827586] ; [15.44827586 32.55172414],0
p7,1,0.21722,1.522643,[73 52] ; [22 24],[69.44444444 55.55555556] ; [25.55555556 20.44444444],0
d2,1,0.261954,1.258399,[35 95] ; [ 9 39],[32.13483146 97.86516854] ; [11.86516854 36.13483146],0
p12,1,0.263435,1.250613,[ 12 115] ; [ 2 45],[ 10.2183908 116.7816092] ; [ 3.7816092 43.2183908],0
p8,1,0.325289,0.967563,[63 63] ; [20 28],[60.10344828 65.89655172] ; [22.89655172 25.10344828],0
a1,1,0.333756,0.934268,[  4 126] ; [ 3 45],[  5.11235955 124.88764045] ; [ 1.88764045 46.11235955],0
s7,1,0.335711,0.926742,[52 69] ; [16 30],[49.26946108 71.73053892] ; [18.73053892 27.26946108],0
b5,1,0.346053,0.887878,[71 59] ; [30 18],[73.76404494 56.23595506] ; [27.23595506 20.76404494],0
d4,1,0.355879,0.852383,[66 62] ; [21 27],[63.27272727 64.72727273] ; [23.72727273 24.27272727],0
b3,1,0.369934,0.803887,[33 46] ; [ 9 19],[31.00934579 47.99065421] ; [10.99065421 17.00934579],0
b2,1,0.369934,0.803887,[33 46] ; [ 9 19],[31.00934579 47.99065421] ; [10.99065421 17.00934579],0
n1,1,0.392344,0.731665,[12 15] ; [ 5 11],[10.6744186 16.3255814] ; [6.3255814 9.6744186],0
b1,1,0.405794,0.691089,[55 75] ; [17 31],[52.58426966 77.41573034] ; [19.41573034 28.58426966],0
p4,1,0.419221,0.652498,[58 67] ; [19 29],[55.63583815 69.36416185] ; [21.36416185 26.63583815],0
p5,1,0.428824,0.626005,[ 16 111] ; [ 4 44],[ 14.51428571 112.48571429] ; [ 5.48571429 42.51428571],0
b4,1,0.445914,0.581018,[76 54] ; [25 23],[73.76404494 56.23595506] ; [27.23595506 20.76404494],0
a8,1,0.465318,0.533073,[ 15 105] ; [ 4 43],[ 13.65269461 106.34730539] ; [ 5.34730539 41.65269461],0
n2,1,0.572044,0.319274,[23  5] ; [12  4],[22.27272727  5.72727273] ; [12.72727273  3.27272727],0
p9,1,0.602216,0.271666,[96 30] ; [34 13],[94.68208092 31.31791908] ; [35.31791908 11.68208092],0
p2,1,0.68401,0.165647,[92 36] ; [33 15],[90.90909091 37.09090909] ; [34.09090909 13.90909091],0
s1,1,0.703868,0.144479,[  7 118] ; [ 2 46],[  6.50289017 118.49710983] ; [ 2.49710983 45.50289017],0
s4,1,0.712678,0.135616,[ 21 107] ; [ 9 39],[ 21.81818182 106.18181818] ; [ 8.18181818 39.81818182],0
p1,1,0.787919,0.072368,[ 18 110] ; [ 6 42],[ 17.45454545 110.54545455] ; [ 6.54545455 41.45454545],0
n3,1,0.890513,0.018949,[19  7] ; [12  4],[19.19047619  6.80952381] ; [11.80952381  4.19047619],0
n5,1,0.920272,0.010018,[89 39] ; [33 15],[88.72727273 39.27272727] ; [33.27272727 14.72727273],0
