Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,113.130127,[ 21 138] ; [116  45],[68.071875 90.928125] ; [68.928125 92.071875],1
s6,1,0.0,45.921009,[72 84] ; [130  27],[100.67731629  55.32268371] ; [101.32268371  55.67731629],1
s7,1,0.0,31.291086,[ 42 111] ; [91 63],[66.28338762 86.71661238] ; [66.71661238 87.28338762],1
s8,1,0.0,30.223299,[ 34 125] ; [82 79],[ 57.6375 101.3625] ; [ 58.3625 102.6375],1
p7,1,0.001085,10.676644,[84 75] ; [111  46],[98.11708861 60.88291139] ; [96.88291139 60.11708861],0
s5,1,0.001534,10.036789,[ 34 123] ; [59 96],[ 46.79807692 110.20192308] ; [ 46.20192308 108.79807692],0
r2,1,0.014014,6.036388,[138  22] ; [151   9],[144.5  15.5] ; [144.5  15.5],0
p2,1,0.019563,5.450501,[121  40] ; [136  23],[129.303125  31.696875] ; [127.696875  31.303125],0
n4,1,0.025433,4.994162,[109  52] ; [126  34],[117.86604361  43.13395639] ; [117.13395639  42.86604361],0
r4,1,0.025776,4.971014,[131  30] ; [145  16],[138.  23.] ; [138.  23.],0
a1,1,0.031747,4.612102,[  9 152] ; [  2 159],[  5.5 155.5] ; [  5.5 155.5],0
s4,1,0.036653,4.366472,[ 20 140] ; [ 34 126],[ 27. 133.] ; [ 27. 133.],0
n2,1,0.037533,4.326045,[32 13] ; [29  3],[35.64935065  9.35064935] ; [25.35064935  6.64935065],0
u2,1,0.056929,3.62466,[41 37] ; [23 40],[35.40425532 42.59574468] ; [28.59574468 34.40425532],0
n3,1,0.071079,3.257914,[29 15] ; [27  5],[32.42105263 11.57894737] ; [23.57894737  8.42105263],0
r3,1,0.074686,3.176909,[145  15] ; [154   7],[149.03426791  10.96573209] ; [149.96573209  11.03426791],0
a3,1,0.080404,3.056715,[82 79] ; [97 63],[89.7788162 71.2211838] ; [89.2211838 70.7788162],0
r1,1,0.10445,2.636252,[105  56] ; [117  42],[111.69375  49.30625] ; [110.30625  48.69375],0
p9,1,0.110786,2.542977,[122  36] ; [134  25],[127.59621451  30.40378549] ; [128.40378549  30.59621451],0
b5,1,0.113468,2.50524,[101  60] ; [87 74],[94. 67.] ; [94. 67.],0
v4,1,0.133775,2.248147,[146  15] ; [152   8],[149.46417445  11.53582555] ; [148.53582555  11.46417445],0
a8,1,0.136533,2.216608,[ 16 135] ; [ 25 127],[ 20.43234323 130.56765677] ; [ 20.56765677 131.43234323],0
v2,1,0.142362,2.152243,[68 89] ; [79 74],[74.4483871 82.5516129] ; [72.5516129 80.4483871],0
v1,1,0.195404,1.676393,[69 89] ; [80 77],[74.73650794 83.26349206] ; [74.26349206 82.73650794],0
a2,1,0.237009,1.398298,[  7 154] ; [ 12 149],[  9.5 151.5] ; [  9.5 151.5],0
n5,1,0.283394,1.150742,[117  43] ; [126  35],[121.12149533  38.87850467] ; [121.87850467  39.12149533],0
p10,1,0.286416,1.136394,[120  38] ; [127  30],[123.89206349  34.10793651] ; [123.10793651  33.89206349],0
d2,1,0.359835,0.838468,[ 21 139] ; [ 27 134],[ 23.92523364 136.07476636] ; [ 24.07476636 136.92523364],0
s1,1,0.382789,0.761726,[  5 155] ; [  8 150],[  6.5408805 153.4591195] ; [  6.4591195 151.5408805],0
n1,1,0.392082,0.732475,[15 29] ; [14 18],[16.78947368 27.21052632] ; [12.21052632 19.78947368],0
p4,1,0.468874,0.524629,[79 81] ; [86 75],[82.24299065 77.75700935] ; [82.75700935 78.24299065],0
v3,1,0.500506,0.453863,[ 50 109] ; [ 56 104],[ 52.8338558 106.1661442] ; [ 53.1661442 106.8338558],0
p11,1,0.505742,0.442867,[122  39] ; [127  34],[124.5  36.5] ; [124.5  36.5],0
p8,1,0.57121,0.320662,[73 85] ; [79 81],[75.52201258 82.47798742] ; [76.47798742 83.52201258],0
