Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000289,13.142413,[2 7] ; [24  4],[6.32432432 2.67567568] ; [19.67567568  8.32432432],1
r3,1,0.002083,9.475132,[3 6] ; [24  4],[6.56756757 2.43243243] ; [20.43243243  7.56756757],0
p2,1,0.004473,8.081093,[4 5] ; [25  3],[7.05405405 1.94594595] ; [21.94594595  6.05405405],0
p10,1,0.011669,6.360476,[3 6] ; [22  6],[6.08108108 2.91891892] ; [18.91891892  9.08108108],0
p8,1,0.030127,4.702041,[2 6] ; [19  9],[4.66666667 3.33333333] ; [16.33333333 11.66666667],0
a5,1,0.066489,3.367641,[3 6] ; [19  9],[5.35135135 3.64864865] ; [16.64864865 11.35135135],0
v4,1,0.088483,2.901759,[4 5] ; [21  7],[6.08108108 2.91891892] ; [18.91891892  9.08108108],0
a7,1,0.100657,2.69511,[2 7] ; [15 13],[4.13513514 4.86486486] ; [12.86486486 15.13513514],0
s3,1,0.102992,2.658588,[6 3] ; [10 18],[3.89189189 5.10810811] ; [12.10810811 15.89189189],0
s6,1,0.151609,2.055987,[3 6] ; [17 11],[4.86486486 4.13513514] ; [15.13513514 12.86486486],0
s8,1,0.160086,1.973415,[1 8] ; [10 18],[2.67567568 6.32432432] ; [ 8.32432432 19.67567568],0
v2,1,0.171857,1.866667,[2 7] ; [13 14],[3.75 5.25] ; [11.25 15.75],0
r4,1,0.198203,1.655568,[2 7] ; [13 15],[3.64864865 5.35135135] ; [11.35135135 16.64864865],0
n5,1,0.207717,1.587265,[4 5] ; [19  9],[5.59459459 3.40540541] ; [17.40540541 10.59459459],0
n6,1,0.213796,1.54553,[3 6] ; [16 12],[4.62162162 4.37837838] ; [14.37837838 13.62162162],0
u2,1,0.260531,1.265934,[2 2] ; [11  3],[2.88888889 1.11111111] ; [10.11111111  3.88888889],0
s4,1,0.288204,1.127992,[1 8] ; [ 8 20],[2.18918919 6.81081081] ; [ 6.81081081 21.18918919],0
d3,1,0.290642,1.116646,[3 6] ; [15 13],[4.37837838 4.62162162] ; [13.62162162 14.37837838],0
n2,1,0.347153,0.883838,[1 2] ; [7 4],[1.71428571 1.28571429] ; [6.28571429 4.71428571],0
p6,1,0.35092,0.870129,[2 7] ; [11 17],[3.16216216 5.83783784] ; [ 9.83783784 18.16216216],0
b1,1,0.35092,0.870129,[7 2] ; [17 11],[5.83783784 3.16216216] ; [18.16216216  9.83783784],0
b5,1,0.382777,0.761765,[6 3] ; [14 14],[4.86486486 4.13513514] ; [15.13513514 12.86486486],0
d5,1,0.391408,0.734564,[4 5] ; [17 11],[5.10810811 3.89189189] ; [15.89189189 12.10810811],0
a8,1,0.429853,0.623219,[2 7] ; [ 3 23],[1.28571429 7.71428571] ; [ 3.71428571 22.28571429],0
d2,1,0.451946,0.565767,[2 7] ; [10 18],[2.91891892 6.08108108] ; [ 9.08108108 18.91891892],0
r1,1,0.490298,0.475872,[3 6] ; [13 15],[3.89189189 5.10810811] ; [12.10810811 15.89189189],0
d1,1,0.491776,0.472638,[1 8] ; [ 6 22],[1.7027027 7.2972973] ; [ 5.2972973 22.7027027],0
d4,1,0.501273,0.452241,[5 4] ; [19  9],[5.83783784 3.16216216] ; [18.16216216  9.83783784],0
s2,1,0.501273,0.452241,[4 5] ; [ 9 19],[3.16216216 5.83783784] ; [ 9.83783784 18.16216216],0
p5,1,0.573611,0.316678,[1 7] ; [ 6 22],[1.55555556 6.44444444] ; [ 5.44444444 22.55555556],0
v1,1,0.612689,0.256277,[3 6] ; [12 16],[3.64864865 5.35135135] ; [11.35135135 16.64864865],0
a6,1,0.633677,0.227107,[4 5] ; [15 13],[4.62162162 4.37837838] ; [14.37837838 13.62162162],0
p3,1,0.633677,0.227107,[5 4] ; [13 15],[4.37837838 4.62162162] ; [13.62162162 14.37837838],0
s1,1,0.704389,0.143946,[1 8] ; [ 2 26],[0.72972973 8.27027027] ; [ 2.27027027 25.72972973],0
a1,1,0.704389,0.143946,[1 8] ; [ 2 26],[0.72972973 8.27027027] ; [ 2.27027027 25.72972973],0
a3,1,0.771756,0.084146,[5 4] ; [14 14],[4.62162162 4.37837838] ; [14.37837838 13.62162162],0
b4,1,0.783921,0.075192,[4 5] ; [11 17],[3.64864865 5.35135135] ; [11.35135135 16.64864865],0
v3,1,0.785704,0.073926,[3 6] ; [ 8 20],[2.67567568 6.32432432] ; [ 8.32432432 19.67567568],0
u3,1,0.799846,0.064286,[2 2] ; [6 8],[1.77777778 2.22222222] ; [6.22222222 7.77777778],0
n1,1,0.92265,0.009428,[1 2] ; [4 7],[1.07142857 1.92857143] ; [3.92857143 7.07142857],0
n4,1,0.933362,0.006992,[5 4] ; [16 12],[5.10810811 3.89189189] ; [15.89189189 12.10810811],0
a4,1,0.947085,0.004405,[3 6] ; [ 9 19],[2.91891892 6.08108108] ; [ 9.08108108 18.91891892],0
p4,1,0.947085,0.004405,[6 3] ; [19  9],[6.08108108 2.91891892] ; [18.91891892  9.08108108],0
