Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,36.617226,[241   7] ; [36 13],[231.2996633  16.7003367] ; [45.7003367  3.2996633],1
v4,1,0.0,29.959514,[246   1] ; [42  7],[240.32432432   6.67567568] ; [47.67567568  1.32432432],1
a5,1,0.000121,14.784453,[207  41] ; [29 20],[197.06397306  50.93602694] ; [38.93602694 10.06397306],1
a6,1,0.000814,11.209708,[180  66] ; [24 25],[170.11525424  75.88474576] ; [33.88474576 15.11525424],1
u1,1,0.001328,10.303786,[ 61 187] ; [ 2 47],[ 52.60606061 195.39393939] ; [10.39393939 38.60606061],0
r2,1,0.001508,10.068345,[240   6] ; [43  6],[235.99322034  10.00677966] ; [47.00677966  1.99322034],0
r3,1,0.003791,8.381139,[242   5] ; [44  5],[238.65540541   8.34459459] ; [47.34459459  1.65540541],0
a7,1,0.024742,5.041875,[185  62] ; [29 20],[178.57432432  68.42567568] ; [35.42567568 13.57432432],0
s5,1,0.025606,4.982421,[102 140] ; [11 34],[ 95.28222997 146.71777003] ; [17.71777003 27.28222997],0
a2,1,0.028932,4.771628,[ 73 175] ; [ 7 42],[ 66.8013468 181.1986532] ; [13.1986532 35.8013468],0
p4,1,0.049805,3.848005,[168  79] ; [25 22],[162.1462585  84.8537415] ; [30.8537415 16.1462585],0
v2,1,0.054494,3.697497,[202  42] ; [34 14],[197.20547945  46.79452055] ; [38.79452055  9.20547945],0
d3,1,0.057964,3.594696,[184  63] ; [30 19],[178.57432432  68.42567568] ; [35.42567568 13.57432432],0
p10,1,0.060381,3.526898,[235  13] ; [42  6],[232.08108108  15.91891892] ; [44.91891892  3.08108108],0
p12,1,0.066808,3.359761,[ 41 207] ; [ 3 45],[ 36.86486486 211.13513514] ; [ 7.13513514 40.86486486],0
a4,1,0.067762,3.336415,[126 121] ; [18 31],[120.16216216 126.83783784] ; [23.83783784 25.16216216],0
s2,1,0.088438,2.902585,[143 103] ; [22 27],[137.59322034 108.40677966] ; [27.40677966 21.59322034],0
u3,1,0.09462,2.793963,[31 20] ; [5 9],[28.24615385 22.75384615] ; [7.75384615 6.24615385],0
s8,1,0.147086,2.102219,[142 102] ; [23 26],[137.40614334 106.59385666] ; [27.59385666 21.40614334],0
n2,1,0.176809,1.824247,[32  9] ; [9 6],[30.01785714 10.98214286] ; [10.98214286  4.01785714],0
