Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,58.610783,[77  2] ; [16 29],[59.25 19.75] ; [33.75 11.25],1
v4,1,0.0,31.449481,[73  5] ; [23 23],[60.38709677 17.61290323] ; [35.61290323 10.38709677],1
r1,1,0.0,30.631638,[66 13] ; [16 30],[51.824 27.176] ; [30.176 15.824],1
r2,1,0.0,29.846141,[76  3] ; [25 19],[64.8699187 14.1300813] ; [36.1300813  7.8699187],1
p11,1,0.001915,9.629216,[45 34] ; [13 33],[36.656 42.344] ; [21.344 24.656],0
s6,1,0.003472,8.541303,[38 41] ; [10 36],[30.336 48.664] ; [17.664 28.336],0
u3,1,0.003971,8.297143,[23 12] ; [ 7 18],[17.5 17.5] ; [12.5 12.5],0
s8,1,0.00603,7.541323,[21 58] ; [ 3 43],[15.168 63.832] ; [ 8.832 37.168],0
p3,1,0.008647,6.89439,[27 51] ; [ 6 40],[20.75806452 57.24193548] ; [12.24193548 33.75806452],0
p2,1,0.01146,6.392519,[46 33] ; [16 30],[39.184 39.816] ; [22.816 23.184],0
d4,1,0.013498,6.102643,[60 18] ; [25 20],[53.90243902 24.09756098] ; [31.09756098 13.90243902],0
n2,1,0.015798,5.825167,[17  7] ; [10 17],[12.70588235 11.29411765] ; [14.29411765 12.70588235],0
n3,1,0.017597,5.635875,[16  6] ; [10 16],[11.91666667 10.08333333] ; [14.08333333 11.91666667],0
s3,1,0.019727,5.435924,[36 43] ; [11 34],[29.94354839 49.05645161] ; [17.05645161 27.94354839],0
d5,1,0.023764,5.111772,[60 19] ; [26 20],[54.352 24.648] ; [31.648 14.352],0
p4,1,0.024118,5.086133,[35 43] ; [11 34],[29.17073171 48.82926829] ; [16.82926829 28.17073171],0
a6,1,0.031389,4.631582,[50 29] ; [20 26],[44.24 34.76] ; [25.76 20.24],0
u1,1,0.031507,4.6251,[11 68] ; [ 1 45],[ 7.584 71.416] ; [ 4.416 41.584],0
n6,1,0.032372,4.578671,[54 25] ; [22 23],[48.41935484 30.58064516] ; [27.58064516 17.41935484],0
p7,1,0.036566,4.370493,[38 41] ; [13 32],[32.49193548 46.50806452] ; [18.50806452 26.49193548],0
d3,1,0.054484,3.697795,[45 34] ; [18 28],[39.816 39.184] ; [23.184 22.816],0
s2,1,0.054569,3.695216,[26 52] ; [ 8 38],[21.38709677 56.61290323] ; [12.61290323 33.38709677],0
a5,1,0.074025,3.191434,[44 35] ; [18 28],[39.184 39.816] ; [22.816 23.184],0
s4,1,0.075437,3.160568,[ 9 68] ; [11 35],[12.5203252 64.4796748] ; [ 7.4796748 38.5203252],0
