Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,92.169966,[133  36] ; [ 74 168],[85.11678832 83.88321168] ; [121.88321168 120.11678832],1
p8,1,0.0,37.921462,[107  61] ; [ 80 163],[76.4379562 91.5620438] ; [110.5620438 132.4379562],1
p6,1,0.0,33.530276,[76 92] ; [ 46 199],[ 49.62711864 118.37288136] ; [ 72.37288136 172.62711864],1
p7,1,0.0,30.704639,[124  44] ; [110 128],[96.82758621 71.17241379] ; [137.17241379 100.82758621],1
p5,1,0.0,28.277197,[ 26 143] ; [  4 242],[ 12.21686747 156.78313253] ; [ 17.78313253 228.21686747],1
p1,1,9e-06,19.766993,[ 22 147] ; [  5 240],[ 11.02173913 157.97826087] ; [ 15.97826087 229.02173913],1
s7,1,0.000126,14.700436,[86 72] ; [ 84 156],[67.48743719 90.51256281] ; [102.51256281 137.48743719],1
n4,1,0.000655,11.612476,[133  36] ; [155  91],[117.28192771  51.71807229] ; [170.71807229  75.28192771],1
s5,1,0.001114,10.627179,[ 58 103] ; [ 51 189],[ 43.76309227 117.23690773] ; [ 65.23690773 174.76309227],0
s6,1,0.001184,10.514435,[114  51] ; [130 115],[98.19512195 66.80487805] ; [145.80487805  99.19512195],0
s8,1,0.002004,9.545459,[73 95] ; [ 71 176],[ 58.2939759 109.7060241] ; [ 85.7060241 161.2939759],0
s3,1,0.004478,8.078987,[100  68] ; [110 133],[85.83941606 82.16058394] ; [124.16058394 118.83941606],0
a5,1,0.005095,7.845533,[125  44] ; [150  97],[111.71875  57.28125] ; [163.28125  83.71875],0
u1,1,0.009759,6.678391,[ 33 136] ; [ 26 221],[ 23.96875 145.03125] ; [ 35.03125 211.96875],0
p2,1,0.009786,6.67343,[142  27] ; [181  66],[131.21875  37.78125] ; [191.78125  55.21875],0
r4,1,0.010641,6.524379,[156  13] ; [207  40],[147.46875  21.53125] ; [215.53125  31.46875],0
p9,1,0.015057,5.90975,[139  29] ; [173  66],[128.78624079  39.21375921] ; [183.21375921  55.78624079],0
p11,1,0.024196,5.080508,[132  37] ; [168  79],[121.875  47.125] ; [178.125  68.875],0
p10,1,0.029875,4.716443,[133  35] ; [169  74],[123.44525547  44.55474453] ; [178.55474453  64.44525547],0
s2,1,0.031027,4.651443,[85 84] ; [ 97 148],[74.29468599 94.70531401] ; [107.70531401 137.29468599],0
r1,1,0.035707,4.411051,[135  33] ; [176  71],[125.89879518  42.10120482] ; [185.10120482  61.89879518],0
b5,1,0.039375,4.244615,[84 85] ; [148  99],[94.25 74.75] ; [137.75 109.25],0
r3,1,0.0617,3.491098,[160   8] ; [222  24],[155.01449275  12.98550725] ; [226.98550725  19.01449275],0
a4,1,0.067218,3.349674,[76 93] ; [ 89 158],[ 67.03125 101.96875] ; [ 97.96875 149.03125],0
a1,1,0.07041,3.273443,[ 11 158] ; [  7 240],[  7.3125 161.6875] ; [ 10.6875 236.3125],0
p12,1,0.073176,3.210299,[ 13 156] ; [  9 236],[  8.98067633 160.01932367] ; [ 13.01932367 231.98067633],0
n6,1,0.081665,3.031455,[143  26] ; [192  55],[136.09375  32.90625] ; [198.90625  48.09375],0
a3,1,0.105554,2.619556,[119  50] ; [155  92],[111.3125  57.6875] ; [162.6875  84.3125],0
d2,1,0.127425,2.323601,[82 86] ; [101 144],[74.44067797 93.55932203] ; [108.55932203 136.44067797],0
v3,1,0.137262,2.208387,[ 52 113] ; [ 59 179],[ 45.44665012 119.55334988] ; [ 65.55334988 172.44665012],0
a2,1,0.144018,2.134493,[ 40 129] ; [ 44 203],[ 34.125 134.875] ; [ 49.875 197.125],0
b1,1,0.237099,1.397757,[72 97] ; [ 91 156],[ 66.21875 102.78125] ; [ 96.78125 150.21875],0
d3,1,0.240656,1.376746,[107  62] ; [168  76],[112.53026634  56.46973366] ; [162.46973366  81.53026634],0
n5,1,0.263391,1.250848,[115  53] ; [154  90],[109.68932039  58.31067961] ; [159.31067961  84.68932039],0
v2,1,0.276087,1.186252,[72 93] ; [ 89 144],[66.74623116 98.25376884] ; [ 94.25376884 138.74623116],0
n3,1,0.310518,1.028469,[32  9] ; [59 26],[29.61111111 11.38888889] ; [61.38888889 23.61111111],0
n2,1,0.369309,0.805989,[27 14] ; [64 23],[29.1484375 11.8515625] ; [61.8515625 25.1484375],0
r2,1,0.404131,0.696001,[157  10] ; [225  20],[154.83980583  12.16019417] ; [227.16019417  17.83980583],0
s4,1,0.507379,0.439468,[ 37 131] ; [ 47 196],[ 34.33576642 133.66423358] ; [ 49.66423358 193.33576642],0
d1,1,0.516102,0.421676,[91 78] ; [125 122],[87.75 81.25] ; [128.25 118.75],0
s1,1,0.61811,0.248533,[  6 163] ; [ 11 231],[  6.99026764 162.00973236] ; [ 10.00973236 231.99026764],0
b3,1,0.619221,0.246964,[32 72] ; [35 91],[30.29565217 73.70434783] ; [36.70434783 89.29565217],0
b2,1,0.619221,0.246964,[32 72] ; [35 91],[30.29565217 73.70434783] ; [36.70434783 89.29565217],0
n1,1,0.647372,0.20923,[12 29] ; [28 56],[13.12 27.88] ; [26.88 57.12],0
a8,1,0.66146,0.191755,[ 15 143] ; [ 25 205],[ 16.28865979 141.71134021] ; [ 23.71134021 206.28865979],0
a7,1,0.72397,0.124721,[118  51] ; [175  70],[119.60628019  49.39371981] ; [173.39371981  71.60628019],0
d5,1,0.740455,0.109727,[130  39] ; [185  60],[128.58695652  40.41304348] ; [186.41304348  58.58695652],0
d4,1,0.743306,0.107242,[132  37] ; [188  57],[130.62801932  38.37198068] ; [189.37198068  55.62801932],0
u4,1,0.786696,0.073227,[  1 168] ; [  1 246],[  0.8125 168.1875] ; [  1.1875 245.8125],0
a6,1,0.827116,0.047699,[113  56] ; [167  79],[114.02409639  54.97590361] ; [165.97590361  80.02409639],0
u3,1,0.841577,0.039951,[27 22] ; [48 42],[26.43884892 22.56115108] ; [48.56115108 41.43884892],0
u2,1,0.859295,0.031425,[28 22] ; [49 41],[27.5 22.5] ; [49.5 40.5],0
b4,1,0.860055,0.031083,[95 74] ; [141 106],[95.875 73.125] ; [140.125 106.875],0
