Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.014576,5.967034,[ 44 133] ; [6 4],[ 47.32620321 129.67379679] ; [2.67379679 7.32620321],0
p12,1,0.016168,5.784476,[  6 176] ; [2 9],[  7.54404145 174.45595855] ; [ 0.45595855 10.54404145],0
v3,1,0.080846,3.047818,[ 44 132] ; [5 5],[ 46.3655914 129.6344086] ; [2.6344086 7.3655914],0
a8,1,0.147199,2.101035,[ 12 154] ; [2 8],[ 13.20454545 152.79545455] ; [0.79545455 9.20454545],0
p3,1,0.150078,2.071462,[ 76 107] ; [7 4],[ 78.29381443 104.70618557] ; [4.70618557 6.29381443],0
s8,1,0.150708,2.065072,[ 61 122] ; [6 5],[ 63.20103093 119.79896907] ; [3.79896907 7.20103093],0
p11,1,0.153245,2.039652,[130  53] ; [10  1],[132.06185567  50.93814433] ; [7.93814433 3.06185567],0
s7,1,0.155477,2.017678,[ 59 117] ; [6 5],[ 61.17647059 114.82352941] ; [3.82352941 7.17647059],0
b2,1,0.166434,1.914772,[27 73] ; [4 4],[28.7037037 71.2962963] ; [2.2962963 5.7037037],0
b3,1,0.166434,1.914772,[27 73] ; [4 4],[28.7037037 71.2962963] ; [2.2962963 5.7037037],0
p8,1,0.208611,1.581042,[ 80 101] ; [7 4],[82.015625 98.984375] ; [4.984375 6.015625],0
a5,1,0.214921,1.537966,[116  67] ; [9 2],[117.91237113  65.08762887] ; [7.08762887 3.91237113],0
b4,1,0.233094,1.421884,[116  67] ; [5 6],[114.13917526  68.86082474] ; [6.86082474 4.13917526],0
a4,1,0.240182,1.379527,[ 65 118] ; [2 9],[ 63.20103093 119.79896907] ; [3.79896907 7.20103093],0
r2,1,0.275259,1.190351,[164  17] ; [8 2],[162.9947644  18.0052356] ; [9.0052356 0.9947644],0
a7,1,0.279034,1.171789,[140  42] ; [10  1],[141.4507772  40.5492228] ; [8.5492228 2.4507772],0
b5,1,0.282268,1.156139,[113  70] ; [5 6],[111.30927835  71.69072165] ; [6.69072165 4.30927835],0
s1,1,0.315422,1.007836,[  6 177] ; [ 1 10],[  6.60309278 176.39690722] ; [ 0.39690722 10.60309278],0
s3,1,0.342284,0.90186,[92 88] ; [4 7],[90.47120419 89.52879581] ; [5.52879581 5.47120419],0
d2,1,0.40504,0.693314,[ 73 110] ; [3 8],[ 71.69072165 111.30927835] ; [4.30927835 6.69072165],0
r1,1,0.414977,0.664497,[136  46] ; [7 4],[134.84974093  47.15025907] ; [8.15025907 2.84974093],0
a6,1,0.432956,0.614881,[121  62] ; [6 5],[119.79896907  63.20103093] ; [7.20103093 3.79896907],0
a1,1,0.469826,0.522385,[  8 175] ; [ 1 10],[  8.48969072 174.51030928] ; [ 0.51030928 10.48969072],0
b1,1,0.508565,0.437019,[ 68 115] ; [3 8],[ 66.9742268 116.0257732] ; [4.0257732 6.9742268],0
s6,1,0.526674,0.400805,[98 84] ; [7 4],[99.01554404 82.98445596] ; [5.98445596 5.01554404],0
u3,1,0.528265,0.397727,[39 27] ; [3 1],[39.6 26.4] ; [2.4 1.6],0
p6,1,0.554067,0.350082,[ 51 127] ; [2 8],[ 50.18085106 127.81914894] ; [2.81914894 7.18085106],0
n6,1,0.569257,0.323927,[117  65] ; [8 3],[117.87564767  64.12435233] ; [7.12435233 3.87564767],0
p4,1,0.587976,0.293516,[84 98] ; [6 5],[84.87046632 97.12953368] ; [5.12953368 5.87046632],0
d5,1,0.597165,0.279293,[136  46] ; [9 2],[136.7357513  45.2642487] ; [8.2642487 2.7357513],0
v4,1,0.621217,0.244161,[171  10] ; [10  1],[170.63020833  10.36979167] ; [10.36979167  0.63020833],0
v1,1,0.642197,0.21588,[ 68 109] ; [5 6],[ 68.7287234 108.2712766] ; [4.2712766 6.7287234],0
n2,1,0.695506,0.15319,[34 18] ; [3 1],[34.35714286 17.64285714] ; [2.64285714 1.35714286],0
d1,1,0.703254,0.145109,[94 89] ; [5 6],[93.38659794 89.61340206] ; [5.61340206 5.38659794],0
n4,1,0.709029,0.139248,[ 77 106] ; [4 7],[ 76.40721649 106.59278351] ; [4.59278351 6.40721649],0
s2,1,0.816367,0.053926,[ 73 110] ; [4 7],[ 72.63402062 110.36597938] ; [4.36597938 6.63402062],0
u1,1,0.848865,0.036316,[ 20 163] ; [ 1 10],[ 19.80927835 163.19072165] ; [1.19072165 9.80927835],0
p7,1,0.896162,0.017033,[111  69] ; [7 4],[111.20418848  68.79581152] ; [6.79581152 4.20418848],0
d3,1,0.915197,0.011339,[135  47] ; [8 3],[134.84974093  47.15025907] ; [8.15025907 2.84974093],0
r4,1,0.915205,0.011337,[152  31] ; [9 2],[151.87113402  31.12886598] ; [9.12886598 1.87113402],0
v2,1,0.972114,0.001222,[87 89] ; [5 5],[87.05376344 88.94623656] ; [4.94623656 5.05376344],0
a3,1,0.976047,0.000901,[115  67] ; [7 4],[115.04663212  66.95336788] ; [6.95336788 4.04663212],0
