Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.01307,6.159547,[28 51] ; [76 68],[36.84304933 42.15695067] ; [67.15695067 76.84304933],0
p11,1,0.019392,5.465797,[59 20] ; [85 59],[51.01345291 27.98654709] ; [92.98654709 51.01345291],0
p9,1,0.029846,4.718136,[65 12] ; [99 40],[58.46296296 18.53703704] ; [105.53703704  33.46296296],0
n6,1,0.03376,4.506818,[59 19] ; [88 55],[51.88235294 26.11764706] ; [95.11764706 47.88235294],0
v1,1,0.036605,4.368691,[40 38] ; [51 88],[32.70967742 45.29032258] ; [58.29032258 80.70967742],0
u3,1,0.073224,3.209238,[15 14] ; [44 18],[18.8021978 10.1978022] ; [40.1978022 21.8021978],0
s7,1,0.073932,3.193501,[29 46] ; [ 37 101],[23.23943662 51.76056338] ; [42.76056338 95.23943662],0
s5,1,0.088013,2.910341,[17 60] ; [46 93],[22.45833333 54.54166667] ; [40.54166667 98.45833333],0
n2,1,0.089033,2.891779,[27  6] ; [35 19],[23.51724138  9.48275862] ; [38.48275862 15.51724138],0
p10,1,0.104445,2.636321,[60 18] ; [93 47],[54.74311927 23.25688073] ; [98.25688073 41.74311927],0
a1,1,0.119504,2.42381,[ 1 78] ; [  8 136],[ 3.18834081 75.81165919] ; [  5.81165919 138.18834081],0
d3,1,0.145331,2.120584,[47 31] ; [100  43],[51.88235294 26.11764706] ; [95.11764706 47.88235294],0
b1,1,0.150574,2.066429,[34 45] ; [48 96],[29.04932735 49.95067265] ; [52.95067265 91.04932735],0
b2,1,0.163398,1.942496,[16 25] ; [17 48],[12.76415094 28.23584906] ; [20.23584906 44.76415094],0
b3,1,0.163398,1.942496,[16 25] ; [17 48],[12.76415094 28.23584906] ; [20.23584906 44.76415094],0
a2,1,0.166456,1.914575,[14 65] ; [ 16 128],[10.62780269 68.37219731] ; [ 19.37219731 124.62780269],0
s8,1,0.18981,1.71909,[30 49] ; [ 42 101],[25.62162162 53.37837838] ; [46.37837838 96.62162162],0
s1,1,0.240334,1.378635,[ 1 77] ; [  6 138],[ 2.45945946 75.54054054] ; [  4.54054054 139.45945946],0
p8,1,0.242277,1.367298,[38 40] ; [58 85],[33.88235294 44.11764706] ; [62.11764706 80.88235294],0
d4,1,0.269831,1.217607,[58 21] ; [115  29],[61.28699552 17.71300448] ; [111.71300448  32.28699552],0
a3,1,0.287367,1.131918,[50 29] ; [80 63],[46.26126126 32.73873874] ; [83.73873874 59.26126126],0
r2,1,0.300254,1.073067,[69 10] ; [132  12],[71.20627803  7.79372197] ; [129.79372197  14.20627803],0
a7,1,0.358791,0.842119,[54 25] ; [106  37],[56.93693694 22.06306306] ; [103.06306306  39.93693694],0
p7,1,0.359984,0.837951,[44 31] ; [73 67],[40.81395349 34.18604651] ; [76.18604651 63.81395349],0
p4,1,0.377489,0.778863,[38 41] ; [60 83],[34.87387387 44.12612613] ; [63.12612613 79.87387387],0
u1,1,0.385358,0.75354,[ 5 74] ; [ 14 130],[ 6.7309417 72.2690583] ; [ 12.2690583 131.7309417],0
r3,1,0.388106,0.744868,[70  8] ; [134  10],[71.67567568  6.32432432] ; [132.32432432  11.67567568],0
d5,1,0.403119,0.699002,[55 24] ; [107  36],[57.64864865 21.35135135] ; [104.35135135  38.64864865],0
