Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.003137,8.725962,[ 3 23] ; [3 1],[ 5.2 20.8] ; [0.8 3.2],0
p7,1,0.007215,7.21864,[ 4 23] ; [3 1],[ 6.09677419 20.90322581] ; [0.90322581 3.09677419],0
p4,1,0.048434,3.894872,[ 3 24] ; [2 2],[ 4.35483871 22.64516129] ; [0.64516129 3.35483871],0
a7,1,0.11034,2.549342,[ 9 18] ; [3 1],[10.4516129 16.5483871] ; [1.5483871 2.4516129],0
p2,1,0.11034,2.549342,[ 9 18] ; [3 1],[10.4516129 16.5483871] ; [1.5483871 2.4516129],0
s3,1,0.12482,2.355769,[ 9 17] ; [3 1],[10.4 15.6] ; [1.6 2.4],0
d2,1,0.151011,2.062005,[10 17] ; [3 1],[11.32258065 15.67741935] ; [1.67741935 2.32258065],0
b4,1,0.151011,2.062005,[17 10] ; [1 3],[15.67741935 11.32258065] ; [2.32258065 1.67741935],0
a8,1,0.266713,1.233576,[ 2 25] ; [1 3],[ 2.61290323 24.38709677] ; [0.38709677 3.61290323],0
s6,1,0.322203,0.979985,[ 7 20] ; [2 2],[ 7.83870968 19.16129032] ; [1.16129032 2.83870968],0
v2,1,0.348443,0.879121,[ 7 19] ; [2 2],[ 7.8 18.2] ; [1.2 2.8],0
b1,1,0.385284,0.753774,[13 14] ; [1 3],[12.19354839 14.80645161] ; [1.80645161 2.19354839],0
a3,1,0.385284,0.753774,[13 14] ; [1 3],[12.19354839 14.80645161] ; [1.80645161 2.19354839],0
r4,1,0.416013,0.661552,[ 8 19] ; [2 2],[ 8.70967742 18.29032258] ; [1.29032258 2.70967742],0
u2,1,0.432246,0.61678,[ 2 12] ; [1 2],[ 2.47058824 11.52941176] ; [0.52941176 2.47058824],0
s1,1,0.439344,0.597994,[ 3 24] ; [1 3],[ 3.48387097 23.51612903] ; [0.51612903 3.48387097],0
d3,1,0.462037,0.540954,[12 15] ; [1 3],[11.32258065 15.67741935] ; [1.67741935 2.32258065],0
d5,1,0.462037,0.540954,[12 15] ; [1 3],[11.32258065 15.67741935] ; [1.67741935 2.32258065],0
r1,1,0.515579,0.422727,[ 9 18] ; [2 2],[ 9.58064516 17.41935484] ; [1.41935484 2.58064516],0
d4,1,0.546386,0.363832,[16 11] ; [3 1],[16.5483871 10.4516129] ; [2.4516129 1.5483871],0
p10,1,0.552234,0.353331,[ 9 17] ; [2 2],[ 9.53333333 16.46666667] ; [1.46666667 2.53333333],0
p9,1,0.552234,0.353331,[ 9 17] ; [2 2],[ 9.53333333 16.46666667] ; [1.46666667 2.53333333],0
s8,1,0.60524,0.267165,[ 4 23] ; [1 3],[ 4.35483871 22.64516129] ; [0.64516129 3.35483871],0
n5,1,0.619372,0.246751,[17 10] ; [2 2],[16.5483871 10.4516129] ; [2.4516129 1.5483871],0
a6,1,0.619372,0.246751,[10 17] ; [2 2],[10.4516129 16.5483871] ; [1.5483871 2.4516129],0
n4,1,0.619372,0.246751,[17 10] ; [2 2],[16.5483871 10.4516129] ; [2.4516129 1.5483871],0
r2,1,0.619372,0.246751,[17 10] ; [2 2],[16.5483871 10.4516129] ; [2.4516129 1.5483871],0
u3,1,0.659118,0.194597,[ 3 11] ; [1 2],[ 3.29411765 10.70588235] ; [0.70588235 2.29411765],0
p11,1,0.726161,0.122665,[11 16] ; [2 2],[11.32258065 15.67741935] ; [1.67741935 2.32258065],0
v3,1,0.759444,0.093765,[ 5 22] ; [1 3],[ 5.22580645 21.77419355] ; [0.77419355 3.22580645],0
d1,1,0.849017,0.036242,[ 8 19] ; [1 3],[ 7.83870968 19.16129032] ; [1.16129032 2.83870968],0
v1,1,0.901312,0.015377,[ 6 21] ; [1 3],[ 6.09677419 20.90322581] ; [0.90322581 3.09677419],0
s2,1,0.901312,0.015377,[ 6 21] ; [1 3],[ 6.09677419 20.90322581] ; [0.90322581 3.09677419],0
n6,1,0.944857,0.004784,[13 14] ; [2 2],[13.06451613 13.93548387] ; [1.93548387 2.06451613],0
n3,1,1.0,0.0,[5 5] ; [1 1],[5. 5.] ; [1. 1.],0
n2,1,1.0,0.0,[5 5] ; [1 1],[5. 5.] ; [1. 1.],0
