Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.020268,5.388654,[17 14] ; [1 8],[13.95 17.05] ; [4.05 4.95],0
a8,1,0.024988,5.024704,[ 2 27] ; [3 5],[ 3.91891892 25.08108108] ; [1.08108108 6.91891892],0
p8,1,0.028234,4.813714,[22  8] ; [3 6],[19.23076923 10.76923077] ; [5.76923077 3.23076923],0
p4,1,0.030479,4.682049,[15 16] ; [8 1],[17.825 13.175] ; [5.175 3.825],0
s3,1,0.037502,4.327446,[15 15] ; [8 1],[17.69230769 12.30769231] ; [5.30769231 3.69230769],0
s2,1,0.063236,3.450418,[17 14] ; [8 1],[19.375 11.625] ; [5.625 3.375],0
s8,1,0.069804,3.287632,[13 17] ; [7 2],[15.38461538 14.61538462] ; [4.61538462 4.38461538],0
d3,1,0.125952,2.341697,[ 6 25] ; [4 5],[ 7.75 23.25] ; [2.25 6.75],0
d5,1,0.137772,2.202672,[12 19] ; [6 3],[13.95 17.05] ; [4.05 4.95],0
v1,1,0.141936,2.15684,[ 9 22] ; [5 4],[10.85 20.15] ; [3.15 5.85],0
p5,1,0.193824,1.688312,[10 20] ; [1 8],[ 8.46153846 21.53846154] ; [2.53846154 6.46153846],0
d2,1,0.211011,1.564477,[10 21] ; [1 8],[ 8.525 22.475] ; [2.475 6.525],0
a4,1,0.274375,1.194743,[ 9 22] ; [1 8],[ 7.75 23.25] ; [2.25 6.75],0
b4,1,0.279227,1.170848,[20 11] ; [4 5],[18.6 12.4] ; [5.4 3.6],0
b1,1,0.368126,0.809981,[12 19] ; [5 4],[13.175 17.825] ; [3.825 5.175],0
n3,1,0.371093,0.8,[8 1] ; [2 1],[7.5 1.5] ; [2.5 0.5],0
s7,1,0.439231,0.598291,[20  8] ; [6 1],[20.8  7.2] ; [5.2 1.8],0
a5,1,0.527447,0.399307,[17 14] ; [6 3],[17.825 13.175] ; [5.175 3.825],0
n4,1,0.528998,0.396316,[24  7] ; [7 1],[24.64102564  6.35897436] ; [6.35897436 1.64102564],0
p9,1,0.542227,0.371429,[24  6] ; [8 1],[24.61538462  5.38461538] ; [7.38461538 1.61538462],0
p10,1,0.626814,0.236406,[24  6] ; [7 1],[24.47368421  5.52631579] ; [6.52631579 1.47368421],0
u2,1,0.718904,0.129545,[6 9] ; [2 2],[6.31578947 8.68421053] ; [1.68421053 2.31578947],0
r1,1,0.724433,0.124285,[25  6] ; [6 2],[24.64102564  6.35897436] ; [6.35897436 1.64102564],0
v2,1,0.769943,0.085526,[15 15] ; [5 4],[15.38461538 14.61538462] ; [4.61538462 4.38461538],0
p7,1,0.788843,0.071724,[22  8] ; [7 2],[22.30769231  7.69230769] ; [6.69230769 2.30769231],0
s4,1,0.804228,0.061444,[ 9 22] ; [3 6],[ 9.3 21.7] ; [2.7 6.3],0
a3,1,0.834828,0.043478,[16 15] ; [5 4],[16.275 14.725] ; [4.725 4.275],0
p1,1,0.884867,0.020968,[ 6 24] ; [2 7],[ 6.15384615 23.84615385] ; [1.84615385 7.15384615],0
p2,1,0.884867,0.020968,[24  6] ; [7 2],[23.84615385  6.15384615] ; [7.15384615 1.84615385],0
r4,1,0.886201,0.020481,[27  4] ; [8 1],[27.125  3.875] ; [7.875 1.125],0
b5,1,0.89337,0.017967,[13 18] ; [4 5],[13.175 17.825] ; [3.825 5.175],0
a7,1,0.905214,0.014179,[20 11] ; [6 3],[20.15 10.85] ; [5.85 3.15],0
u3,1,0.905565,0.014074,[8 7] ; [2 2],[7.89473684 7.10526316] ; [2.10526316 1.89473684],0
v3,1,0.952986,0.003476,[13 17] ; [4 5],[13.07692308 16.92307692] ; [3.92307692 5.07692308],0
a6,1,0.969644,0.001448,[17 14] ; [5 4],[17.05 13.95] ; [4.95 4.05],0
p6,1,0.969644,0.001448,[14 17] ; [4 5],[13.95 17.05] ; [4.05 4.95],0
