Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,51.249401,[14 59] ; [39  6],[32.78813559 40.21186441] ; [20.21186441 24.78813559],1
d5,1,0.0,46.145154,[26 48] ; [45  1],[43.78333333 30.21666667] ; [27.21666667 18.78333333],1
a4,1,0.0,34.162553,[17 57] ; [35 10],[32.33613445 41.66386555] ; [19.66386555 25.33613445],1
d3,1,0.0,33.938295,[ 9 65] ; [29 17],[23.43333333 50.56666667] ; [14.56666667 31.43333333],1
a3,1,4e-05,16.849763,[37 37] ; [40  6],[47.48333333 26.51666667] ; [29.51666667 16.48333333],1
s2,1,7.8e-05,15.616163,[16 57] ; [26 19],[25.98305085 47.01694915] ; [16.01694915 28.98305085],1
a5,1,0.001285,10.364277,[36 38] ; [36 10],[44.4 29.6] ; [27.6 18.4],0
p6,1,0.002681,9.012815,[ 3 70] ; [10 36],[ 7.97478992 65.02521008] ; [ 5.02521008 40.97478992],0
s7,1,0.00369,8.430591,[20 53] ; [22 18],[27.13274336 45.86725664] ; [14.86725664 25.13274336],0
s3,1,0.008232,6.982249,[23 49] ; [26 20],[29.89830508 42.10169492] ; [19.10169492 26.89830508],0
s8,1,0.018035,5.592715,[17 57] ; [20 26],[22.81666667 51.18333333] ; [14.18333333 31.81666667],0
p4,1,0.028305,4.809384,[18 56] ; [20 26],[23.43333333 50.56666667] ; [14.56666667 31.43333333],0
b1,1,0.043197,4.087661,[31 43] ; [28 18],[36.38333333 37.61666667] ; [22.61666667 23.38333333],0
a6,1,0.044409,4.04094,[38 36] ; [15 31],[32.68333333 41.31666667] ; [20.31666667 25.68333333],0
s6,1,0.045322,4.006603,[33 41] ; [28 16],[38.25423729 35.74576271] ; [22.74576271 21.25423729],0
r3,1,0.050479,3.82548,[53 21] ; [40  6],[57.35 16.65] ; [35.65 10.35],0
p3,1,0.058321,3.584513,[17 57] ; [18 28],[21.58333333 52.41666667] ; [13.41666667 32.58333333],0
r2,1,0.100245,2.70164,[59 15] ; [41  4],[62.18487395 11.81512605] ; [37.81512605  7.18487395],0
v1,1,0.109737,2.558009,[24 49] ; [21 23],[28.07692308 44.92307692] ; [16.92307692 27.07692308],0
v2,1,0.116998,2.457058,[19 50] ; [18 25],[22.79464286 46.20535714] ; [14.20535714 28.79464286],0
s5,1,0.153576,2.036364,[12 58] ; [12 30],[15. 55.] ; [ 9. 33.],0
u2,1,0.177484,1.818569,[17 20] ; [1 5],[15.48837209 21.51162791] ; [2.51162791 3.48837209],0
p8,1,0.179085,1.805201,[17 57] ; [ 6 40],[14.18333333 59.81666667] ; [ 8.81666667 37.18333333],0
n1,1,0.199676,1.644741,[11 19] ; [12 10],[13.26923077 16.73076923] ; [ 9.73076923 12.26923077],0
a8,1,0.20597,1.59953,[ 8 62] ; [ 2 42],[ 6.14035088 63.85964912] ; [ 3.85964912 40.14035088],0
n4,1,0.20627,1.597413,[50 24] ; [36 10],[53.03333333 20.96666667] ; [32.96666667 13.03333333],0
a2,1,0.2692,1.220821,[ 4 70] ; [ 5 41],[ 5.55 68.45] ; [ 3.45 42.55],0
n2,1,0.279394,1.170033,[22  8] ; [13  9],[20.19230769  9.80769231] ; [14.80769231  7.19230769],0
n6,1,0.296012,1.092074,[49 24] ; [35 11],[51.52941176 21.47058824] ; [32.47058824 13.52941176],0
v3,1,0.312045,1.022002,[19 50] ; [ 8 34],[16.78378378 52.21621622] ; [10.21621622 31.78378378],0
p9,1,0.325048,0.968525,[46 26] ; [32 12],[48.4137931 23.5862069] ; [29.5862069 14.4137931],0
p2,1,0.353235,0.861801,[37 37] ; [27 19],[39.46666667 34.53333333] ; [24.53333333 21.46666667],0
s4,1,0.395924,0.720671,[ 9 65] ; [ 8 37],[10.57142857 63.42857143] ; [ 6.42857143 38.57142857],0
s1,1,0.41151,0.674435,[ 6 67] ; [ 2 44],[ 4.90756303 68.09243697] ; [ 3.09243697 42.90756303],0
b3,1,0.461743,0.541667,[21 21] ; [15 21],[19.38461538 22.61538462] ; [16.61538462 19.38461538],0
b2,1,0.461743,0.541667,[21 21] ; [15 21],[19.38461538 22.61538462] ; [16.61538462 19.38461538],0
p5,1,0.527635,0.398944,[ 3 71] ; [ 3 42],[ 3.73109244 70.26890756] ; [ 2.26890756 42.73109244],0
v4,1,0.536943,0.381235,[59 14] ; [35 11],[57.66386555 15.33613445] ; [36.33613445  9.66386555],0
b4,1,0.581822,0.303299,[44 30] ; [25 21],[42.55 31.45] ; [26.45 19.55],0
a1,1,0.58409,0.29967,[ 5 69] ; [ 2 44],[ 4.31666667 69.68333333] ; [ 2.68333333 43.31666667],0
p1,1,0.610262,0.259793,[ 6 68] ; [ 5 41],[ 6.78333333 67.21666667] ; [ 4.21666667 41.78333333],0
b5,1,0.665464,0.186954,[40 34] ; [23 23],[38.85 35.15] ; [24.15 21.85],0
p11,1,0.73561,0.114023,[46 28] ; [30 16],[46.86666667 27.13333333] ; [29.13333333 16.86666667],0
p10,1,0.751207,0.10052,[40 33] ; [26 19],[40.83050847 32.16949153] ; [25.16949153 19.83050847],0
r1,1,0.764769,0.089535,[43 31] ; [28 18],[43.78333333 30.21666667] ; [27.21666667 18.78333333],0
r4,1,0.849894,0.035817,[47 27] ; [30 16],[47.48333333 26.51666667] ; [29.51666667 16.48333333],0
u3,1,0.931546,0.007379,[13 24] ; [2 4],[12.90697674 24.09302326] ; [2.09302326 3.90697674],0
n5,1,0.940582,0.005556,[51 23] ; [32 14],[51.18333333 22.81666667] ; [31.81666667 14.18333333],0
p12,1,0.984816,0.000362,[ 5 69] ; [ 3 42],[ 4.97478992 69.02521008] ; [ 3.02521008 41.97478992],0
n3,1,1.0,0.0,[16 12] ; [12  9],[16. 12.] ; [12.  9.],0
