Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,51.255963,[438  91] ; [36 41],[413.77227723 115.22772277] ; [60.22772277 16.77227723],1
n4,1,0.0,36.952733,[444  86] ; [43 36],[423.82594417 106.17405583] ; [63.17405583 15.82594417],1
p10,1,0.000184,13.990397,[495  35] ; [64 15],[486.48604269  43.51395731] ; [72.51395731  6.48604269],1
d2,1,0.001949,9.596795,[283 247] ; [27 51],[270.23026316 259.76973684] ; [39.76973684 38.23026316],0
s5,1,0.002902,8.867773,[202 309] ; [16 58],[190.42393162 320.57606838] ; [27.57606838 46.42393162],0
p6,1,0.003491,8.531023,[222 305] ; [19 58],[210.27649007 316.72350993] ; [30.72350993 46.27649007],0
p4,1,0.004908,7.912897,[351 178] ; [39 39],[339.88467875 189.11532125] ; [50.11532125 27.88467875],0
u2,1,0.005585,7.679566,[66 56] ; [21  4],[72.20408163 49.79591837] ; [14.79591837 10.20408163],0
p2,1,0.005788,7.615051,[466  61] ; [61 18],[458.29867987  68.70132013] ; [68.70132013 10.29867987],0
u1,1,0.009939,6.64574,[121 409] ; [ 8 71],[112.26600985 417.73399015] ; [16.73399015 62.26600985],0
a5,1,0.012949,6.176051,[427 103] ; [54 25],[418.60426929 111.39573071] ; [62.39573071 16.60426929],0
s7,1,0.01335,6.122168,[285 225] ; [30 44],[275.08561644 234.91438356] ; [39.91438356 34.08561644],0
p3,1,0.013383,6.117756,[293 236] ; [32 47],[282.77138158 246.22861842] ; [42.22861842 36.77138158],0
r2,1,0.018273,5.56974,[516  10] ; [74  5],[512.95867769  13.04132231] ; [77.04132231  1.95867769],0
p11,1,0.019304,5.473722,[451  79] ; [59 20],[443.84236453  86.15763547] ; [66.15763547 12.84236453],0
s6,1,0.028731,4.783632,[384 136] ; [49 30],[375.89315526 144.10684474] ; [57.10684474 21.89315526],0
s2,1,0.032633,4.564937,[290 235] ; [33 45],[281.21890547 243.78109453] ; [41.78109453 36.21890547],0
a2,1,0.041306,4.163411,[152 378] ; [14 65],[144.46633826 385.53366174] ; [21.53366174 57.46633826],0
a3,1,0.049353,3.86332,[407 120] ; [53 26],[400.0330033 126.9669967] ; [59.9669967 19.0330033],0
p12,1,0.05674,3.63021,[ 56 472] ; [ 3 76],[ 51.32125206 476.67874794] ; [ 7.67874794 71.32125206],0
p5,1,0.061215,3.504149,[ 74 452] ; [ 5 73],[ 68.79801325 457.20198675] ; [10.20198675 67.79801325],0
a4,1,0.064737,3.411677,[266 262] ; [31 48],[258.34596376 269.65403624] ; [38.65403624 40.34596376],0
r4,1,0.078622,3.093167,[516  14] ; [74  5],[513.46469622  16.53530378] ; [76.53530378  2.46469622],0
v1,1,0.083575,2.993966,[309 208] ; [38 39],[302.01851852 214.98148148] ; [44.98148148 32.01851852],0
b5,1,0.083728,2.991013,[308 222] ; [54 25],[315.0410509 214.9589491] ; [46.9589491 32.0410509],0
p7,1,0.096245,2.766686,[361 158] ; [45 30],[354.73737374 164.26262626] ; [51.26262626 23.73737374],0
d1,1,0.104751,2.631671,[345 185] ; [44 35],[338.53858785 191.46141215] ; [50.46141215 28.53858785],0
s8,1,0.109625,2.559613,[271 256] ; [33 46],[264.36963696 262.63036304] ; [39.63036304 39.36963696],0
p8,1,0.117838,2.445827,[307 216] ; [39 40],[300.59468439 222.40531561] ; [45.40531561 33.59468439],0
v2,1,0.152339,2.04867,[318 192] ; [38 33],[312.49569707 197.50430293] ; [43.50430293 27.49569707],0
b1,1,0.153683,2.035309,[178 352] ; [33 46],[183.62889984 346.37110016] ; [27.37110016 51.62889984],0
v3,1,0.170225,1.880958,[221 290] ; [25 47],[215.61921098 295.38078902] ; [30.38078902 41.61921098],0
a8,1,0.217098,1.523453,[ 74 406] ; [ 7 64],[ 70.56261343 409.43738657] ; [10.43738657 60.56261343],0
s1,1,0.226563,1.462309,[ 14 509] ; [ 4 73],[ 15.69 507.31] ; [ 2.31 74.69],0
b3,1,0.228028,1.453122,[132 193] ; [13 29],[128.40599455 196.59400545] ; [16.59400545 25.40599455],0
b2,1,0.228028,1.453122,[132 193] ; [13 29],[128.40599455 196.59400545] ; [16.59400545 25.40599455],0
s4,1,0.276016,1.186604,[ 92 431] ; [10 69],[ 88.61461794 434.38538206] ; [13.38538206 65.61461794],0
v4,1,0.343829,0.896101,[517  11] ; [76  3],[515.82207578  12.17792422] ; [77.17792422  1.82207578],0
n3,1,0.38733,0.747306,[75 24] ; [14  7],[73.425 25.575] ; [15.575  5.425],0
s3,1,0.412846,0.670589,[311 212] ; [42 35],[307.69833333 215.30166667] ; [45.30166667 31.69833333],0
p1,1,0.417363,0.657729,[ 48 480] ; [ 5 74],[ 46.10214168 481.89785832] ; [ 6.89785832 72.10214168],0
u4,1,0.417376,0.657692,[ 15 515] ; [ 1 78],[ 13.92446634 516.07553366] ; [ 2.07553366 76.92446634],0
