Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,124.20162,[162 259] ; [228  53],[233.88888889 187.11111111] ; [156.11111111 124.88888889],1
v1,1,0.0,46.227338,[188 234] ; [199  83],[231.98011364 190.01988636] ; [155.01988636 126.98011364],1
s8,1,1.9e-05,18.290168,[166 267] ; [154 128],[193.79020979 239.20979021] ; [126.20979021 155.79020979],1
p3,1,2.6e-05,17.689941,[198 235] ; [176 109],[225.545961 207.454039] ; [148.454039 136.545961],1
n4,1,8.6e-05,15.428132,[316 116] ; [243  41],[337.27374302  94.72625698] ; [221.72625698  62.27374302],1
s7,1,0.000274,13.242513,[187 230] ; [160 111],[210.31831395 206.68168605] ; [136.68168605 134.31831395],1
n5,1,0.000407,12.500729,[306 124] ; [235  49],[325.81232493 104.18767507] ; [215.18767507  68.81232493],1
d1,1,0.000495,12.13448,[231 203] ; [189  96],[253.51877608 180.48122392] ; [166.48122392 118.51877608],1
r4,1,0.000636,11.667189,[384  50] ; [273  12],[396.57579972  37.42420028] ; [260.42420028  24.57579972],1
p12,1,0.000755,11.347716,[ 22 410] ; [ 34 249],[ 33.83496503 398.16503497] ; [ 22.16503497 260.83496503],1
p5,1,0.001676,9.874803,[ 38 396] ; [ 47 238],[ 51.30737135 382.69262865] ; [ 33.69262865 251.30737135],0
p10,1,0.002148,9.418865,[343  86] ; [251  32],[357.90168539  71.09831461] ; [236.09831461  46.90168539],0
p7,1,0.002745,8.96967,[275 149] ; [210  68],[292.93447293 131.06552707] ; [192.06552707  85.93447293],0
r1,1,0.005428,7.730897,[332  98] ; [244  41],[346.40559441  83.59440559] ; [229.59440559  55.40559441],0
p8,1,0.005507,7.704861,[230 199] ; [179 100],[247.82627119 181.17372881] ; [161.17372881 117.82627119],0
n6,1,0.00841,6.94409,[360  73] ; [256  28],[372.0055788  60.9944212] ; [243.9944212  40.0055788],0
p4,1,0.01143,6.397245,[258 175] ; [195  88],[273.95111732 159.04888268] ; [179.04888268 103.95111732],0
a1,1,0.011753,6.347735,[ 12 422] ; [ 19 266],[ 18.71210014 415.28789986] ; [ 12.28789986 272.71210014],0
a3,1,0.01322,6.139451,[295 138] ; [217  66],[309.63128492 123.36871508] ; [202.36871508  80.63128492],0
d4,1,0.015226,5.890151,[345  89] ; [245  38],[357.12691771  76.87308229] ; [232.87308229  50.12691771],0
s2,1,0.023037,5.165721,[206 226] ; [159 123],[220.84033613 211.15966387] ; [144.15966387 137.84033613],0
u4,1,0.023763,5.111823,[  3 431] ; [  8 277],[  6.63977747 427.36022253] ; [  4.36022253 280.63977747],0
s4,1,0.024079,5.088917,[ 84 344] ; [ 37 245],[ 72.94084507 355.05915493] ; [ 48.05915493 233.94084507],0
a4,1,0.024381,5.067348,[175 258] ; [139 145],[189.62622036 243.37377964] ; [124.37377964 159.62622036],0
a5,1,0.026722,4.908711,[304 130] ; [221  64],[316.8984701 117.1015299] ; [208.1015299  76.8984701],0
p1,1,0.03074,4.667405,[ 30 402] ; [ 33 251],[ 38.01117318 393.98882682] ; [ 24.98882682 259.01117318],0
r3,1,0.032972,4.547248,[409  23] ; [278   6],[414.5027933  17.4972067] ; [272.4972067  11.5027933],0
d2,1,0.040247,4.207447,[193 241] ; [148 135],[206.40725244 227.59274756] ; [134.59274756 148.40725244],0
s5,1,0.047695,3.920712,[136 285] ; [109 166],[148.19683908 272.80316092] ; [ 96.80316092 178.19683908],0
d5,1,0.050705,3.818005,[344  89] ; [242  42],[353.88842399  79.11157601] ; [232.11157601  51.88842399],0
s3,1,0.06182,3.487882,[234 199] ; [170 108],[246.03656821 186.96343179] ; [157.96343179 120.03656821],0
d3,1,0.065043,3.40388,[292 140] ; [211  74],[303.06276151 128.93723849] ; [199.93723849  85.06276151],0
u1,1,0.06936,3.298105,[ 67 367] ; [ 59 226],[ 76.05563282 357.94436718] ; [ 49.94436718 235.05563282],0
p11,1,0.074305,3.185272,[344  90] ; [241  44],[353.11543811  80.88456189] ; [231.88456189  53.11543811],0
p9,1,0.077677,3.112841,[366  64] ; [252  29],[373.75527426  56.24472574] ; [244.24472574  36.75527426],0
r2,1,0.104996,2.627964,[404  25] ; [274   9],[408.51404494  20.48595506] ; [269.48595506  13.51404494],0
a2,1,0.10518,2.625191,[ 93 341] ; [ 76 209],[102.01112656 331.98887344] ; [ 66.98887344 218.01112656],0
b4,1,0.22102,1.497739,[245 189] ; [174 111],[252.91515994 181.08484006] ; [166.08484006 118.91515994],0
b3,1,0.238145,1.391542,[ 86 160] ; [ 73 107],[ 91.81690141 154.18309859] ; [ 67.18309859 112.81690141],0
b2,1,0.238145,1.391542,[ 86 160] ; [ 73 107],[ 91.81690141 154.18309859] ; [ 67.18309859 112.81690141],0
p6,1,0.321439,0.983081,[163 266] ; [116 162],[169.29420085 259.70579915] ; [109.70579915 168.29420085],0
n2,1,0.334409,0.931749,[77 29] ; [43 11],[79.5 26.5] ; [40.5 13.5],0
n3,1,0.374255,0.789486,[76 30] ; [43 12],[78.34782609 27.65217391] ; [40.65217391 14.34782609],0
s6,1,0.382537,0.762533,[287 142] ; [194  83],[292.27903683 136.72096317] ; [188.72096317  88.27903683],0
s1,1,0.39329,0.728746,[ 12 417] ; [  5 274],[ 10.30084746 418.69915254] ; [  6.69915254 272.30084746],0
b5,1,0.571311,0.320493,[265 169] ; [168 117],[261.36578581 172.63421419] ; [171.63421419 113.36578581],0
a7,1,0.639951,0.218807,[322 111] ; [206  77],[319.30726257 113.69273743] ; [208.69273743  74.30726257],0
u3,1,0.667203,0.184891,[80 57] ; [37 30],[78.57352941 58.42647059] ; [38.42647059 28.57352941],0
u2,1,0.671237,0.180159,[76 62] ; [39 28],[77.41463415 60.58536585] ; [37.58536585 29.41463415],0
a8,1,0.695341,0.153364,[ 54 345] ; [ 37 216],[ 55.68865031 343.31134969] ; [ 35.31134969 217.68865031],0
a6,1,0.791675,0.069768,[299 135] ; [193  91],[297.39275766 136.60724234] ; [194.60724234  89.39275766],0
b1,1,0.968565,0.001553,[159 275] ; [104 181],[158.75104312 275.24895688] ; [104.24895688 180.75104312],0
n1,1,0.991189,0.000122,[39 68] ; [19 33],[39.03144654 67.96855346] ; [18.96855346 33.03144654],0
