Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3e-06,22.025045,[34 16] ; [ 9 36],[22.63157895 27.36842105] ; [20.36842105 24.63157895],1
p7,1,0.326479,0.962812,[22 28] ; [15 29],[19.68085106 30.31914894] ; [17.31914894 26.68085106],0
d2,1,0.34058,0.908247,[26 24] ; [19 26],[23.68421053 26.31578947] ; [21.31578947 23.68421053],0
a4,1,0.384619,0.755885,[21 29] ; [15 30],[18.94736842 31.05263158] ; [17.05263158 27.94736842],0
a6,1,0.392957,0.729773,[31 19] ; [24 21],[28.94736842 21.05263158] ; [26.05263158 18.94736842],0
b2,1,0.523726,0.40655,[ 4 18] ; [ 6 17],[ 4.88888889 17.11111111] ; [ 5.11111111 17.88888889],0
b3,1,0.523726,0.40655,[ 4 18] ; [ 6 17],[ 4.88888889 17.11111111] ; [ 5.11111111 17.88888889],0
v3,1,0.556636,0.345563,[15 31] ; [11 30],[13.74712644 32.25287356] ; [12.25287356 28.74712644],0
a3,1,0.576755,0.31151,[29 21] ; [28 16],[30.31914894 19.68085106] ; [26.68085106 17.31914894],0
a1,1,0.620784,0.244767,[ 2 48] ; [ 1 44],[ 1.57894737 48.42105263] ; [ 1.42105263 43.57894737],0
n4,1,0.739823,0.110282,[14 36] ; [14 31],[14.73684211 35.26315789] ; [13.26315789 31.73684211],0
b1,1,0.762019,0.091706,[24 26] ; [23 22],[24.73684211 25.26315789] ; [22.26315789 22.73684211],0
u2,1,0.765243,0.089164,[11  8] ; [9 8],[10.55555556  8.44444444] ; [9.44444444 7.55555556],0
b5,1,0.824484,0.049187,[30 20] ; [28 17],[30.52631579 19.47368421] ; [27.47368421 17.52631579],0
b4,1,1.0,0.0,[30 20] ; [27 18],[30. 20.] ; [27. 18.],0
