Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,168.572076,[11 53] ; [266  25],[49.93802817 14.06197183] ; [227.06197183  63.93802817],1
p2,1,0.0,34.213858,[35 30] ; [250  41],[52.03651685 12.96348315] ; [232.96348315  58.03651685],1
p11,1,0.0,32.09045,[35 30] ; [248  43],[51.67134831 13.32865169] ; [231.32865169  59.67134831],1
b1,1,1.3e-05,19.027932,[38 27] ; [ 87 204],[22.82303371 42.17696629] ; [102.17696629 188.82303371],1
p8,1,4.2e-05,16.772823,[19 46] ; [164 122],[33.88888889 31.11111111] ; [149.11111111 136.88888889],1
p4,1,0.000341,12.829217,[23 41] ; [176 115],[35.87605634 28.12394366] ; [163.12394366 127.87605634],1
n5,1,0.000365,12.704148,[33 32] ; [212  77],[44.98587571 20.01412429] ; [200.01412429  88.98587571],1
p7,1,0.000557,11.913189,[27 38] ; [187 102],[39.29378531 25.70621469] ; [174.70621469 114.29378531],1
v1,1,0.001091,10.666482,[22 43] ; [162 126],[33.88101983 31.11898017] ; [150.11898017 137.88101983],0
s6,1,0.004255,8.171736,[19 44] ; [143 143],[29.24355301 33.75644699] ; [132.75644699 153.24355301],0
p6,1,0.005963,7.561534,[12 51] ; [107 181],[21.35897436 41.64102564] ; [ 97.64102564 190.35897436],0
p3,1,0.00677,7.333007,[21 44] ; [148 143],[30.85674157 34.14325843] ; [138.14325843 152.85674157],0
s1,1,0.007578,7.130477,[ 4 61] ; [  3 285],[ 1.28895184 63.71104816] ; [  5.71104816 282.28895184],0
v4,1,0.008401,6.945835,[60  5] ; [286   5],[63.1741573  1.8258427] ; [282.8258427   8.1741573],0
p5,1,0.013,6.169082,[ 1 64] ; [ 34 257],[ 6.39044944 58.60955056] ; [ 28.60955056 262.39044944],0
n6,1,0.013648,6.083084,[48 17] ; [251  40],[54.59269663 10.40730337] ; [244.40730337  46.59269663],0
v2,1,0.024268,5.075353,[28 36] ; [167 115],[36.06936416 27.93063584] ; [158.93063584 123.06936416],0
a5,1,0.033355,4.527471,[41 24] ; [221  70],[47.83707865 17.16292135] ; [214.16292135  76.83707865],0
a3,1,0.036199,4.387692,[37 28] ; [204  86],[44.12676056 20.87323944] ; [196.87323944  93.12676056],0
d2,1,0.038147,4.29845,[37 28] ; [124 166],[29.47887324 35.52112676] ; [131.52112676 158.47887324],0
s8,1,0.055377,3.670689,[11 52] ; [ 85 205],[17.13314448 45.86685552] ; [ 78.86685552 211.13314448],0
n4,1,0.069283,3.299937,[42 23] ; [220  71],[47.83707865 17.16292135] ; [214.16292135  76.83707865],0
b3,1,0.084893,2.968636,[11 32] ; [ 68 103],[15.87383178 27.12616822] ; [ 63.12616822 107.87383178],0
b2,1,0.084893,2.968636,[11 32] ; [ 68 103],[15.87383178 27.12616822] ; [ 63.12616822 107.87383178],0
s7,1,0.089004,2.892304,[12 49] ; [ 84 191],[17.42857143 43.57142857] ; [ 78.57142857 196.42857143],0
b4,1,0.129497,2.298522,[42 23] ; [158 133],[36.51685393 28.48314607] ; [163.48314607 127.51685393],0
