Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.010515,6.545455,[ 4 20] ; [7 5],[ 7.33333333 16.66666667] ; [3.66666667 8.33333333],0
s6,1,0.020153,5.398599,[ 7 16] ; [8 3],[10.14705882 12.85294118] ; [4.85294118 6.14705882],0
r4,1,0.031444,4.628571,[ 7 17] ; [8 4],[10. 14.] ; [5. 7.],0
r1,1,0.031444,4.628571,[ 7 17] ; [8 4],[10. 14.] ; [5. 7.],0
a4,1,0.085886,2.949833,[11 13] ; [ 2 10],[ 8.66666667 15.33333333] ; [4.33333333 7.66666667],0
b1,1,0.090602,2.863636,[17  7] ; [5 7],[14.66666667  9.33333333] ; [7.33333333 4.66666667],0
p11,1,0.133614,2.25,[14 10] ; [10  2],[16.  8.] ; [8. 4.],0
p3,1,0.151494,2.057143,[ 8 16] ; [7 5],[10. 14.] ; [5. 7.],0
p7,1,0.157299,2.0,[10 14] ; [8 4],[12. 12.] ; [6. 6.],0
s4,1,0.172848,1.858065,[ 2 22] ; [3 9],[ 3.33333333 20.66666667] ; [ 1.66666667 10.33333333],0
p2,1,0.174196,1.846454,[14  9] ; [10  2],[15.77142857  7.22857143] ; [8.22857143 3.77142857],0
s5,1,0.174652,1.842553,[ 3 19] ; [4 8],[ 4.52941176 17.47058824] ; [2.47058824 9.52941176],0
n4,1,0.188313,1.730769,[19  5] ; [7 5],[17.33333333  6.66666667] ; [8.66666667 3.33333333],0
n5,1,0.188313,1.730769,[19  5] ; [7 5],[17.33333333  6.66666667] ; [8.66666667 3.33333333],0
s1,1,0.200825,1.636364,[ 1 23] ; [ 2 10],[ 2. 22.] ; [ 1. 11.],0
r3,1,0.212628,1.553442,[17  6] ; [11  1],[18.4  4.6] ; [9.6 2.4],0
b5,1,0.23568,1.40625,[15  9] ; [5 7],[13.33333333 10.66666667] ; [6.66666667 5.33333333],0
u3,1,0.310494,1.028571,[1 6] ; [2 3],[1.75 5.25] ; [1.25 3.75],0
v1,1,0.33355,0.935065,[ 8 16] ; [6 6],[ 9.33333333 14.66666667] ; [4.66666667 7.33333333],0
p4,1,0.345033,0.891641,[10 14] ; [7 5],[11.33333333 12.66666667] ; [5.66666667 6.33333333],0
n2,1,0.345779,0.888889,[5 1] ; [1 1],[4.5 1.5] ; [1.5 0.5],0
n1,1,0.345779,0.888889,[5 1] ; [1 1],[4.5 1.5] ; [1.5 0.5],0
p6,1,0.345976,0.888162,[ 6 17] ; [5 7],[ 7.22857143 15.77142857] ; [3.77142857 8.22857143],0
b4,1,0.453255,0.5625,[17  7] ; [7 5],[16.  8.] ; [8. 4.],0
d1,1,0.453255,0.5625,[ 9 15] ; [3 9],[ 8. 16.] ; [4. 8.],0
a3,1,0.453255,0.5625,[17  7] ; [7 5],[16.  8.] ; [8. 4.],0
a7,1,0.4795,0.5,[11 13] ; [7 5],[12. 12.] ; [6. 6.],0
p1,1,0.495521,0.464516,[ 4 20] ; [ 1 11],[ 3.33333333 20.66666667] ; [ 1.66666667 10.33333333],0
a8,1,0.505005,0.444403,[ 4 19] ; [3 8],[ 4.73529412 18.26470588] ; [2.26470588 8.73529412],0
b3,1,0.509432,0.435233,[ 5 11] ; [4 5],[ 5.76 10.24] ; [3.24 5.76],0
b2,1,0.509432,0.435233,[ 5 11] ; [4 5],[ 5.76 10.24] ; [3.24 5.76],0
n6,1,0.554015,0.350173,[15  8] ; [9 3],[15.77142857  7.22857143] ; [8.22857143 3.77142857],0
p10,1,0.57075,0.321429,[18  6] ; [10  2],[18.66666667  5.33333333] ; [9.33333333 2.66666667],0
a5,1,0.598725,0.276923,[18  6] ; [8 4],[17.33333333  6.66666667] ; [8.66666667 3.33333333],0
d3,1,0.635256,0.225,[10 14] ; [6 6],[10.66666667 13.33333333] ; [5.33333333 6.66666667],0
d2,1,0.635256,0.225,[10 14] ; [6 6],[10.66666667 13.33333333] ; [5.33333333 6.66666667],0
v2,1,0.635256,0.225,[10 14] ; [6 6],[10.66666667 13.33333333] ; [5.33333333 6.66666667],0
u2,1,0.678845,0.171429,[2 5] ; [2 3],[2.33333333 4.66666667] ; [1.66666667 3.33333333],0
s7,1,0.710906,0.137374,[ 6 16] ; [4 8],[ 6.47058824 15.52941176] ; [3.52941176 8.47058824],0
p5,1,0.733271,0.116129,[ 3 21] ; [ 2 10],[ 3.33333333 20.66666667] ; [ 1.66666667 10.33333333],0
s2,1,0.79246,0.069231,[ 7 17] ; [3 9],[ 6.66666667 17.33333333] ; [3.33333333 8.66666667],0
d4,1,0.798074,0.065455,[17  7] ; [8 4],[16.66666667  7.33333333] ; [8.33333333 3.66666667],0
d5,1,0.798074,0.065455,[17  7] ; [8 4],[16.66666667  7.33333333] ; [8.33333333 3.66666667],0
s3,1,0.813381,0.055728,[11 13] ; [6 6],[11.33333333 12.66666667] ; [5.66666667 6.33333333],0
v3,1,0.827375,0.047554,[ 5 18] ; [3 9],[ 5.25714286 17.74285714] ; [2.74285714 9.25714286],0
r2,1,0.918123,0.010568,[13 10] ; [7 5],[13.14285714  9.85714286] ; [6.85714286 5.14285714],0
a6,1,1.0,0.0,[12 12] ; [6 6],[12. 12.] ; [6. 6.],0
