Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,29.986082,[68 21] ; [14 35],[52.88405797 36.11594203] ; [29.11594203 19.88405797],1
a5,1,0.008491,6.926807,[48 41] ; [15 34],[40.63043478 48.36956522] ; [22.36956522 26.63043478],0
a7,1,0.021135,5.315594,[41 48] ; [32 16],[47.42335766 41.57664234] ; [25.57664234 22.42335766],0
n1,1,0.023506,5.130748,[17 21] ; [ 2 14],[13.37037037 24.62962963] ; [ 5.62962963 10.37037037],0
d3,1,0.031301,4.636364,[38 50] ; [30 18],[44. 44.] ; [24. 24.],0
r3,1,0.064802,3.410004,[61 27] ; [41  8],[65.51824818 22.48175182] ; [36.48175182 12.51824818],0
a4,1,0.069448,3.296009,[31 57] ; [10 39],[26.33576642 61.66423358] ; [14.66423358 34.33576642],0
u3,1,0.118805,2.432999,[11 28] ; [11 12],[13.83870968 25.16129032] ; [ 8.16129032 14.83870968],0
d4,1,0.129974,2.292819,[52 37] ; [35 14],[56.10869565 32.89130435] ; [30.89130435 18.10869565],0
a6,1,0.162385,1.951872,[51 38] ; [22 27],[47.07971014 41.92028986] ; [25.92028986 23.07971014],0
u2,1,0.167472,1.905427,[15 24] ; [13 10],[17.61290323 21.38709677] ; [10.38709677 12.61290323],0
p9,1,0.22379,1.479901,[63 23] ; [29 17],[59.93939394 26.06060606] ; [32.06060606 13.93939394],0
p5,1,0.232382,1.426222,[ 6 82] ; [ 1 47],[ 4.52941176 83.47058824] ; [ 2.47058824 45.52941176],0
p1,1,0.237465,1.395578,[ 6 83] ; [ 1 47],[ 4.54744526 84.45255474] ; [ 2.45255474 45.54744526],0
n2,1,0.239485,1.383626,[29 11] ; [9 7],[27.14285714 12.85714286] ; [10.85714286  5.14285714],0
b5,1,0.247326,1.338345,[51 38] ; [33 16],[54.17391304 34.82608696] ; [29.82608696 19.17391304],0
p10,1,0.282259,1.15618,[57 31] ; [26 21],[54.1037037 33.8962963] ; [28.8962963 18.1037037],0
a2,1,0.325083,0.968388,[10 79] ; [ 3 46],[ 8.38405797 80.61594203] ; [ 4.61594203 44.38405797],0
d5,1,0.344794,0.892523,[52 37] ; [32 16],[54.56934307 34.43065693] ; [29.43065693 18.56934307],0
n6,1,0.364271,0.823114,[63 26] ; [31 18],[60.62318841 28.37681159] ; [33.37681159 15.62318841],0
s4,1,0.390327,0.737924,[20 69] ; [ 8 41],[18.05797101 70.94202899] ; [ 9.94202899 39.05797101],0
s3,1,0.393982,0.726618,[35 54] ; [15 32],[32.72058824 56.27941176] ; [17.27941176 29.72058824],0
d2,1,0.398667,0.712342,[37 51] ; [17 32],[34.68613139 53.31386861] ; [19.31386861 29.68613139],0
s7,1,0.403318,0.698413,[23 61] ; [10 38],[21. 63.] ; [12. 36.],0
n3,1,0.427355,0.63,[27 13] ; [9 7],[25.71428571 14.28571429] ; [10.28571429  5.71428571],0
v1,1,0.458037,0.550688,[25 60] ; [11 36],[23.18181818 61.81818182] ; [12.81818182 34.18181818],0
s8,1,0.476701,0.506401,[19 70] ; [ 8 41],[17.41304348 71.58695652] ; [ 9.58695652 39.41304348],0
