Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,32.599944,[ 32 103] ; [60 39],[53.07692308 81.92307692] ; [38.92307692 60.07692308],1
p6,1,9e-06,19.781553,[ 20 111] ; [41 58],[34.74347826 96.25652174] ; [26.25652174 72.74347826],1
p7,1,4.3e-05,16.741595,[53 78] ; [67 32],[68.34782609 62.65217391] ; [51.65217391 47.34782609],1
a5,1,0.000677,11.5527,[73 62] ; [75 24],[85.38461538 49.61538462] ; [62.61538462 36.38461538],1
p8,1,0.00281,8.92693,[43 91] ; [51 48],[54.06008584 79.93991416] ; [39.93991416 59.06008584],0
p1,1,0.00717,7.229976,[  5 128] ; [13 84],[ 10.40869565 122.59130435] ; [ 7.59130435 89.40869565],0
d3,1,0.013728,6.072754,[84 50] ; [77 22],[92.59227468 41.40772532] ; [68.40772532 30.59227468],0
a2,1,0.021598,5.277917,[ 14 121] ; [21 78],[ 20.19230769 114.80769231] ; [14.80769231 84.19230769],0
s8,1,0.022556,5.202343,[ 34 100] ; [39 60],[41.98283262 92.01716738] ; [31.01716738 67.98283262],0
s6,1,0.025937,4.960206,[64 68] ; [62 36],[72.31304348 59.68695652] ; [53.68695652 44.31304348],0
u3,1,0.029142,4.759217,[27 23] ; [27  8],[31.76470588 18.23529412] ; [22.23529412 12.76470588],0
d1,1,0.034884,4.450866,[63 72] ; [60 39],[70.96153846 64.03846154] ; [52.03846154 46.96153846],0
p2,1,0.041031,4.17475,[92 42] ; [79 19],[98.76724138 35.23275862] ; [72.23275862 25.76724138],0
u1,1,0.058144,3.589561,[ 10 125] ; [15 84],[ 14.42307692 120.57692308] ; [10.57692308 88.42307692],0
r3,1,0.064919,3.407043,[125  10] ; [97  2],[128.07692308   6.92307692] ; [93.92307692  5.07692308],0
d2,1,0.085886,2.949835,[49 86] ; [47 52],[55.38461538 79.61538462] ; [40.61538462 58.38461538],0
p10,1,0.088358,2.90404,[80 52] ; [70 28],[86.08695652 45.91304348] ; [63.91304348 34.08695652],0
a8,1,0.08962,2.881194,[  5 119] ; [ 9 83],[  8.03703704 115.96296296] ; [ 5.96296296 86.03703704],0
s7,1,0.114343,2.493151,[39 89] ; [39 57],[44.57142857 83.42857143] ; [33.42857143 62.57142857],0
r4,1,0.116875,2.458706,[115  20] ; [91  8],[118.84615385  16.15384615] ; [87.15384615 11.84615385],0
p5,1,0.13769,2.203582,[  3 130] ; [ 6 93],[  5.15948276 127.84051724] ; [ 3.84051724 95.15948276],0
b4,1,0.182323,1.778589,[77 58] ; [65 34],[81.92307692 53.07692308] ; [60.07692308 38.92307692],0
a7,1,0.192728,1.696638,[94 40] ; [77 22],[98.34334764 35.65665236] ; [72.65665236 26.34334764],0
r1,1,0.196491,1.668269,[99 36] ; [79 19],[103.13304721  31.86695279] ; [74.86695279 23.13304721],0
b1,1,0.232208,1.427284,[43 92] ; [39 60],[47.30769231 87.69230769] ; [34.69230769 64.30769231],0
p12,1,0.248529,1.331554,[  3 130] ; [ 5 94],[  4.5862069 128.4137931] ; [ 3.4137931 95.5862069],0
s5,1,0.271754,1.207871,[32 95] ; [30 64],[35.62895928 91.37104072] ; [26.37104072 67.62895928],0
s2,1,0.309406,1.033209,[53 82] ; [45 53],[56.78111588 78.21888412] ; [41.21888412 56.78111588],0
a4,1,0.321084,0.984527,[46 89] ; [40 59],[49.61538462 85.38461538] ; [36.38461538 62.61538462],0
p11,1,0.338162,0.917388,[86 49] ; [69 30],[89.42307692 45.57692308] ; [65.57692308 33.42307692],0
d5,1,0.355113,0.855101,[100  34] ; [79 20],[102.94420601  31.05579399] ; [76.05579399 22.94420601],0
n3,1,0.36014,0.837406,[26 12] ; [22  6],[27.63636364 10.36363636] ; [20.36363636  7.63636364],0
s1,1,0.400034,0.708224,[  5 130] ; [ 6 93],[  6.34615385 128.65384615] ; [ 4.65384615 94.34615385],0
v4,1,0.449559,0.571764,[123  10] ; [94  5],[124.40086207   8.59913793] ; [92.59913793  6.40086207],0
s4,1,0.48688,0.483415,[ 31 104] ; [19 80],[ 28.84615385 106.15384615] ; [21.15384615 77.84615385],0
n2,1,0.490168,0.476158,[27 13] ; [16 11],[25.67164179 14.32835821] ; [17.32835821  9.67164179],0
n4,1,0.497414,0.460449,[50 85] ; [41 58],[52.5 82.5] ; [38.5 60.5],0
n1,1,0.504121,0.44625,[13 27] ; [ 7 21],[11.76470588 28.23529412] ; [ 8.23529412 19.76470588],0
a6,1,0.572154,0.319091,[81 54] ; [63 36],[83.07692308 51.92307692] ; [60.92307692 38.07692308],0
u2,1,0.579573,0.306926,[27 22] ; [22 14],[28.24705882 20.75294118] ; [20.75294118 15.24705882],0
p9,1,0.615565,0.25215,[93 39] ; [72 26],[94.69565217 37.30434783] ; [70.30434783 27.69565217],0
v2,1,0.619433,0.246666,[65 64] ; [50 43],[66.82432432 62.17567568] ; [48.17567568 44.82432432],0
d4,1,0.639153,0.219852,[111  24] ; [79 20],[109.61538462  25.38461538] ; [80.38461538 18.61538462],0
v3,1,0.686786,0.162587,[37 89] ; [25 68],[35.67123288 90.32876712] ; [26.32876712 66.67123288],0
s3,1,0.722019,0.126567,[65 70] ; [49 48],[66.3362069 68.6637931] ; [47.6637931 49.3362069],0
n6,1,0.747286,0.103826,[84 51] ; [63 35],[85.17167382 49.82832618] ; [61.82832618 36.17167382],0
a1,1,0.894732,0.017508,[  5 130] ; [ 4 95],[  5.19230769 129.80769231] ; [ 3.80769231 95.19230769],0
a3,1,0.899637,0.015906,[85 49] ; [62 37],[84.54077253 49.45922747] ; [62.45922747 36.54077253],0
b2,1,0.940197,0.005628,[20 45] ; [19 44],[19.8046875 45.1953125] ; [19.1953125 43.8046875],0
b3,1,0.940197,0.005628,[20 45] ; [19 44],[19.8046875 45.1953125] ; [19.1953125 43.8046875],0
b5,1,0.983308,0.000438,[83 52] ; [61 38],[83.07692308 51.92307692] ; [60.92307692 38.07692308],0
v1,1,0.99805,6e-06,[50 82] ; [36 59],[50.00881057 81.99118943] ; [35.99118943 59.00881057],0
