Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,9e-06,19.732724,[3 8] ; [67 11],[8.65168539 2.34831461] ; [61.34831461 16.65168539],1
n5,1,0.000367,12.691281,[6 5] ; [72  6],[9.64044944 1.35955056] ; [68.35955056  9.64044944],1
s2,1,0.003573,8.489111,[2 9] ; [49 27],[6.44827586 4.55172414] ; [44.55172414 31.44827586],0
p6,1,0.00712,7.242359,[2 8] ; [49 27],[5.93023256 4.06976744] ; [45.06976744 30.93023256],0
r4,1,0.017627,5.632832,[7 4] ; [70  8],[9.51685393 1.48314607] ; [67.48314607 10.51685393],0
p7,1,0.03527,4.432076,[5 4] ; [65 12],[7.3255814 1.6744186] ; [62.6744186 14.3255814],0
v3,1,0.036319,4.382045,[3 8] ; [45 29],[6.21176471 4.78823529] ; [41.78823529 32.21176471],0
s3,1,0.06012,3.534073,[4 7] ; [50 26],[6.82758621 4.17241379] ; [47.17241379 28.82758621],0
b1,1,0.067151,3.351317,[2 9] ; [37 41],[4.82022472 6.17977528] ; [34.17977528 43.82022472],0
u3,1,0.079839,3.068182,[1 2] ; [10  2],[2.2 0.8] ; [8.8 3.2],0
s6,1,0.090503,2.865403,[7 4] ; [61 11],[9.01204819 1.98795181] ; [58.98795181 13.01204819],0
v2,1,0.104766,2.63145,[4 7] ; [46 28],[6.47058824 4.52941176] ; [43.52941176 30.47058824],0
b4,1,0.107971,2.583672,[9 2] ; [44 34],[6.5505618 4.4494382] ; [46.4494382 31.5505618],0
r3,1,0.114019,2.497608,[9 2] ; [72  4],[10.24137931  0.75862069] ; [70.75862069  5.24137931],0
p8,1,0.119761,2.420442,[7 4] ; [65 13],[8.8988764 2.1011236] ; [63.1011236 14.8988764],0
d1,1,0.139961,2.178388,[6 5] ; [59 19],[8.03370787 2.96629213] ; [56.96629213 21.03370787],0
u2,1,0.170904,1.875,[1 2] ; [9 3],[2. 1.] ; [8. 4.],0
p2,1,0.180207,1.795918,[9 2] ; [72  5],[10.125  0.875] ; [70.875  6.125],0
n6,1,0.180207,1.795918,[9 2] ; [72  5],[10.125  0.875] ; [70.875  6.125],0
s8,1,0.211894,1.558442,[5 6] ; [50 27],[6.875 4.125] ; [48.125 28.875],0
n3,1,0.21289,1.551667,[3 1] ; [6 9],[1.89473684 2.10526316] ; [7.10526316 7.89473684],0
p12,1,0.217365,1.521681,[1 9] ; [22 56],[2.61363636 7.38636364] ; [20.38636364 57.61363636],0
a5,1,0.289255,1.123087,[10  1] ; [60 18],[8.65168539 2.34831461] ; [61.34831461 16.65168539],0
a3,1,0.324118,0.972255,[8 3] ; [66 12],[9.14606742 1.85393258] ; [64.85393258 13.14606742],0
s5,1,0.333568,0.934995,[5 5] ; [46 24],[6.375 3.625] ; [44.625 25.375],0
d2,1,0.351074,0.869571,[5 6] ; [47 31],[6.42696629 4.57303371] ; [45.57303371 32.42696629],0
a8,1,0.433371,0.613772,[2 7] ; [ 9 62],[1.2375 7.7625] ; [ 9.7625 61.2375],0
v1,1,0.434036,0.612,[6 4] ; [54 21],[7.05882353 2.94117647] ; [52.94117647 22.05882353],0
a7,1,0.483132,0.491785,[9 2] ; [56 22],[8.03370787 2.96629213] ; [56.96629213 21.03370787],0
r1,1,0.54896,0.359184,[8 3] ; [62 15],[8.75 2.25] ; [61.25 15.75],0
s7,1,0.607457,0.263895,[7 4] ; [52 21],[7.72619048 3.27380952] ; [51.27380952 21.72619048],0
p11,1,0.625985,0.237545,[9 2] ; [68 10],[9.51685393 1.48314607] ; [67.48314607 10.51685393],0
b5,1,0.658676,0.195135,[6 5] ; [37 41],[5.31460674 5.68539326] ; [37.68539326 40.31460674],0
a2,1,0.715758,0.132593,[2 9] ; [18 60],[2.47191011 8.52808989] ; [17.52808989 60.47191011],0
s1,1,0.739932,0.110187,[ 1 10] ; [ 5 73],[ 0.74157303 10.25842697] ; [ 5.25842697 72.74157303],0
v4,1,0.758618,0.094431,[10  1] ; [71  5],[10.24137931  0.75862069] ; [70.75862069  5.24137931],0
d3,1,0.758977,0.094141,[8 3] ; [60 18],[8.40449438 2.59550562] ; [59.59550562 18.40449438],0
a4,1,0.777727,0.079683,[5 6] ; [39 39],[5.43820225 5.56179775] ; [38.56179775 39.43820225],0
d5,1,0.809839,0.057905,[10  1] ; [69  9],[9.76404494 1.23595506] ; [69.23595506  8.76404494],0
b2,1,0.870252,0.02668,[4 5] ; [27 30],[4.22727273 4.77272727] ; [26.77272727 30.22727273],0
b3,1,0.870252,0.02668,[4 5] ; [27 30],[4.22727273 4.77272727] ; [26.77272727 30.22727273],0
n4,1,0.90446,0.014407,[10  1] ; [70  8],[9.88764045 1.11235955] ; [70.11235955  7.88764045],0
n1,1,0.905565,0.014074,[2 2] ; [7 8],[1.89473684 2.10526316] ; [7.10526316 7.89473684],0
r2,1,0.925431,0.00876,[9 1] ; [70  7],[9.08045977 0.91954023] ; [69.91954023  7.08045977],0
n2,1,0.946375,0.004524,[3 1] ; [11  4],[2.94736842 1.05263158] ; [11.05263158  3.94736842],0
a6,1,0.975936,0.00091,[7 4] ; [50 28],[7.04494382 3.95505618] ; [49.95505618 28.04494382],0
